SMILES,C1SP3,MDEC-33,khs.ssGeH2,khs.sssssP,khs.dsssP,khs.ddssS,MDEC-34,khs.aasC,SPC-4,VPC-4,khs.ssSe,SPC-5,VPC-5,khs.sssPbH,SPC-6,khs.ssSiH2,khs.ssBe,MDEN-11,VPC-6,MDEN-12,MDEO-22,WPOL,SP-0,MDEN-13,khs.sssSiH,ATSc1,Kier1,SP-1,khs.tCH,khs.sGeH3,ATSc2,khs.ssssGe,khs.dssC,Kier2,khs.ssPH,VAdjMat,ATSc3,SC-3,khs.aaNH,khs.sssAs,Kier3,SP-2,khs.sSeH,khs.ssNH2,MDEC-11,ATSc4,SC-4,khs.ssssPb,khs.sSH,SP-3,khs.sssGeH,MDEC-12,ATSc5,SC-5,SP-4,khs.sssB,MDEC-13,SC-6,khs.ssCH2,SP-5,khs.ssBH,MDEC-14,topoShape,SP-6,khs.sF,khs.sssssAs,VCH-3,khs.dO,SP-7,khs.aaCH,khs.aasN,VCH-4,MDEC-44,khs.ssssB,khs.dNH,khs.ddsN,VCH-5,khs.dssSe,khs.ssssC,fragC,VCH-6,khs.ssssBe,VCH-7,ECCEN,khs.dS,C3SP2,khs.sBr,khs.sI,TopoPSA,khs.dsCH,C3SP3,PetitjeanNumber,SCH-3,MDEN-22,khs.dsN,khs.ssNH,khs.ssssSi,SCH-4,MDEN-23,C4SP3,khs.sPbH3,khs.sssdAs,WPATH,SCH-5,C2SP1,SCH-6,C2SP2,SCH-7,khs.sSnH3,khs.aaN,khs.sssNH,MDEC-22,C2SP3,khs.aaO,khs.dssS,MDEC-23,khs.sCl,khs.sssN,khs.ssssSn,khs.dCH2,geomShape,MDEC-24,khs.ssO,ATSm1,khs.sssP,ATSm2,Zagreb,ATSp1,khs.aaaC,khs.sssCH,khs.ssssN,khs.sLi,VP-0,khs.aaS,ATSm3,MDEO-11,ATSp2,khs.ssPbH2,khs.sNH2,VP-1,ATSm4,khs.aaSe,VC-3,MDEO-12,ATSp3,khs.ssS,khs.sNH3,VP-2,khs.sAsH2,ATSm5,VC-4,TPSA,ATSp4,VP-3,khs.ssSnH2,VC-5,ATSp5,VP-4,khs.sPH2,khs.sCH3,khs.ddssSe,VC-6,MDEN-33,VP-5,khs.sOH,khs.tsC,khs.ssAsH,khs.sSiH3,VP-6,C1SP1,khs.sssSnH,VP-7,C1SP2,khs.tN,khs.ddC,khs.dSe
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC, 4.0, 2.40685200691223, , , , , 0.0, 2.0, 2.04044008255005 2.04044008255005, 0.483683466911316 0.483683466911316, , 2.58874797821045 2.58874797821045, 0.522291541099548 0.522291541099548, , 2.9657027721405 2.9657027721405, , 0.0, 0.0, 0.523720979690552 0.523720979690552, 0.0, 0.142857149243355, 25.0, 14.7946825027466, 0.0, , 0.532712996006012, 18.0499992370605, 9.6850700378418, 0.0, , -0.337038666009903, , 2.0, 10.6875, , 5.32192802429199, 0.139876455068588, 0.804737865924835, 0.0, , 7.02551031112671, 7.62099123001099, , 0.0, 0.0666666701436043, -0.0425793528556824, 0.0, , , 5.95201110839844, , 3.46459126472473, 0.0189405139535666, 0.235702261328697, 4.1870813369751, 0.0, 1.10981106758118, 0.0, 6.0, 2.95102596282959, 0.0, 0.0, 0.875, 2.1556191444397, , , 0.0, 2.0, 1.43797993659973, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 1384.0400390625, 0.0277777779847383, 0.0, 0.0277777779847383, 430.0, , 0.0, , , 52.5999984741211, 0.0, 2.0, 0.466666668653488, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, , , 1010.0, 0.0, 0.0, 0.0833333358168602, 0.0, 0.0962250456213951, , 0.0, 0.0, 10.1442365646362, 8.0, 0.0, , 11.8791465759277, , 0.0, , 0.0, , 0.0, 2.0, 23.0978755950928, , 21.9925518035889, 88.0, 971.58056640625, 0.0, 0.0, 0.0, 0.0, 12.1850347518921, , 27.5414905548096, 0.142857149243355, 1044.66137695312, , 0.0, 7.12942743301392, 28.9851036071777, , 0.25, 1.06904494762421, 1260.17785644531, , 0.0, 4.55629539489746, , 25.9851036071777, 0.0, , 1249.57495117188, 2.81839942932129, , 0.0277777779847383, 1061.470703125, 1.52746820449829, , 2.0, , 0.0, 0.0, 0.930149257183075, 0.0, 0.0, , , 0.532745957374573, 0.0, , 0.290439277887344, 2.0, 0.0, 0.0, 
Cc1ccccc1F, 1.0, 1.0, , , , , 0.0, 2.0, 1.13807117938995 1.13807117938995, 0.33876970410347 0.33876970410347, , 1.04044008255005 1.04044008255005, 0.261886119842529 0.261886119842529, , 1.13807117938995 1.13807117938995, , 0.0, 0.0, 0.225846454501152 0.225846454501152, 0.0, 0.0, 8.0, 5.98312759399414, 0.0, , 0.0849070176482201, 6.125, 3.80453038215637, 0.0, , -0.0269592236727476, , 0.0, 2.51999998092651, , 4.0, -0.0137276099994779, 0.471404522657394, , , 1.48760330677032, 3.23902487754822, , 0.0, 0.0, -0.00172821281012148, 0.0, , , 2.54033637046814, , 1.3731781244278, -3.84614759241231e-05, 0.16666667163372, 1.50166130065918, 0.0, 1.41421353816986, 0.0, 0.0, 1.02437734603882, 0.0, 0.0, 0.333333343267441, 0.333333343267441, , , 0.0, , 0.0833333358168602, 4.0, , 0.0, 0.0, 0.0, 0.0, , 0.0, , 0.0, 169.009994506836, 0.0277777779847383, 0.0, 0.0382767915725708, 54.0, , 0.0, , , 0.0, 0.0, 1.0, 0.25, 0.0, 0.0, , , , 0.0, 0.0, 0.0, , , 60.0, 0.0, 0.0, 0.0833333358168602, 0.0, 0.16666667163372, , , , 3.96540641784668, 5.0, , , 4.29827976226807, , , , 0.0, , 0.0, , 9.50204372406006, , 8.58178520202637, 36.0, 324.683258056641, 0.0, 0.0, , 0.0, 4.68736553192139, , 11.1635704040527, 0.0, 344.905120849609, , 0.0, 2.51633238792419, 9.7453556060791, , 0.198892042040825, 0.0, 409.696411132812, , 0.0, 1.74918389320374, , 2.58178520202637, 0.0, , 290.377105712891, 1.07660508155823, , 0.0314970389008522, 63.8341026306152, 0.550986289978027, , 1.0, , 0.0, 0.0, 0.309517592191696, , 0.0, , , 0.0765535831451416, 0.0, , 0.0104990135878325, 0.0, , 0.0, 
CCCCCN, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0 0.0, 0.0, 0.0 0.0, 0.0 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 3.0, 4.8284273147583, 0.0, 0.0, 0.0296331718564034, 6.0, 2.91421365737915, 0.0, 0.0, -0.0120891109108925, 0.0, 0.0, 5.0, 0.0, 3.58496260643005, -0.00252518872730434, 0.0, 0.0, 0.0, 5.33333349227905, 1.70710682868958, 0.0, 0.0, 0.0, -0.000196016000700183, 0.0, 0.0, 0.0, 0.95710676908493, 0.0, 1.80720400810242, -6.19180627836613e-06, 0.0, 0.5, 0.0, 0.0, 0.0, 4.0, 0.25, 0.0, 0.0, 0.666666686534882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 294.010009765625, 0.0, 0.0, 0.0, 38.0, 0.0, 0.0, 0.0, 0.0, 26.0200004577637, 0.0, 0.0, 0.400000005960464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.96540641784668, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 6.35998821258545, 0.0, 5.16618537902832, 18.0, 210.80305480957, 0.0, 0.0, 0.0, 0.0, 4.40577745437622, 0.0, 4.16618537902832, 0.0, 185.226409912109, 0.0, 1.0, 2.61535501480103, 3.16618514060974, 0.0, 0.0, 0.0, 146.032409667969, 0.0, 0.0, 1.49578189849854, 0.0, 2.16618514060974, 0.0, , 102.211029052734, 0.807677507400513, 0.0, 0.0, 59.6695976257324, 0.394337564706802, 0.0, 1.0, 0.0, 0.0, 0.0, 0.144337564706802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Clc1ccccc1, 0.0, 0.0, , , , , 0.0, 1.0, 0.40824830532074 0.40824830532074, 0.218217894434929 0.218217894434929, , 0.433012694120407 0.433012694120407, 0.188982233405113 0.188982233405113, , 0.40824830532074 0.40824830532074, , 0.0, 0.0, 0.145478591322899 0.145478591322899, 0.0, 0.0, 5.0, 5.11288404464722, 0.0, , 0.0398882701992989, 5.14285707473755, 3.3938467502594, 0.0, , -0.0127770155668259, , 0.0, 2.34375, , 3.80735492706299, -0.00663653016090393, 0.288675129413605, 0.0, , 1.5, 2.74318218231201, , 0.0, 0.0, -0.000509866105858237, 0.0, , , 1.89384686946869, , 0.0, -2.07226748898393e-05, 0.0, 1.30671286582947, 0.0, 0.0, 0.0, 0.0, 0.901047587394714, 0.0, 0.0, 0.333333343267441, 0.20412415266037, , , 0.0, , 0.0, 5.0, , 0.0, 0.0, 0.0, 0.0, , 0.0, , 0.0, 102.01000213623, 0.0320750139653683, 0.0, 0.0363696478307247, 45.0, , 0.0, , , 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, , 0.0, , 0.0, 0.0, 0.0, , , 42.0, 0.0, 0.0, 0.102062076330185, 0.0, 0.102062076330185, , , , 6.08364343643188, 6.0, , , 3.04182171821594, , , , 0.0, , 0.0, , 14.7127532958984, , 8.95173740386963, 30.0, 338.915740966797, 0.0, 0.0, , 0.0, 4.5206446647644, , 11.9034748077393, 0.0, 351.276214599609, , 0.0, 2.4776303768158, 8.90347480773926, , 0.188982233405113, 0.0, 386.591156005859, , 0.0, 1.73200392723083, , 2.95173740386963, 0.0, , 229.686569213867, 0.985086858272552, , 0.0, 38.188850402832, 0.560145676136017, , 0.0, , 0.0, 0.0, 0.31843826174736, , 0.0, , , 0.0727392956614494, 0.0, , 0.0, 0.0, , 0.0, 
CC(=O)c1ccc(Cl)c(c1)N(=O)=O, 1.0, 2.94168281555176, , , , , 0.0, 3.0, 2.49942326545715 2.49942326545715, 0.822749376296997 0.822749376296997, , 3.04623436927795 3.04623436927795, 0.799265623092651 0.799265623092651, , 3.673011302948 3.673011302948, , 0.0, 0.0, 0.811596691608429 0.811596691608429, 0.0, 0.0, 18.0, 10.0080718994141, 0.0, , 0.23933456838131, 11.0769233703613, 6.01974439620972, 0.0, , -0.00883259996771812, , 1.0, 4.48148155212402, , 4.70043992996216, -0.0635069012641907, 1.20511829853058, 0.0, , 2.72108840942383, 5.70230436325073, , 0.0, 0.0, -0.0250727329403162, 0.0, , , 4.09772968292236, , 0.908560276031494, -0.0122509505599737, 0.398974478244781, 2.92551803588867, 0.0, 1.59054148197174, 0.0, 0.0, 2.08057975769043, 0.0, 0.0, 1.0, 1.45856332778931, , , 0.0, , 0.481853455305099, 3.0, , 0.0, 0.0, 0.0, 0.0, , 0.0, , 0.0, 205.050003051758, 0.0240562614053488, 0.0, 0.0500636547803879, 123.0, , 0.0, , , 62.8899993896484, 0.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, , , 240.0, 0.0, 0.0, 0.0680413842201233, 1.0, 0.146608799695969, , 0.0, 0.0, 1.65096366405487, 5.0, , , 7.06555128097534, , , , 0.0, , 0.0, , 23.3961486816406, , 16.5569458007812, 62.0, 647.56201171875, 0.0, 0.0, , 0.0, 7.53790283203125, , 24.3386821746826, 0.721124768257141, 730.425964355469, , 0.0, 3.84785985946655, 26.6706695556641, , 0.450876355171204, 0.0, 962.968566894531, , 0.0, 2.8866868019104, , 24.1406307220459, 0.0, , 885.261291503906, 1.86897015571594, , 0.0870366916060448, 567.970031738281, 1.05812656879425, , 1.0, , 0.0, 0.0, 0.658270359039307, , 0.0, , , 0.362167745828629, 0.0, , 0.0843719840049744, 0.0, 0.0, 0.0, 
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 2.34442329406738 2.34442329406738, 0.578200161457062 0.578200161457062, 0.0, 4.48149061203003 4.48149061203003, 0.863860070705414 0.863860070705414, , 5.86603355407715 5.86603355407715, 0.0, 0.0, 0.0, 0.894126117229462 0.894126117229462, 0.0, 1.5, 30.0, 15.9599733352661, 0.0, 0.0, 0.5332270860672, 17.8111991882324, 11.2348947525024, 0.0, 0.0, -0.553084015846252, 0.0, 0.0, 8.90909099578857, 0.0, 5.52356195449829, 0.531559467315674, 1.5391491651535, 0.0, 0.0, 5.78566741943359, 9.93514060974121, 0.0, 0.0, 0.0, -0.211869806051254, 0.176776692271233, , 0.0, 7.51865768432617, 0.0, 0.0, -0.0852049216628075, 0.0, 6.51456165313721, 0.0, 0.0, 0.0, 0.0, 5.06800699234009, 0.0, 0.0, 1.0, 2.78458404541016, 0.0, 0.0, 0.0, 1.0, 2.01636552810669, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1094.05004882812, 0.0962250456213951, 0.0, 0.039283711463213, 389.0, 0.0, 0.0, , , 54.5699996948242, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 1204.0, 0.0, 0.0, 0.306186228990555, 0.0, 0.216506347060204, , 0.0, 0.0, 21.5464973449707, 18.0, 0.0, 0.0, 11.8764972686768, 0.0, 0.0, , 0.0, , 0.0, 3.0, 31.7482891082764, 0.0, 35.7372817993164, 116.0, 1091.63464355469, 0.0, 0.0, 0.0, 0.0, 12.4644031524658, 0.0, 44.3758850097656, 0.0, 1224.14074707031, , 0.0, 7.44041633605957, 44.454418182373, 0.0, 0.386789679527283, 1.5, 1567.36572265625, 0.0, 0.0, 5.02131128311157, 0.0, 46.4469680786133, 0.0186432246118784, , 1456.13562011719, 3.20756149291992, , 0.0, 1382.84252929688, 2.20061659812927, 0.0, 0.0, 0.0, 0.0, 0.0, 1.40095007419586, 0.0, 0.0, 0.0, 0.0, 0.587364912033081, 0.0, , 0.358336418867111, 0.0, 0.0, 0.0, 0.0
Clc1ccc2sc(S)nc2c1, 0.0, 2.80396580696106, , , , , 0.0, 2.0, 1.58205497264862 1.58205497264862, 1.12346744537354 1.12346744537354, , 2.52096581459045 2.52096581459045, 1.56374299526215 1.56374299526215, , 3.1835150718689 3.1835150718689, , 0.0, 0.0, 1.83186769485474 1.83186769485474, 0.0, 0.0, 13.0, 7.84493494033813, 0.0, , 0.139683380723, 7.63888883590698, 5.25402021408081, 0.0, , -0.0891272276639938, , 0.0, 2.80276823043823, , 4.45943164825439, 0.0399000458419323, 0.910683631896973, 0.0, , 1.451247215271, 5.01495981216431, , 0.0, 0.0, -0.0367056354880333, 0.0, , , 3.81227850914001, , 0.0, 0.0255972314625978, 0.0833333358168602, 3.29027557373047, 0.0, 0.0, 0.0, 0.0, 2.49594521522522, 0.0, 0.0, 1.0, 1.43803977966309, , , 0.0, , 0.850435793399811, 3.0, , 0.0, 0.0, 0.0, 0.0, , 0.0684653222560883, , 0.0, 146.039993286133, 0.194969072937965, 0.0, 0.238972097635269, 107.0, , 0.0, , , 79.9300003051758, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, , , 143.0, 0.0962250456213951, 0.0, 0.300349175930023, 0.0, 0.435857951641083, , 1.0, 0.0, 1.65096366405487, 6.0, , , 6.4474196434021, , 0.0, , 0.0, , 0.0, , 31.3282470703125, , 19.2934627532959, 58.0, 993.542785644531, 2.0, 0.0, , 0.0, 7.87954330444336, , 34.9300956726074, 0.0, 1148.04968261719, , 0.0, 4.64775943756104, 23.9149856567383, , 0.79773211479187, 0.0, 1564.431640625, , 0.0, 4.30174350738525, , 17.5695514678955, 0.0, , 1139.89147949219, 2.78627824783325, , 0.0456435456871986, 657.891418457031, 2.14344882965088, , 0.0, , 0.0, 0.0, 1.54309177398682, , 0.0, , , 0.764469683170319, 0.0, , 0.476801961660385, 0.0, 0.0, 0.0, 
CCC#N, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0 0.0, 0.0, 0.0 0.0, 0.0 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 1.0, 3.41421365737915, 0.0, 0.0, 0.0985156670212746, 4.0, 1.91421353816986, 0.0, 0.0, -0.0160895828157663, 0.0, 0.0, 3.0, 0.0, 3.0, -0.0282708369195461, 0.0, 0.0, 0.0, 4.0, 1.0, 0.0, 0.0, 0.0, -0.00489741191267967, 0.0, 0.0, 0.0, 0.5, 0.0, 1.41421353816986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 52.0099983215332, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 23.7900009155273, 0.0, 0.0, 0.333333343267441, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 4.35998821258545, 0.0, 3.16618514060974, 10.0, 77.4922561645508, 0.0, 0.0, 0.0, 0.0, 2.65432047843933, 0.0, 2.16618514060974, 0.0, 60.7300796508789, 0.0, 0.0, 1.28426694869995, 1.16618525981903, 0.0, 0.0, 0.0, 36.895450592041, 0.0, 0.0, 0.511667251586914, 0.0, 0.0, 0.0, , 14.7974395751953, 0.15811388194561, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
CCCCC(=O)CCCC, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40824830532074 0.40824830532074, 0.144337564706802 0.144337564706802, 0.0, 0.433012694120407 0.433012694120407, 0.153093114495277 0.153093114495277, 0.0, 0.492799282073975 0.492799282073975, 0.0, 0.0, 0.0, 0.174230858683586 0.174230858683586, 0.0, 0.0, 8.0, 7.81999111175537, 0.0, 0.0, 0.119859524071217, 10.0, 4.80806064605713, 0.0, 0.0, -0.0240960605442524, 0.0, 1.0, 7.11111116409302, 0.0, 4.32192802429199, -0.0320906601846218, 0.288675129413605, 0.0, 0.0, 7.0, 3.38962864875793, 0.0, 0.0, 0.125, -0.00358918169513345, 0.0, 0.0, 0.0, 2.10095357894897, 0.0, 3.65134453773499, -0.000155325047671795, 0.0, 1.24950933456421, 0.0, 0.5, 0.0, 6.0, 0.901047587394714, 0.0, 0.0, 1.0, 0.27629292011261, 0.0, 0.0, 0.0, 1.0, 0.144337564706802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 639.010009765625, 0.0, 0.0, 0.0, 105.0, 0.0, 0.0, 0.0, 0.0, 17.0699996948242, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 149.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 6.12046384811401, 6.0, 0.0, 0.0, 3.30192732810974, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 10.7744693756104, 0.0, 9.33209228515625, 36.0, 418.973693847656, 0.0, 0.0, 0.0, 0.0, 7.15088891983032, 0.0, 9.66418361663818, 0.0, 403.010223388672, 0.0, 0.0, 4.32544469833374, 8.66418361663818, 0.0, 0.102062076330185, 0.0, 393.732330322266, 0.0, 0.0, 2.74578189849854, 0.0, 7.66418409347534, 0.0, , 339.317077636719, 1.61833775043488, 0.0, 0.0, 278.776824951172, 0.872890949249268, 0.0, 2.0, 0.0, 0.0, 0.0, 0.571114242076874, 0.0, 0.0, 0.0, 0.0, 0.239276692271233, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0
O=N(=O)c1ccc(N)c(c1)N(=O)=O, 0.0, 1.65096366405487, , , , , 0.0, 3.0, 2.49942326545715 2.49942326545715, 0.517350554466248 0.517350554466248, , 3.04623436927795 3.04623436927795, 0.506253242492676 0.506253242492676, , 3.673011302948 3.673011302948, , 0.0, 0.0, 0.488160014152527 0.488160014152527, 0.0, 0.0, 18.0, 10.0080718994141, 0.516397774219513, , 0.17160277068615, 11.0769233703613, 6.01974439620972, 0.0, , 0.0317584425210953, , 0.0, 4.48148155212402, , 4.70043992996216, -0.0243050958961248, 1.20511829853058, 0.0, , 2.72108840942383, 5.70230436325073, , 0.0, 0.0, -0.0480262935161591, 0.0, , , 4.09772968292236, , 0.0, -0.0876597017049789, 0.398974478244781, 2.92551803588867, 0.0, 0.0, 0.0, 0.0, 2.08057975769043, 0.0, 0.0, 1.0, 1.45856332778931, , , 0.0, , 0.481853455305099, 3.0, , 0.0, 0.0, 0.0, 0.0, , 0.0, , 0.0, 168.070007324219, 0.0240562614053488, 0.0, 0.0354054644703865, 123.0, , 0.0, , , 117.660003662109, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, , , 240.0, 0.0, 0.0, 0.0680413842201233, 0.0, 0.146608799695969, , 0.0, 0.0, 1.65096366405487, 6.0, , , 5.85380077362061, , 0.0, , 0.0, , 0.0, , 17.1778411865234, , 15.7124195098877, 62.0, 508.920440673828, 0.0, 0.0, , 0.0, 6.33682155609131, , 21.874418258667, 1.44224953651428, 577.986755371094, , 1.0, 3.20421934127808, 22.0138359069824, , 0.296954244375229, 0.0, 763.188293457031, , 0.0, 2.25733828544617, , 18.6222114562988, 0.0, , 696.2734375, 1.42153489589691, , 0.0446974597871304, 432.350494384766, 0.803739130496979, , 0.0, , 0.0, 0.25, 0.478520214557648, , 0.0, , , 0.194383755326271, 0.0, , 0.0549559965729713, 0.0, 0.0, 0.0, 
OCC(C)C, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40824830532074 0.40824830532074, 0.182574182748795 0.182574182748795, 0.0, 0.0 0.0, 0.0 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 2.0, 4.28445720672607, 0.0, 0.0, 0.0831938609480858, 5.0, 2.27005553245544, 0.0, 0.0, -0.0340047217905521, 0.0, 0.0, 2.25, 0.0, 3.32192802429199, -0.00635155150666833, 0.40824830532074, 0.0, 0.0, 4.0, 1.80209517478943, 0.0, 0.0, 0.5, -0.00124065729323775, 0.0, 0.0, 0.0, 0.816496610641479, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 176.009994506836, 0.0, 0.0, 0.0, 19.0, 0.0, 0.0, 0.0, 0.0, 20.2299995422363, 0.0, 1.0, 0.333333343267441, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 5.77446889877319, 0.0, 4.33209180831909, 16.0, 145.791488647461, 0.0, 1.0, 0.0, 0.0, 3.73167061805725, 0.0, 4.33209180831909, 0.0, 128.6171875, 0.0, 0.0, 1.8791766166687, 2.66418385505676, 0.0, 0.40824830532074, 0.0, 112.387542724609, 0.0, 0.0, 1.57642102241516, 0.0, 0.0, 0.0, , 41.4640045166016, 0.365148365497589, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Oc1cccc(c1)N=C(C)O, 1.0, 1.19055080413818, , , , , 0.0, 2.0, 0.986532926559448 0.986532926559448, 0.247869700193405 0.247869700193405, , 1.6048811674118 1.6048811674118, 0.320910006761551 0.320910006761551, , 1.69683313369751 1.69683313369751, , 0.0, 0.0, 0.273969262838364 0.273969262838364, 0.0, 0.0, 11.0, 8.26758480072021, 0.0, , 0.225685819983482, 9.09090900421143, 5.18154048919678, 0.0, , -0.101922564208508, , 1.0, 4.13265323638916, , 4.45943164825439, 0.0091809555888176, 0.901047587394714, , , 3.26530623435974, 4.76735210418701, , 0.0, 0.0, -0.0520161613821983, 0.0, , , 2.8497359752655, , 0.854574024677277, 0.064258836209774, 0.0, 2.44046878814697, 0.0, 1.21644043922424, 0.0, 0.0, 1.57812106609344, 0.0, 0.0, 1.0, 0.959275722503662, , , 0.0, , 0.308604001998901, 4.0, , 0.0, 0.0, 0.0, , , 0.0, , 0.0, 290.029998779297, 0.0277777779847383, 0.0, 0.0248451996594667, 103.0, , 0.0, , , 52.8199996948242, 0.0, 0.0, 0.5, 0.0, 0.0, , , , 0.0, 0.0, 0.0, , , 162.0, 0.0, 0.0, 0.0833333358168602, 0.0, 0.142258897423744, , , , 3.53277564048767, 6.0, , , 5.77497339248657, , , , 0.0, , 0.0, , 12.9089260101318, , 11.9965543746948, 50.0, 494.740112304688, 0.0, 0.0, , 0.0, 6.15104198455811, , 16.0482978820801, 0.16666667163372, 532.821838378906, , 0.0, 3.21579432487488, 12.3286466598511, , 0.249071195721626, 0.0, 650.298767089844, , 0.0, 2.17886900901794, , 10.7159271240234, 0.0, , 518.221374511719, 1.12064027786255, , 0.0, 362.819366455078, 0.749407768249512, , 1.0, , 0.0, 0.0, 0.407960265874863, , 0.0, , , 0.159824520349503, 0.0, , 0.0483729317784309, 1.0, , 0.0, 
