SMILES,ATSp4,ATSm5,ATSp5,MDEN-33,SP-0,topoShape,VPC-4,SP-1,VPC-5,SP-2,MDEC-33,VPC-6,SP-3,MDEC-34,khs.sF,khs.aasC,SP-4,khs.ddssS,khs.dO,TopoPSA,WPOL,SP-5,SP-6,SP-7,MDEN-11,MDEN-12,MDEO-22,khs.dssC,MDEN-13,khs.aaNH,ATSc1,ATSc2,MDEC-11,VAdjMat,ATSc3,MDEC-12,C3SP2,SPC-4,ATSc4,MDEC-13,SCH-3,C3SP3,khs.ssCH2,khs.sBr,SPC-5,ATSc5,MDEC-14,SCH-4,SPC-6,khs.aasN,SC-3,SCH-5,ECCEN,WPATH,khs.aaCH,khs.ddsN,SC-4,MDEC-44,VCH-3,SCH-6,khs.dNH,Kier1,SC-5,VCH-4,SCH-7,VCH-5,khs.ssssC,khs.ssNH,Kier2,SC-6,VCH-6,fragC,khs.sCl,Kier3,VCH-7,khs.ssO,khs.dsCH,VP-0,VC-3,MDEN-22,VP-1,Zagreb,VC-4,MDEN-23,khs.dsN,PetitjeanNumber,VP-2,VC-5,VP-3,khs.sssN,VC-6,khs.aaN,khs.tN,VP-4,khs.ssS,MDEC-22,C2SP2,VP-5,MDEC-23,VP-6,MDEC-24,C2SP3,khs.sOH,VP-7,ATSm1,khs.sNH2,ATSm2,khs.sssCH,khs.aaaC,khs.aaS,ATSp1,ATSm3,khs.sCH3,MDEO-11,C1SP2,ATSp2,MDEO-12,C1SP3,ATSp3,ATSm4
InChI%3D1S%2FC35H38Cl2N8O4%2Fc1-3-25%282%2945-34%2846%2944%2824-40-45%2929-7-5-27%286-8-29%2941-14-16-42%2817-15-41%2928-9-11-30%2812-10-28%2947-19-31-20-48-35%2849-31%2C21-43-23-38-22-39-43%2932-13-4-26%2836%2918-33%2832%2937%2Fh4-13%2C18%2C22-25%2C31H%2C3%2C14-17%2C19-21H2%2C1-2H3%2Ft25%3F%2C31-%2C35-%2Fm0%2Fs1,6115.13134765625,108.621871948242,5760.75390625,1.25493061542511,33.9592437744141,0.928571403026581,3.65771460533142,23.8136329650879,5.13829755783081,21.6853885650635,5.50140428543091,5.58373212814331,19.1389789581299,1.70586800575256,0,7,16.105806350708,0,1,,81,12.0366916656494,8.93509769439697,6.80591297149658,0,0,1.04004192352295,1,0,3,1.21788418292999,-0.725878596305847,0.333333343267441,6.61470985412598,-0.0438830107450485,3.60191202163696,0,8.37790870666504,0.187949910759926,1.94368290901184,0,1,9,0,13.9955320358276,0.00653585884720087,0.0930484235286713,0,17.7479248046875,1,3.39804148674011,0.342624694108963,2303,12096,13,0,0.102062076330185,0,0,0.830702722072601,0,37.3209915161133,0.748177945613861,0,1.13996493816376,0.0991902723908424,1,1,16.9895858764648,0.0416666679084301,0.26834037899971,6673.14013671875,2,8.70781898498535,0.336718499660492,3,0,29.0554904937744,1.75150573253632,0.298809498548508,17.3405208587646,268,0.0294627826660872,1.83971428871155,0,0.481481492519379,13.3141422271729,0.273690700531006,9.89716911315918,4,0.00850517302751541,3,0,6.98423290252686,0,0,0,4.51490259170532,31.59840965271,2.85566282272339,3.46355271339417,21,0,1.77984952926636,70.4032897949219,0,64.7732467651367,2,0,0,3582.21166992188,96.6067428588867,2,0,0,4253.42578125,0.173946410417557,9,6071.94140625,99.699333190918
InChI%3D1S%2FC7H10N4O2S%2Fc8-5-1-3-6%284-2-5%2914%2812%2C13%2911-7%289%2910%2Fh1-4H%2C8H2%2C%28H4%2C9%2C10%2C11%29,1288.50280761719,22.0429439544678,993.750061035156,0,10.7675848007202,1,0.943268775939941,6.41552066802979,1.01985931396484,6.54334783554077,0.793700516223907,0.940603137016296,4.05537462234497,0,0,2,3.26041960716248,1,2,130.440002441406,18,1.92258894443512,1.32396364212036,0.47782889008522,0.595275402069092,1.04004192352295,0,1,0,0,0.268437027931213,-0.141373842954636,0,4.80735492706299,0.0939755588769913,0,0,2.63265872001648,-0.115729697048664,0,0,0,0,0,4.02410650253296,0.0490774139761925,0,0,4.21762990951538,0,1.89173781871796,0,166,307,4,0,0.20412415266037,0,0,0.0833333358168602,1,12.0714282989502,0.348461717367172,0,125,0,0,1,4.67999982833862,0.102062076330185,0.0277777779847383,394.070007324219,0,3.59183669090271,0.0401238948106766,0,0,7.64770793914795,0.634428560733795,0,4.47381973266602,68,0.0361295826733112,0,0,0.5,3.53370022773743,0.0830857455730438,2.2110583782196,0,0.0120431939139962,0,0,1.35743844509125,0,3.30192732810974,0,0.786452114582062,5.78095483779907,0.413916677236557,0,6,0,0.144062355160713,23.1166439056396,2,23.5607891082764,0,0,0,970.059020996094,29.1334609985352,0,0.5,0,1082.13305664062,0,0,1468.3486328125,28.2237911224365
InChI%3D1S%2FC13H17N5O8S2%2Fc1-5-7%2810%2820%2918%285%2928%2823%2C24%2925%2916-9%2819%298%286-4-27-12%2814%2915-6%2917-26-13%282%2C3%2911%2821%2922%2Fh4-5%2C7H%2C1-3H3%2C%28H2%2C14%2C15%29%28H%2C16%2C19%29%28H%2C21%2C22%29%28H%2C23%2C24%2C25%29%2Fb17-8%2B%2Ft5-%2C7%3F%2Fm0%2Fs1,2834.17846679688,56.9379386901855,2732.1640625,0,21.438793182373,1,2.72700691223145,12.7527437210083,3.05609941482544,13.5109987258911,8.23387336730957,2.65375947952271,9.88428211212158,1.9369683265686,0,0,7.2965931892395,1,4,,42,4.43335485458374,3.28238344192505,2.17620158195496,0,0.766309440135956,0,5,0.111111111938953,0,0.986623048782349,-0.484867125749588,0.550321221351624,5.80735492706299,0.0241088047623634,0.474957138299942,0,7.4819188117981,-0.11729920655489,5.01937580108643,0,1,1,0,9.790452003479,0.162894651293755,1.5,0.111111111938953,10.8340578079224,0,4.14951229095459,0.474196314811707,542,2092,0,0,0.492799282073975,0,0,0.816560864448547,1,24.2711067199707,1.41811096668243,0.0745356008410454,1.17093145847321,0.327928513288498,1,1,9.01333332061768,0.300349175930023,0.420631140470505,1548.15002441406,0,5.58677673339844,0.410772562026978,1,0,16.2555351257324,1.73271119594574,0.908560276031494,9.57629299163818,148,0.130965739488602,0.598408460617065,2,0.5,8.22503662109375,0.316133737564087,5.42700719833374,1,0.0269776694476604,0,0,3.50148892402649,1,0,1,1.75377559661865,2.44914412498474,0.997219562530518,0.200000002980232,3,3,0.538032412528992,48.2511978149414,0,45.665641784668,3,0,0,1899.9541015625,62.7800674438477,3,3.47374534606934,3,2228.673828125,1.23902404308319,4,3055.15087890625,59.778636932373
InChI%3D1S%2FC9H14N2O3%2Fc1-4-9%285-2%296%2812%2910-8%2814%2911%283%297%289%2913%2Fh4-5H2%2C1-3H3%2C%28H%2C10%2C12%2C14%29,1433.71789550781,25.7555408477783,871.212646484375,0,10.930721282959,1,1.76023840904236,6.49123477935791,2.32060813903809,5.70209550857544,1.5,1.81577324867249,5.61636209487915,2.0800838470459,0,0,4.06305885314941,0,2,,27,2.04207277297974,1.21896970272064,0.397014677524567,0,0,0,3,0,0,0.453474342823029,-0.315480917692184,0.646330416202545,4.80735492706299,0.343027502298355,2.62074136734009,0,4.30554914474487,-0.467038005590439,2.83838200569153,0,0,2,0,6.95613718032837,0.239361763000488,1.31037068367004,0,7.82018947601318,0,1.32332050800323,0,124,264,0,0,0.0833333358168602,0,0,0.039283711463213,0,12.0714282989502,0.720452666282654,0,0.212690398097038,0,1,0,4.24489784240723,0.107038088142872,0.0125000001862645,602.049987792969,0,1.75999999046326,0.0459740459918976,0,0,8.57235050201416,0.675048470497131,0,4.59481620788574,70,0.0625,0.5,1,0.5,3.37136745452881,0.15868616104126,2.83763384819031,1,0.0239108875393867,0,0,1.64481687545776,0,0.5,0,0.691968023777008,2.38110160827637,0.276889771223068,2,2,1,0.0960394591093063,17.0433826446533,0,15.8272018432617,0,0,0,795.750366210938,24.570405960083,3,0.75,2,924.27978515625,0,2,1334.21789550781,32.1483993530273
InChI%3D1S%2FC49H76O21%2Fc1-20-43%2868-37-15-30%2853%2944%2821%282%2963-37%2969-38-16-32%2865-23%284%2951%2945%2822%283%2964-38%2970-46-42%2859%2941%2858%2940%2857%2933%2818-50%2967-46%2929%2852%2914-36%2862-20%2966-26-9-10-47%285%2925%2812-26%297-8-27-28%2847%2913-34%2855%2948%286%2939%2824-11-35%2856%2961-19-24%2931%2854%2917-49%2827%2C48%2960%2Fh11%2C20-22%2C25-34%2C36-46%2C50%2C52-55%2C57-60H%2C7-10%2C12-19H2%2C1-6H3%2Ft20-%2C21-%2C22-%2C25%3F%2C26%3F%2C27-%2C28%2B%2C29%2B%2C30%3F%2C31%3F%2C32%2B%2C33-%2C34-%2C36%2B%2C37%2B%2C38%2B%2C39%2B%2C40%3F%2C41%2B%2C42-%2C43-%2C44-%2C45-%2C46%2B%2C47%2B%2C48-%2C49%2B%2Fm1%2Fs1,11511.5634765625,169.890777587891,10817.177734375,0,50.3519134521484,0.941176474094391,10.0783061981201,33.0516624450684,16.3454360961914,32.8200569152832,0,22.8890914916992,28.6996650695801,9.15734767913818,0,0,24.8675346374512,0,2,,143,19.9348068237305,15.2176494598389,11.3667078018188,0,0,5.75384187698364,3,0,0,2.68032693862915,-1.19112849235535,1.23691380023956,7.12928295135498,-0.174453243613243,7.96053457260132,1,17.7035636901855,0.0197241473942995,17.7843227386475,0,5,12,0,30.5615196228027,-0.408967465162277,2.08897948265076,0,46.3801727294922,0,7.11902952194214,0.176776692271233,3956,29775,0,0,0.303246527910233,1.31037068367004,0,0.817817628383636,0,54.7781066894531,2.78937864303589,0,2.12345552444458,0.100592233240604,3,0,21.4361724853516,0.528338670730591,0.513673901557922,18886.2109375,0,10.2327919006348,1.22245419025421,10,1,40.8429412841797,4.16071224212646,0,25.435173034668,400,0.246828004717827,0,0,0.484848499298096,22.3614368438721,1.50746393203735,18.3184375762939,0,0.32588928937912,0,0,14.6685819625854,0,10.131498336792,1,11.0478029251099,0,7.74073791503906,7.7304105758667,26,9,5.50267934799194,86.2638473510742,0,88.2948532104492,24,0,0,5259.46142578125,142.919326782227,6,3.9782726764679,2,6527.85009765625,10.0935955047607,12,10183.7744140625,169.894500732422
InChI%3D1S%2FC10H15NO2%2Fc1-2-11-7-10%2813%298-4-3-5-9%2812%296-8%2Fh3-6%2C10-13H%2C2%2C7H2%2C1H3,772.096618652344,13.9928302764893,570.76171875,0,9.68179798126221,1,0.446096360683441,6.23638200759888,0.493989765644073,5.15136957168579,1.65096366405487,0.52107846736908,3.79471397399902,0,0,2,2.75965666770935,0,0,52.4900016784668,15,2.10956048965454,1.01202511787415,0.579299688339233,0,0,0,0,0,0,0.224575757980347,-0.0767727494239807,0,4.70043992996216,-0.0624111406505108,1.40566754341125,0,1.369384765625,0.0735231712460518,0.577757060527802,0,1,2,0,1.80831980705261,-0.0700273364782333,0,0,2.40101718902588,0,0.6910440325737,0,159,268,4,0,0,0,0,0.0833333358168602,0,11.0769233703613,0.117851130664349,0,0.131445854902267,0,0,1,5.671875,0,0.0277777779847383,628.030029296875,0,3.70370364189148,0.0284601077437401,0,0,7.69539213180542,0.262047737836838,0,4.41430997848511,58,0,0,0,0.5,2.91846179962158,0.0304290316998959,1.84267067909241,0,0,0,0,1.13097310066223,0,5.15518665313721,0,0.711475849151611,8.35703372955322,0.311523020267487,0,6,2,0.15112991631031,14.9089260101318,0,13.9965543746948,1,0,0,651.997619628906,17.660737991333,1,0.200000002980232,0,704.615051269531,0,3,854.690673828125,17.0480194091797
InChI%3D1S%2FC6H8O6%2Fc7-1-2%288%295-3%289%294%2810%296%2811%2912-5%2Fh2%2C5%2C7-10H%2C1H2%2Ft2-%2C5%2B%2Fm0%2Fs1,612.085998535156,15.3159589767456,359.198211669922,0,9.30096530914307,1,0.61109459400177,5.57458591461182,0.649395048618317,4.98060655593872,6.08364343643188,0.56864470243454,4.42106199264526,0,0,0,2.81999206542969,0,1,,17,1.81742203235626,0.876710474491119,0.242502436041832,0,0,0,3,0,0,0.63394683599472,-0.168417930603027,0,4.58496236801147,-0.218943372368813,0,0,2.75469398498535,0.0723711773753166,0,0,0,1,0,3.75595569610596,-0.0212198682129383,0,0,4.68645620346069,0,0.992387473583221,0.0785674229264259,109,188,0,0,0,0,0,0.281063169240952,0,10.0833330154419,0.42198634147644,0,0.449220955371857,0.0294627826660872,0,0,3.80622839927673,0,0.055390790104866,268.059997558594,0,1.85950410366058,0.0584451928734779,1,0,5.96715831756592,0.335568726062775,0,3.1958475112915,58,0,0,0,0.5,2.30967831611633,0.0604817979037762,1.4760023355484,0,0,0,0,0.822777032852173,0,0,2,0.387654721736908,2.00685381889343,0.139851212501526,0,2,4,0.0297298952937126,16.6468143463135,0,14.3246440887451,2,0,0,472.321624755859,21.4274806976318,0,2.35033822059631,1,540.219787597656,1.70639371871948,1,734.853393554688,24.3035507202148
InChI%3D1S%2FC24H36O5%2Fc1-5-15%283%2924%2827%2929-21-11-14%282%2910-17-7-6-16%284%2920%2823%2817%2921%299-8-19-12-18%2825%2913-22%2826%2928-19%2Fh6-7%2C10%2C14-16%2C18-21%2C23%2C25H%2C5%2C8-9%2C11-13H2%2C1-4H3%2Ft14-%2C15-%2C16-%2C18%2B%2C19%2B%2C20-%2C21%3F%2C23-%2Fm0%2Fs1,3710.44653320312,50.8661346435547,3424.6171875,0,21.1290283203125,0.857142865657806,2.73944330215454,13.7780961990356,3.91983461380005,12.8519191741943,14.3701467514038,5.15105819702148,10.1912679672241,0,0,0,8.52895259857178,0,2,72.8300018310547,47,6.49790143966675,4.94518232345581,3.43841361999512,0,0,0.142857149243355,3,0,0,0.620561122894287,-0.307272553443909,0.905443370342255,5.85798120498657,0.0921952575445175,6.32910251617432,1,4.76005983352661,-0.183417841792107,8.75294589996338,0,5,6,0,7.66808891296387,0.0991506651043892,0,0,10.5091991424561,0,2.3577835559845,0,609,2246,0,0,0,0,0,0.179152488708496,0,23.6586894989014,0.419363737106323,0,0.516591250896454,0,0,0,10.5433883666992,0,0.105379417538643,3677.05004882812,0,6.0357141494751,0.245634317398071,2,3,18.1737003326416,1.41102302074432,0,11.2594976425171,150,0,0,0,0.461538463830948,9.3550271987915,0.211724609136581,6.93497276306152,0,0,0,0,5.06989574432373,0,7.78499889373779,3,3.79962778091431,26.1195201873779,2.59690475463867,0,9,1,1.77381491661072,32.8723449707031,0,33.3246421813965,8,0,0,2088.47900390625,48.8698577880859,4,0.382096260786057,2,2457.00122070312,1.25992107391357,4,3468.18408203125,51.6492881774902
InChI%3D1S%2FC11H11N5%2Fc12-10-7-6-9%2811%2813%2914-10%2916-15-8-4-2-1-3-5-8%2Fh1-7H%2C%28H4%2C12%2C13%2C14%29,1126.97546386719,16.2432613372803,779.963806152344,0,11.3804693222046,1,0.627356469631195,7.75402021408081,0.695948123931885,6.73697376251221,2.18224716186523,0.71141517162323,5.2795991897583,0,0,1,4.08253812789917,0,0,,20,3.06923675537109,1.78118598461151,0.973315417766571,0.25,1.78549027442932,0,1,0,0,0.224849924445152,-0.0559251755475998,0,5,-0.0752060934901237,0,0,1.79343962669373,-0.0189881194382906,0,0,0,2,0,2.44252419471741,0.0362180881202221,0,0,2.95225691795349,0,0.89516818523407,0,261,485,5,0,0,0,0,0.170103460550308,1,12.4567470550537,0.117851130664349,0,0.256364077329636,0,0,1,6.07438039779663,0,0.0737416818737984,784.049987792969,0,3.76923084259033,0.0778678804636002,0,0,8.92744255065918,0.36455824971199,1.31037068367004,5.30963277816772,78,0,0,2,0.5,3.80571627616882,0.0304290316998959,2.52325201034546,0,0,0,0,1.60636961460114,0,6.93297576904297,0,1.03550899028778,7.89757919311523,0.420228838920593,0,9,0,0.175596728920937,17.7999401092529,1,18.3570995330811,2,0,0,899.238098144531,24.3818283081055,0,0,1,1001.50677490234,0,1,1271.64916992188,22.7141990661621
InChI%3D1S%2FC15H20N2O2%2Fc18-14-16-12-15%2819-14%297-10-17%2811-8-15%299-6-13-4-2-1-3-5-13%2Fh1-5H%2C6-12H2%2C%28H%2C16%2C18%29,1572.525390625,20.0485763549805,1129.78735351562,0,13.1315460205078,1,1.4662184715271,9.25755023956299,1.86756908893585,8.3727331161499,125,1.85026395320892,6.82268142700195,0.577350258827209,0,1,5.47588586807251,0,0,,25,4.43823671340942,2.57740688323975,1.7512674331665,0,0,0,1,0,0,0.392335206270218,-0.299614936113358,0,5.24792766571045,0.147220373153687,0,0,2.6456732749939,-0.0708333998918533,0,0,2,7,0,4.11069917678833,0.0491155385971069,0,0,4.68765640258789,0,1.40403020381927,0.102062076330185,386,801,5,0,125,0,0,0.420630484819412,0,13.9591836929321,0,0,0.522692561149597,0.0322748608887196,1,0,6.18549346923828,0,0.148054018616676,1339.0400390625,0,3.55555558204651,0.193383887410164,1,0,11.0863876342773,0.799752771854401,0,6.94527006149292,100,0.0721687823534012,0.200000002980232,1,0.5,5.46111583709717,0,4.13709163665771,1,0,0,0,2.84612679481506,0,18.7374725341797,0,2.104731798172,6.34915399551392,1.18250977993011,3.54572892189026,8,1,0.683412194252014,21.268913269043,0,22.8272018432617,0,0,0,1163.65234375,32.5424194335938,0,0,0,1336.9345703125,0.5,4,1818.69982910156,26.9931087493896
InChI%3D1S%2FC21H26ClN3OS%2Fc22-17-6-7-21-19%2816-17%2925%2818-4-1-2-5-20%2818%2927-21%299-3-8-23-10-12-24%2813-11-23%2914-15-26%2Fh1-2%2C4-7%2C16%2C26H%2C3%2C8-15H2,3984.24926757812,49.0922775268555,3351.142578125,0.685006737709045,18.6396179199219,1,2.30183410644531,13.2415151596069,3.36196613311768,11.5564365386963,4.32963848114014,4.59107637405396,9.79662704467773,0,0,5,8.39109897613525,0,0,,43,7.33540630340576,5.01977968215942,3.83139753341675,0,0,0,0,0,0,0.442040771245956,-0.217636063694954,0,5.75488758087158,-0.185690715909004,0,0,3.44820857048035,0.198424950242043,0,0,0,9,0,5.74235773086548,0.0840650871396065,0,0,8.69034099578857,0,1.4385050535202,0,674,2000,7,0,0,0,0,0.280068963766098,0,20.2800006866455,0.247193872928619,0,0.540701925754547,0,0,0,9.66686534881592,0,0.13606670498848,2434.06005859375,1,4.95074367523193,0.287915349006653,0,0,17.052906036377,1.06691980361938,0,10.8341112136841,142,0,0,0,0.5,8.61412620544434,0.136930644512177,6.6903133392334,3,0,0,0,5.11616849899292,1,24.6545753479004,0,4.11067295074463,18.5029315948486,2.59374356269836,0,13,1,1.75857698917389,42.694938659668,0,37.119068145752,0,0,0,2296.06811523438,53.7427444458008,0,0,0,2718.64501953125,0,8,3824.05102539062,57.6066436767578
InChI%3D1S%2FC15H10BrClN4S%2Fc1-8-19-20-13-7-18-14%289-4-2-3-5-11%289%2917%2910-6-12%2816%2922-15%2810%2921%288%2913%2Fh2-6H%2C7H2%2C1H3,4268.33837890625,70.7958908081055,3936.33154296875,0,15.2672204971313,0.800000011920929,2.45723223686218,10.6478672027588,3.86382484436035,9.96315002441406,10.6467142105103,4.90929698944092,8.73609828948975,0,0,7,7.87795352935791,0,0,,40,6.32953071594238,4.66826152801514,3.53255200386047,0,0,0,1,0,0,0.348382174968719,-0.181998446583748,0,5.45943164825439,-0.0262261591851711,0.912836134433746,0,3.94704723358154,-0.0232835877686739,2.14241456985474,0,2,1,1,7.13139486312866,0.134776458144188,0,0,10.2185840606689,1,1.58218848705292,0.19245009124279,345,921,5,0,0,0,0,0.510491490364075,0,15.5232000350952,0.442375600337982,0,0.692492604255676,0.110749028623104,0,0,6.13586568832397,0,0.334444105625153,763.070007324219,1,2.70558929443359,0.372219681739807,0,0,14.7053117752075,1.42181074619293,1.31037068367004,8.63979434967041,124,0,1.31037068367004,1,0.444444447755814,7.72995805740356,0.195959225296974,5.49286413192749,0,0,2,0,4.44895315170288,0,4.93842363357544,1,3.24860239028931,14.3696641921997,2.10812306404114,0,6,0,1.33566653728485,80.5385513305664,0,37.4672698974609,0,0,1,2221.50048828125,71.152229309082,1,0,0,2712,0,6,4020.04345703125,64.7179336547852
InChI%3D1S%2FC35H45Cl2NO6%2Fc1-33-14-12-26%2839%2920-24%2833%298-11-27-28-13-15-35%2843%2C34%2828%2C2%2921-29%2840%2932%2827%2933%2930%2841%2922-44-31%2842%295-3-4-23-6-9-25%2810-7-23%2938%2818-16-36%2919-17-37%2Fh6-7%2C9-10%2C12%2C14%2C20%2C27-29%2C32%2C40%2C43H%2C3-5%2C8%2C11%2C13%2C15-19%2C21-22H2%2C1-2H3%2Ft27%3F%2C28-%2C29-%2C32%2B%2C33-%2C34%3F%2C35-%2Fm0%2Fs1,7427.69482421875,96.7215347290039,6595.490234375,0,31.7000961303711,1,6.50152826309204,20.9625301361084,10.8333721160889,19.643497467041,8.10690975189209,14.6406936645508,17.206615447998,7.92202663421631,0,2,14.3236303329468,0,3,104.139999389648,85,11.5602998733521,8.4569091796875,6.21558332443237,0,0,0,4,0,0,0.893446266651154,-0.343497186899185,0.16666667163372,6.45943164825439,-0.219470143318176,5.09344291687012,1,10.575098991394,0.23560830950737,4.04143524169922,0,5,13,0,17.9087390899658,-0.0485673546791077,2.31898379325867,0,26.2441005706787,0,3.996497631073,0.0721687823534012,1757,8301,4,0,0.321975260972977,1.10520946979523,0,0.508357048034668,0,35.3107643127441,1.86477935314178,0,1.22368335723877,0.0721687823534012,3,0,14.6319446563721,0.55756676197052,0.366010159254074,6757.08984375,2,6.95155715942383,0.80411422252655,1,3,27.2856616973877,2.52933573722839,0,17.0294246673584,240,0.224923878908157,0,0,0.5,14.3354663848877,1.06487166881561,11.668119430542,1,0.272967100143433,0,0,9.41854858398438,0,0,5,6.94144344329834,31.6506214141846,4.91856336593628,9.53602313995361,14,2,3.38395380973816,64.4323120117188,0,54.7266731262207,4,0,0,3620.32958984375,81.3277893066406,2,1.43938672542572,1,4396.54541015625,1.09162104129791,7,6668.5380859375,97.0793228149414
InChI%3D1S%2FC22H25N2OS.C10H16O4S%2Fc25-22-23%2814-17-8-3-1-4-9-17%2919-16-26-13-7-12-20%2826%2921%2819%2924%2822%2915-18-10-5-2-6-11-18%3B1-9%282%297-3-4-10%289%2C8%2811%295-7%296-15%2812%2C13%2914%2Fh1-6%2C8-11%2C19-21H%2C7%2C12-16H2%3B7H%2C3-6H2%2C1-2H3%2C%28H%2C12%2C13%2C14%29%2Fq%2B1%3B%2Fp-1,5924.712890625,77.890007019043,4702.103515625,0.5,28.9929885864258,999.0009765625,8.08078002929688,19.4997692108154,13.8475227355957,19.4856586456299,0.00221080239862204,16.8847122192383,16.0070209503174,2.60910314864304e-06,0,2,14.1234340667725,1,4,,66,11.4115152359009,7.24022436141968,5.49688673019409,0,0,0,2,0,0,0.684103190898895,-0.41046342253685,0.5,6.35755205154419,0.207086741924286,2.02598266696441e-06,0,9.3043212890625,-0.0198200065642595,2.2743174667994e-06,0,3,10,0,16.453462600708,-0.293151140213013,2.82842707633972,0,24.1112613677979,0,4.63274097442627,0.391662925481796,1805686656,390000017408,10,0,0.570059716701508,1,0,1.44337022304535,0,31.0018901824951,1.66105329990387,0,2.64223647117615,0.637658357620239,2,0,12.0690336227417,0.468721836805344,1.54746651649475,5756.08984375,0,5.89327621459961,2.62128400802612,0,0,24.9627151489258,2.96498155593872,0,17.3194122314453,234,0.206837564706802,0,0,0.999000012874603,16.2588710784912,1.4070086479187,14.6781806945801,2,0.399110615253448,0,0,12.9364910125732,0,0,1,9.10356903076172,0,6.40725708007812,2.27460236601473e-06,18,0,4.71498203277588,57.847827911377,0,62.009635925293,4,0,0,3513.84765625,85.7968215942383,2,0.00125892541836947,0,4318.62353515625,0,7,6691.8681640625,80.3849639892578
InChI%3D1S%2FC26H28ClNO%2Fc1-28%282%2919-20-29-24-15-13-23%2814-16-24%2926%2822-11-7-4-8-12-22%2925%2817-18-27%2921-9-5-3-6-10-21%2Fh3-16H%2C17-20H2%2C1-2H3,3758.41625976562,50.0659370422363,3848.8818359375,0,20.4764804840088,1,1.3789529800415,14.1858720779419,1.95095777511597,11.9316167831421,6.53404712677002,2.4978449344635,9.39547538757324,0,0,4,7.91779327392578,0,0,12.4700002670288,42,6.63957738876343,4.34803867340088,3.25368022918701,0,0,0,2,0,0,0.318533599376678,-0.167034342885017,0.5,5.85798120498657,-0.072556272149086,4.07419490814209,2,2.93056797981262,0.144721299409866,1.40033531188965,0,3,4,0,4.97767353057861,-0.0871618539094925,0,0,7.35473537445068,0,1.35956633090973,0,669,2330,14,0,0,0,0,0.287457466125488,0,23.6586894989014,0.224513411521912,0,0.22488921880722,0,0,0,12.7574996948242,0,0.0919278040528297,2669.03002929688,1,7.2772011756897,0.0573041327297688,1,0,17.9006862640381,0.78515750169754,0,10.5015258789062,142,0,0,0,0.5,7.5786657333374,0.0932265371084213,4.97018575668335,1,0,0,0,3.52033019065857,0,32.0817794799805,0,2.51665830612183,31.1353855133057,1.43881130218506,0,16,0,0.886275172233582,37.8472099304199,0,34.1144752502441,0,0,0,2204.74780273438,43.1141967773438,2,0,0,2539.35693359375,0,3,3416.09204101562,45.1693878173828
InChI%3D1S%2FC20H22N4O10S%2Fc1-9%2825%2933-10%282%2934-19%2828%2915-11%287-32-20%2821%2929%298-35-18-14%2817%2827%2924%2815%2918%2922-16%2826%2913%2823-30-3%2912-5-4-6-31-12%2Fh4-6%2C10%2C14%2C18H%2C7-8H2%2C1-3H3%2C%28H2%2C21%2C29%29%28H%2C22%2C26%29%2Fb23-13-%2Ft10%3F%2C14-%2C18-%2Fm1%2Fs1,3827.33227539062,82.4547119140625,3923.65649414062,0,25.697940826416,875,2.14112710952759,16.6331367492676,3.13943433761597,15.3079128265381,15.8496942520142,3.83895254135132,11.6083564758301,0,0,1,10.1680126190186,0,3,,52,7.37401247024536,5.42592477798462,4.08819246292114,0,0.19245009124279,1.35260009765625,8,0.16666667163372,0,1.5023444890976,-0.906988024711609,0.325904011726379,6.12928295135498,0.187820091843605,1.63998556137085,1,5.39067554473877,0.0181896481662989,5.70825719833374,0,0,2,0,9.1106424331665,0.0996034443378448,0,0.111111111938953,12.5205745697021,0,2.732830286026,0.476733535528183,849,3907,3,0,0,0,0,0.681441724300385,1,29.5544185638428,0.57906037569046,0.0745356008410454,1.07088208198547,0.231600970029831,0,0,13.6930475234985,0,0.363253384828568,2291.14990234375,0,7.52941179275513,0.508342027664185,4,0,19.6051139831543,0.986961662769318,0.333333343267441,11.0584516525269,178,0,0.471404522657394,2,0.466666668653488,8.14047145843506,0.193052887916565,5.93613004684448,1,0,0,0,4.49710845947266,1,2.24056720733643,2,3.06997394561768,11.4243860244751,2.02020812034607,0,4,2,1.34413588047028,50.3123970031738,0,46.7056198120117,3,0,0,2215.32104492188,66.57763671875,3,1.27538752555847,4,2645.37377929688,3.90651106834412,7,3611.82177734375,68.754524230957
