SMILES,VP-2,VC-4,MDEO-22,MDEC-44,VP-3,VC-5,C1SP1,VP-4,VC-6,C1SP2,khs.ssNH,ATSc1,C1SP3,VP-5,khs.dNH,ATSc2,VP-6,ATSc3,Zagreb,MDEN-22,SPC-4,khs.ddsN,VP-7,ATSc4,MDEN-23,SPC-5,khs.sBr,ATSc5,SPC-6,khs.sssN,khs.tN,ECCEN,VPC-4,khs.dsN,MDEC-22,VPC-5,geomShape,MDEC-23,VCH-3,Kier1,khs.dsCH,khs.aaN,VPC-6,MDEC-24,VCH-4,C4SP3,khs.sNH2,Kier2,khs.aaO,VCH-5,Kier3,khs.aaaC,VCH-6,khs.ssO,khs.sCl,TPSA,VCH-7,khs.sCH3,SCH-3,khs.aaS,khs.ssssC,SCH-4,SCH-5,khs.ssS,SCH-6,MDEN-33,SP-0,SP-1,khs.sOH,SC-3,C3SP2,SC-4,SP-2,ATSm1,SC-5,MDEO-11,MDEC-33,khs.dO,SP-3,khs.sF,ATSm2,MDEO-12,MDEC-34,SP-4,ATSm3,khs.aasC,SP-5,ATSm4,SP-6,ATSm5,SP-7,khs.sssCH,PetitjeanNumber,fragC,MDEN-11,ATSp5,MDEN-12,MDEN-13,khs.aaNH,MDEC-11,khs.ssCH2,MDEC-12,C2SP1,TopoPSA,topoShape,MDEC-13,C2SP2,VAdjMat,VP-0,MDEC-14,khs.ddssS,khs.dssC,khs.aaCH,khs.aasN,VP-1
InChI%3D1S%2FC6H11IO3%2Fc1-4%287%296-9-3-5%282-8%2910-6%2Fh4-6%2C8H%2C2-3H2%2C1H3,4.28472709655762,38.689998626709,0,0,1.93882322311401,0.70412415266037,10,1.18412029743195,0,689.927185058594,0,0,391.256774902344,0.802286446094513,0,1.01856088638306,0.429510623216629,0,0.16666667163372,0,1.4851268529892,0,0.0621117502450943,0.140859037637711,0.577350258827209,1.58329737186432,0,0,1.59039437770844,0,0,0,1.12669742107391,0,0.050458237528801,0.96075040102005,0,0.108646027743816,89,8.10000038146973,0,0,1.11569237709045,0,0,0,0,3.40828394889832,0,0,1.99111115932465,0,0.117851130664349,2,0,0,0.151374712586403,1,0,0,0,4,2,0,0,0.5,7.56047773361206,4.73638200759888,1,0,590.442687988281,0,4.09142303466797,122.962066650391,1,0.5,0.447213590145111,0,3.10194778442383,0,21.2263793945312,2.94168281555176,1.5,2.08992266654968,34.8988609313965,0,1.28006839752197,38.2523918151855,0.835406422615051,27.2384014129639,0.136082768440247,3,0.5,351.040008544922,1.65096366405487,121,0,0,0,0.267528623342514,2,0,649.232971191406,0,0,0,836.4453125,4.32192802429199,7.94543743133545,0.039283711463213,0,0,0,0,4.50303983688354
InChI%3D1S%2FC12H14O4%2Fc1-2-9%2813-5-11-7-15-11%294-10%283-1%2914-6-12-8-16-12%2Fh1-4%2C11-12H%2C5-8H2,4.00755071640015,43.5200004577637,0,0,2.14869022369385,0.816496610641479,17,1.22457730770111,0,814.649597167969,0,0,705.812133789062,0.797466158866882,0,0.371785014867783,0.427195847034454,0,0,0,1.10172760486603,0,0.23789669573307,0,0,1.40824830532074,0,0,1.83155286312103,0,0,0,0.33905890583992,0,0.0758903026580811,0.359042286872864,0,0.0782360136508942,280,11.1111106872559,0,0,0.391287118196487,0,0.577350258827209,0,0,5.10416650772095,0,0.40824830532074,3.76923084259033,0,0,4,0,0,0.25,0,0,0,0,4,8,0,0,1.17598414421082,10.7946825027466,7.89897966384888,0,0,830.741027832031,0,6.94010877609253,19.0978755950928,1,7.43807697296143,0,0,4.67423439025879,0,20.6567363739014,10.8086843490601,0,3.44684481620789,20.6567363739014,2,2.67354035377502,20.5414905548096,1.79911375045776,17.1028366088867,1.19570577144623,2,0.5,784.039978027344,1.53261888027191,509,0,0,0,0.353553384542465,4,0.333333343267441,714.406616210938,0,0,0.235702261328697,889.694152832031,5,8.92552185058594,0,0,0,4,0,5.48871374130249
InChI%3D1S%2FC6H12N2%2Fc1-3-5-8%287%296-4-2%2Fh3-4H%2C1-2%2C5-7H2,1.53125381469727,29.2600002288818,0,0,0.727216303348541,0.288675129413605,6,0.40618097782135,0,328.680236816406,0,0,179.655151367188,0.105409257113934,0,0.129099443554878,0.0372678004205227,0,0,0,0.40824830532074,0,0,0,0,0.55258584022522,0,0,0.288675129413605,1,0,2,0.149071201682091,0,0,0.148442402482033,0,0,61,8,2,0,0.0608580633997917,0.16666667163372,0,2,1,5.14285707473755,0,0,5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,6.40577745437622,3.80806040763855,0,0,254.176940917969,0,2.68252205848694,8.7199764251709,1,2.94168281555176,3.18108296394348,0,1.56294882297516,0,7.69235849380493,0,0,1.12993609905243,7.66474103927612,0,0.288675129413605,6.66474103927612,0.144337564706802,5.33237028121948,0,0,0.5,305.019989013672,0,75,0,0,0,0,2,0,345.898284912109,0,0,0,321.072082519531,4,5.00769138336182,0,0,0,0,0,2.52364754676819
InChI%3D1S%2FC6H10O2%2Fc1-2-3-7-4-6-5-8-6%2Fh2%2C6H%2C1%2C3-5H2,1.78147447109222,21.7600002288818,0,0,0.775148153305054,0.20412415266037,5,0.379045605659485,0,257.795196533203,0,0,125.976776123047,0.192044198513031,0,0.117851130664349,0.0929462537169456,0,0,0,0.144337564706802,0,0.0277777779847383,0,0,0.102062076330185,0,0,0.0721687823534012,0,0,1,0.0481125228106976,0,0.0340206921100616,0.0340206921100616,0,0.0196418557316065,77,6.125,1,0,0.0196418557316065,0,0.288675129413605,1,0,3.11111116409302,0,0.20412415266037,2.8125,0,0,2,0,0,0.102062076330185,0,0,0,0,3,1,0,0,0.333333343267441,5.81999111175537,3.9318516254425,0,0,160.443862915039,0,2.93915748596191,9.54893779754639,1,2.40685200691223,1.51967132091522,0,1.62417411804199,0,9.32836818695068,2.14913988113403,0.200000002980232,0.971687853336334,6.99627590179443,0,0.55258584022522,6.43865299224854,0.348461717367172,4.33209180831909,0.144337564706802,1,0.5,268.019989013672,0,78,0,0,0,0.0721687823534012,3,0.16666667163372,254.081558227539,0,0,0.117851130664349,199.315338134766,4,4.7996244430542,0,0,0,0,0,2.7347207069397
InChI%3D1S%2FC12H8Cl6%2Fc13-8-9%2814%2911%2816%297-5-2-1-4%283-5%296%287%2910%288%2C15%2912%2811%2C17%2918%2Fh1-2%2C4-7H%2C3H2,8.9014196395874,0,2.55688285827637,0,9.41585636138916,2.68646693229675,43,7.61427307128906,0.291666656732559,3243.2490234375,0,0.857122421264648,3404.0166015625,5.89081382751465,0,2.75688409805298,4.16053533554077,0.324377715587616,2.41360354423523,0,9.02845096588135,0,2.56172347068787,2.70829272270203,0,16.5834712982178,0,1.02878987789154,27.8911323547363,0,0,4,9.48432064056396,0,0.845332324504852,16.9049129486084,0,2.54049110412598,198,11.7959184646606,2,0,28.0790271759033,0,0,0,0,2.86127543449402,0,0,0.855424344539642,0,0.279751896858215,0,6,0,0.970098853111267,0,0,0,3,0,2,0,6,0,13.0854215621948,8.27572727203369,0,0,5480.29931640625,0,9.15251350402832,64.2765197753906,0.5,1.88988161087036,0,0,9.63646221160889,0,32.7104225158691,7.7707200050354,0,8.21460342407227,74.0370788574219,0,6.56834268569946,139.927490234375,4.79024696350098,113.313598632812,3.16466569900513,4,0.333333343267441,535.059997558594,7.38313722610474,448,9.59415340423584,2.38110160827637,0,2.74808025360107,1,0,2413.42651367188,0,0,0,5806.5712890625,5.16992521286011,13.4745693206787,0.230051502585411,0,2,0,0,8.04552745819092
InChI%3D1S%2FC12H13NO4S2%2Fc1-2-18%2814%2C15%2911-7-8-12%2819%2813%2C16%2917%2910-6-4-3-5-9%2810%2911%2Fh3-8H%2C2H2%2C1H3%2C%28H2%2C13%2C16%2C17%29,6.17821025848389,111.059997558594,0,0,4.41410636901855,2.9243700504303,33,2.95358514785767,0.492799282073975,2105.9287109375,0,0.201184466481209,2841.99560546875,2.08060169219971,0,1.17948949337006,1.38348722457886,0.0928137898445129,0.789851784706116,1.30139529705048,4.78191518783569,0,0.927955090999603,0.266069859266281,0,7.21552610397339,0,0.0267930347472429,9.8835391998291,0,0,0,2.22471976280212,0,0.0486111119389534,2.94812321662903,0,0.0879636183381081,240,15.3900003433228,0,0,3.5958423614502,0,0,0,1,5.41311120986938,0,0,3.02958583831787,2,0,0,0,0,0.138888895511627,1,0,0,0,2,8,0,2,0,14.2591485977173,8.77100372314453,0,0,3249.5712890625,0,9.11066246032715,34.7133712768555,1,7.25204372406006,1.64560854434967,4,6.72455835342407,0,37.3484191894531,12.1917543411255,0.918299555778503,5.2823429107666,44.1635322570801,2,4.24597978591919,46.6720008850098,2.91572117805481,46.502368927002,2.3995349407196,0,0.5,747.070007324219,3.96540641784668,630,0,0,0,0.230348020792007,1,0,1779.25756835938,0,0,0,3148.51123046875,5.24792766571045,11.1157712936401,0,2,0,6,0,7.34200096130371
InChI%3D1S%2FC18H16N2O7S2%2Fc1-10-3-6-15%2811%282%297-10%2919-20-17-14-9-13%2828%2822%2C23%2924%295-4-12%2814%298-16%2818%2817%2921%2929%2825%2C26%2927%2Fh3-9%2C19H%2C1-2H3%2C%28H%2C22%2C23%2C24%29%28H%2C25%2C26%2C27%29,8.00751972198486,166.960006713867,0,0,5.21145153045654,4.316565990448,50,3.4562087059021,0.577350258827209,2863.34814453125,1,0.262188702821732,3953.25854492188,2.37260508537292,0,1.50568604469299,1.50258469581604,0.0646305605769157,1.17462301254272,4.17361879348755,6.76257133483887,0,0.851229310035706,0.262235879898071,0,9.71960639953613,0,0.0201003775000572,13.3368320465088,0,0,4,2.41072583198547,1,0.0661547183990479,2.79015517234802,0,0.158829405903816,585,23.6586894989014,1,0,3.30403399467468,0.25,0,0,0,8.859375,0,0,5.43751811981201,0,0,0,0,0,0.181443691253662,2,0,0,0,2,8,0,4,0,21.5601139068604,13.3750476837158,2,0,4421.0595703125,0,14.2640657424927,47.3967666625977,1,4.83511972427368,2.67619299888611,5,10.2818078994751,0,50.7024192810059,18.0072765350342,3.74841165542603,8.28354358673096,62.9798011779785,6,6.58676433563232,66.1001434326172,5.09797668457031,63.9806175231934,3.55273675918579,0,0.5,1397.10998535156,10.6923065185547,2164,0,0,0,0.469878643751144,0,0,2413.10473632812,1,0,0,4242.75634765625,5.85798120498657,16.1585540771484,0,2,3,6,0,9.76341724395752
InChI%3D1S%2FC39H59Cl2NO2%2Fc1-27%282%297-6-8-28%283%2934-15-16-35-33-14-11-30-26-32%2817-19-38%2830%2C4%2936%2833%2918-20-39%2834%2C35%295%2944-37%2843%2925-29-9-12-31%2813-10-29%2942%2823-21-40%2924-22-41%2Fh9-13%2C27-28%2C32-36H%2C6-8%2C14-26H2%2C1-5H3,16.6085777282715,29.5400009155273,7.5461630821228,2.24225974082947,13.2548694610596,3.69371318817139,79,10.9536046981812,0.235702261328697,4542.79345703125,0,0.203263133764267,6702.08447265625,8.23471736907959,0,3.03668212890625,6.18428897857666,0.219913199543953,1.10567438602448,0,8.62204551696777,0,4.45480728149414,0.972487211227417,0.5,14.8657922744751,0,0.179558381438255,20.7547798156738,1,0,1,7.09309577941895,0,0.399425983428955,12.0242528915405,0,0.893241763114929,1761,35.3107643127441,1,0,16.3666038513184,1.54697179794312,0,1,0,15.4799995422363,0,0,7.84765625,0,0.0833333358168602,1,2,0,0.47696790099144,5,1,0,2,9,18,0,7,0,31.4845523834229,21.0837211608887,0,0,7348.12646484375,0,19.522518157959,61.3344345092773,0.923076927661896,0,12.0341920852661,1,16.3239517211914,0,53.398307800293,38.9654388427734,8.45406913757324,14.0724639892578,76.6710510253906,2,11.1420593261719,85.8773727416992,8.44656085968018,87.6298675537109,6.51268815994263,7,0.479999989271164,9557.0498046875,9.73582553863525,8379,5.75059032440186,0.25,0,1.06582605838776,16,0,3793.55859375,0,0,0,6729.41943359375,6.45943164825439,29.7734088897705,0.0833333358168602,0,2,4,0,19.0037002563477
InChI%3D1S%2FC8H12N2%2Fc9-10-7-6-8-4-2-1-3-5-8%2Fh1-5%2C10H%2C6-7%2C9H2,2.18972277641296,38.0499992370605,0,0,1.40083742141724,0.20412415266037,9,0.86118358373642,0,509.635894775391,1,0,276.974090576172,0.533909201622009,0,0.117851130664349,0.197141528129578,0,0,0,0.433012694120407,0,0.087630569934845,0,0,0.61237245798111,0,0,0.679412364959717,0,0,0,0.219416096806526,0,0.0320750139653683,0.255742847919464,1,0.0226804614067078,107,8.10000038146973,0,0,0.218446180224419,0,0,0,1,4.76033067703247,0,0,3.11111116409302,0,0,0,0,0,0.102062076330185,0,0,0,0,1,6,0,1,0,7.23420429229736,4.93185186386108,0,0,456.548217773438,0,3.64626431465149,10.7199764251709,0.75,9.56307411193848,0,0,2.69067072868347,0,10.5261735916138,4.44554471969604,0,1.96861410140991,11.3323707580566,1,1.51341998577118,9.33237075805664,0.637136876583099,6.4985556602478,0.348461717367172,0,0.428571432828903,394.019989013672,0,133,0,0,0,0.0721687823534012,2,0,487.872589111328,0,0,0,571.114074707031,4.32192802429199,5.87831497192383,0,0,0,5,0,3.40646553039551
InChI%3D1S%2FC2H3Cl%2Fc1-2-3%2Fh2H%2C1H2,0.462910056114197,0,0,0,0,0,0,0,0,56.6020469665527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.70710682868958,1.41421353816986,0,0,0,0,0.70710676908493,10.7127532958984,1,0,1,0,0,0,3.95173740386963,0,0,0,2.95173740386963,0,0,0,0,0,0,0,0.5,19.0100002288818,0,4,0,0,0,0,0,0,81.0053176879883,0,0,0,23.3460159301758,2.58496260643005,2.41835045814514,0,0,0,0,0,1.06290197372437
InChI%3D1S%2FC10H10N2%2Fc11-9-5-1-3-7-8%289%294-2-6-10%287%2912%2Fh1-6H%2C11-12H2,2.78960061073303,52.0400009155273,0,0,1.98952960968018,0.743570029735565,18,1.35858237743378,0,884.426574707031,0,0,653.528442382812,0.871011316776276,0,0.311004221439362,0.386894524097443,0,0.248005643486977,0,1.94548285007477,0,0.200391709804535,0.0689458549022675,0,3.09814167022705,0,0,4.32624292373657,0,0,0,0.681285560131073,0,0.0481125228106976,0.897791862487793,0,0.0796118155121803,108,8.59171581268311,0,0,1.00145995616913,0,0,0,2,3.3950617313385,0,0,1.5625,2,0,0,0,0,0.136082768440247,0,0,0,0,0,8,0,2,0,8.55204200744629,5.7876935005188,0,0,1122.134765625,0,5.14408445358276,12.7199764251709,0.666666686534882,6.12046384811401,0,0,4.40559387207031,0,13.3323707580566,11.106315612793,0,3.62037038803101,18.6647415161133,2,2.80134654045105,18.9971122741699,1.53337299823761,12.9971113204956,1.00923633575439,0,0.400000005960464,397.019989013672,3.96540641784668,176,0,0,0,0.310875236988068,0,0,763.947143554688,0,0.200000002980232,0,1210.79284667969,4.58496236801147,6.61880207061768,0,0,0,6,0,3.81538414955139
InChI%3D1S%2FC7H6N4O3S%2Fc8-10-7-9-4%283-15-7%295-1-2-6%2814-5%2911%2812%2913%2Fh1-3H%2C8H2%2C%28H%2C9%2C10%29,3.43533277511597,138.139999389648,0,0,2.42537569999695,1.03745746612549,18,1.62788236141205,0,991.879455566406,1,0,866.182556152344,0.845230400562286,0,0.35037836432457,0.508405804634094,0,0.25,0.5,2.38468384742737,1,0.251451313495636,0.0239986199885607,0.666666686534882,3.01090502738953,0,0,3.33648824691772,0,0,0,0.661933183670044,0,0.111281804740429,0.826438367366791,1.15470051765442,0.119003258645535,215,11.484375,0,1,0.70060408115387,0,0,0,1,4.88842964172363,1,0,2.57142853736877,0,0.235702261328697,0,0,0.125,0.287457466125488,0,0,1,0,2,4,0,0,0,10.8364992141724,7.20270872116089,0,0.338061690330505,993.441223144531,0,6.42463445663452,24.89111328125,0.800000011920929,1.31037068367004,0,2,5.28236150741577,0,22.1354160308838,5.69378614425659,0,3.99895071983337,31.9098377227783,4,2.63897085189819,26.0728435516357,2.04432225227356,22.8837566375732,1.077632188797,0,0.444444447755814,274.079986572266,2.52506470680237,384,0,0,0,0.499262422323227,0,0,858.672119140625,0.5,0,0,1340.83959960938,4.90689039230347,8.15331840515137,0.113077633082867,0,0,3,0,4.75172996520996
InChI%3D1S%2FC16H17NO2%2Fc1-18-15-9-10-16%2819-2%2913%2811-15%296-3-12-4-7-14%2817%298-5-12%2Fh3-11H%2C17H2%2C1-2H3,4.10788059234619,44.4799995422363,0,0,2.82867765426636,1.03025674819946,26,1.76278209686279,0,1287.86193847656,0,0,1227.54162597656,1.17620265483856,0,0.402750372886658,0.594694674015045,0,0.0833333358168602,0,2.27757239341736,0,0.31417578458786,0.0196418557316065,0,3.03219175338745,0,0,3.80089616775513,0,0,2,0.752023577690125,0,0.0518340393900871,0.850901424884796,0,0.0656057596206665,339,15.3900003433228,2,0,0.858596801757812,0.142857149243355,0,0,1,7.69526624679565,0,0,4.5,0,0,2,0,0,0.151374712586403,2,0,0,0,0,10,0,2,0.200000002980232,13.6649255752563,9.223876953125,0,0,1610.79870605469,0,7.71898174285889,20.9089260101318,0.833333313465118,10.7442169189453,3.31477332115173,0,6.43131732940674,0,21.4945526123047,15.9827899932861,2.15939807891846,4.75330495834351,27.660737991333,5,3.89058780670166,27.9928302764893,2.49775695800781,21.4945526123047,1.51360106468201,0,0.454545468091965,1027.03002929688,2.779865026474,774,0,0,0,0.286596477031708,0,0,1146.36572265625,0,0,0,1671.85388183594,5.24792766571045,11.0899991989136,0,0,0,7,0,5.98350477218628
InChI%3D1S%2FC6H4O2%2Fc7-5-1-2-6%288%294-3-5%2Fh1-4H,1.47140455245972,34.1399993896484,0,0,0.823732376098633,0.577350258827209,7,0.439643979072571,0,348.132080078125,0,0,60.876350402832,0.273011863231659,0,0.136082768440247,0.0453609228134155,0,0,0.200000002980232,0.816496610641479,0,0,0,0,0.760079681873322,0,0,1.13807117938995,0,0,6,0.157134845852852,0,0.0277777779847383,0.123928338289261,0,0.0226804614067078,58,6.125,4,0,0.122796855866909,0,0,0,0,2.51999998092651,0,0,1.79999995231628,0,0,0,0,0,0.0833333358168602,0,0,0,0,0,0,0,0,0,5.98312759399414,3.78769373893738,0,0,264.953247070312,0,3.3650438785553,9.54893779754639,0.666666686534882,3.30192732810974,0,2,2.30453038215637,0,8.66418361663818,5.65685415267944,0,1.4267463684082,11.3283681869507,0,1.30473780632019,8.32836818695068,0.333333343267441,2.66418385505676,0,0,0.400000005960464,88.0199966430664,0.333333343267441,62,0,0,0,0.16666667163372,0,0,325.779174804688,0,0,0,408.580535888672,4,4.1258978843689,0,0,2,0,0,2.2296154499054
InChI%3D1S%2FC2H4N2O2%2Fc5-1-3-4-2-6%2Fh1-2H%2C%28H%2C3%2C5%29%28H%2C4%2C6%29,0.461880207061768,65.1800003051758,0,0,0.169946223497391,0,3,0.0596284791827202,0,106.382423400879,0,0,33.8700866699219,0.0133333336561918,0,0,0,0,0,0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,38,6,2,0,0,0,0,0,0,5,0,0,5.33333349227905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8284273147583,2.91421365737915,2,0,58.4049873352051,0,1.70710682868958,8.26891422271729,0.666666686534882,0.333333343267441,0,0,0.95710676908493,0,6.35654258728027,0,0,0.5,5.43930244445801,0,0.25,4.10693216323853,0,2.66418385505676,0,0,0.400000005960464,51.0400009155273,0,35,0,0,0,0,0,0,120.79940032959,1,0,0,83.7383422851562,3.58496260643005,2.94355487823486,0,0,0,0,0,1.23279559612274
InChI%3D1S%2FC12H12N2%2Fc1-3-7-11%288-4-1%2913-14-12-9-5-2-6-10-12%2Fh1-10%2C13-14H,2.98205089569092,24.0599994659424,0,0,1.89875328540802,0.40824830532074,15,1.18730998039246,0,848.119384765625,2,0,586.114501953125,0.758903026580811,0,0.16666667163372,0.264043152332306,0,0,0,0.866025388240814,0,0.143186122179031,0,0,1.18728744983673,0,0,1.33742988109589,0,0,0,0.27578341960907,0,0.0641500279307365,0.304558366537094,0,0.0320750139653683,212,10.5155553817749,0,0,0.280080646276474,0,0,0,0,5.77777767181396,0,0,3.59183669090271,0,0,0,0,0,0.20412415266037,0,0,0,0,0,12,0,0,0,9.63998222351074,6.94948959350586,0,0,855.850769042969,0,5.58542203903198,14.7199764251709,0.800000011920929,12.7378730773926,0,0,4.43265295028687,0,15.6923589706421,7.16293048858643,0,3.42303419113159,18.9971122741699,2,2.70790815353394,16.3294811248779,1.28445708751678,10.9971113204956,0.870790839195251,0,0.444444447755814,547.02001953125,0.333333343267441,343,0,0,0,0.144337564706802,0,0,777.114624023438,1,0,0,1019.50439453125,4.80735492706299,7.77350282669067,0,0,0,10,0,4.57136726379395
InChI%3D1S%2FC3H5ClO%2Fc1-3%284%292-5%2Fh2-3H%2C1H3,1.50203418731689,17.0699996948242,0,0,0.290386110544205,0.40824830532074,2,0,0,138.114364624023,0,0,0,0,0,0.377964466810226,0,0,0,0,0.40824830532074,0,0,0,0,0,0,0,0,0,0,0,0.154303357005119,0,0,0,0,0,19,5,1,0,0,0,0,1,0,2.25,0,0,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,4.28445720672607,2.27005553245544,0,0,39.6669006347656,0,1.80209517478943,13.4872226715088,0.5,0,0.5,1,0.816496610641479,0,6.28382921218872,1,1,0,8.23556709289551,0,0,5.26407766342163,0,0,0,1,0.333333343267441,61.0200004577637,0,18,0,0,0,0,0,0,154.627593994141,0,0,0,115.358932495117,3.32192802429199,3.69684219360352,0,0,0,0,0,1.80103957653046
InChI%3D1S%2FCH6N2%2Fc1-3-2%2Fh3H%2C2H2%2C1H3,0.288675129413605,38.0499992370605,0,0,0,0,0,0,0,37.9149513244629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.70710682868958,1.41421353816986,0,0,0,0,0.70710676908493,3.71997618675232,1,0,0,0,0,0,2.52617335319519,0,0,0,1.16618525981903,0,0,0,0,0,0,0,0.5,58.0200004577637,0,4,0,0,0,0,0,0,55.1303482055664,0,0,0,16.9173698425293,2.58496260643005,2.0773503780365,0,0,0,0,0,0.788675129413605
InChI%3D1S%2FC6H6%2Fc1-2-4-6-5-3-1%2Fh1-6H,1.15470051765442,0,0,0,0.666666686534882,0,3,0.38490018248558,0,233.878387451172,NA,0,0,0.222222223877907,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,NA,0,0,NA,0.0370370373129845,0,0,0,36,4.16666650772095,0,NA,0,0,0,0,0,2.22222232818604,NA,0,1.33333337306976,0,0,NA,NA,0,0.125,0,0,NA,0,0,6,NA,0,0,4.24264049530029,3,NA,0,116.939193725586,0,2.12132024765015,6,0,9.12546539306641,0,NA,1.5,NA,6,0,0,1.06066012382507,6,0,0.75,3,0,0,0,0,0,114,0,27,0,0,NA,0,0,0,233.878387451172,0,0,0,233.878387451172,3.58496260643005,3.46410155296326,0,NA,0,6,NA,2
InChI%3D1S%2FC4H10O%2Fc1-4%282%2C3%295%2Fh5H%2C1-3H3,2.17082047462463,20.2299995422363,0,3,0,2,0,0,0.5,141.682571411133,0,0,0,0,0,1.17082035541534,0,0.223606795072556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,1.5,0,0,0,1,0,0,NA,0,0,0,0,0,0,3,0,0,1,3,0,0,1,0,4.5,2,1,0,0,0,3,5.77446889877319,1,0,0,0,0,0,4.33209180831909,0,0,0,6.99627590179443,0,0,0,0,0,0,0,0.5,176.009994506836,0,16,0,0,0,0,0,0,154.24462890625,0,0,0,159.966644287109,3.32192802429199,3.94721364974976,0,0,0,0,0,1.72360682487488
InChI%3D1S%2FC12H9NO2%2Fc14-13%2815%2911-7-6-9-5-4-8-2-1-3-10%2811%2912%288%299%2Fh1-3%2C6-7H%2C4-5H2,3.84061884880066,45.8199996948242,0,0,3.05057907104492,1.04994332790375,25,2.39064002037048,0,1185.08459472656,0,0,1168.42150878906,1.63413548469543,0,0.440610438585281,0.999377191066742,0,0.348110347986221,0.5,2.71277952194214,1,0.612310349941254,0.0984654203057289,0,4.74967050552368,0,0,6.65723514556885,0,0,0,1.08164691925049,0,0.148308381438255,1.71307837963104,0,0.219811335206032,164,10.1730108261108,0,0,2.01303863525391,0,0,0,0,3.78559994697571,0,0,1.55555558204651,2,0.0962250456213951,0,0,0,0.315235257148743,0,0,0,0,0,8,0,4,0,10.4138488769531,7.2708568572998,0,0,1629.07995605469,0,6.75483989715576,16.9089260101318,1,7.91333341598511,0,2,5.88070917129517,0,18.2731170654297,15.7143325805664,0,5.32672452926636,26.7710227966309,3,4.28990125656128,26.8269233703613,3.15757918357849,23.4911079406738,2.24770522117615,0,0.5,466.029998779297,6.08364343643188,317,0,0,0,0.563661098480225,2,0,967.853759765625,0,0,0,1754.79528808594,4.90689039230347,8.06467533111572,0.0625,0,0,5,0,4.95056247711182
InChI%3D1S%2FC14H8O4%2Fc15-9-5-1-3-7-11%289%2914%2818%2912-8%2813%287%2917%294-2-6-10%2812%2916%2Fh1-6%2C15-16H,4.05764627456665,74.5999984741211,0,0,3.02830338478088,1.35069239139557,35,2.20604062080383,0,1456.04833984375,0,0,1853.97216796875,1.50037264823914,0,0.500499069690704,0.82978481054306,0,0.533291578292847,1.25397157669067,3.76783084869385,0,0.478003054857254,0.123337551951408,0,7.07157707214355,0,0,11.0662279129028,0,0,2,1.15068924427032,0,0.0637375190854073,1.68299055099487,0,0.116054050624371,224,13.0050001144409,0,0,2.10549235343933,0,0,0,0,4.83555555343628,0,0,1.98347103595734,0,0,0,0,0,0.17311979830265,0,0,0,0,0,8,0,4,0,12.861442565918,8.6090612411499,2,0,2336.44018554688,0,8.01701831817627,21.0978755950928,0.75,4.81319952011108,0,2,7.26169109344482,0,21.3283672332764,16.0331611633301,0,6.58201360702515,32.6567344665527,6,5.23861265182495,39.6492881774902,3.45582246780396,38.8624114990234,2.42318892478943,0,0.428571432828903,478.040008544922,14.3172817230225,512,0,0,0,0.462436646223068,0,0,1189.06872558594,0,0,0,2170.16137695312,5.16992521286011,9.17502498626709,0,0,2,6,0,5.34349584579468
InChI%3D1S%2FC2H3Cl3O2%2Fc3-2%284%2C5%291%286%297%2Fh1%2C6-7H,3.28422093391418,40.4599990844727,0,0,0.878310084342957,1.65470051765442,6,0,0.288675129413605,365.384185791016,0,0.288675129413605,0,0,0,1.90012776851654,0,0.420848786830902,0.866025388240814,0.5,2.5980761051178,0,0,0.222692251205444,0,0.577350258827209,0,0.0841697603464127,0,0,0,0,1.19230616092682,0,0,0.376418590545654,0,0,29,7,0,0,0,0,0,0,0,1.85185182094574,0,0,2.66666674613953,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,6.07735013961792,2.94337558746338,2,0,205.307388305664,0,3.52072596549988,31.687198638916,0.5,0,0,0,1.73205077648163,0,12.5193958282471,0,0,0,39.4321250915527,0,0,23.5919132232666,0,0,0,1,0.333333343267441,39.0499992370605,0,42,1,0,0,0,0,0,353.738128662109,0,0,0,425.074951171875,3.80735492706299,5.37345790863037,0,0,0,0,0,2.5059130191803
