SMILES,RPSA,RNCS,RPCG,FNSA-1,RHSA,RPCS,FNSA-2,PNSA-1,PPSA-1,FNSA-3,FPSA-1,DPSA-1,PNSA-2,PPSA-2,nHBAcc,WNSA-1,FPSA-2,DPSA-2,PNSA-3,PPSA-3,WNSA-2,FPSA-3,DPSA-3,nHBDon,WNSA-3,TPSA,WPSA-1,THSA,RNCG,WPSA-2,apol,bpol,WPSA-3
InChI%3D1S%2FC6H14O4%2Fc7-1-3-9-5-6-10-4-2-8%2Fh7-8H%2C1-6H2, 0.325254142284393, 9.58143329620361, 0.136369451880455, 0.205327287316322, 0.674745857715607, 4.56437540054321, -0.315938174724579, 85.6359481811523, 331.434509277344, -0.0803026482462883, 0.794672727584839, 245.798583984375, -131.768478393555, 509.980041503906, 4.0, 35.7162246704102, 1.22276711463928, 641.74853515625, -33.4918632507324, 27.2000179290771, -54.9567413330078, 0.0652168393135071, 60.6918830871582, 2.0, -13.9684677124023, 135.653900146484, 138.231552124023, 281.416564941406, 0.255653589963913, 212.697616577148, 23.1031017303467, 19.1368980407715, 11.3443241119385
InChI%3D1S%2FC12H22O4%2Fc1-3-5-9-15-11%2813%297-8-12%2814%2916-10-6-4-2%2Fh3-10H2%2C1-2H3, 0.169365555047989, 0.658960819244385, 0.179498538374901, 0.225697338581085, 0.830634415149689, 0.468533903360367, -0.32938876748085, 117.811195373535, 404.176330566406, -0.0471948236227036, 0.774302661418915, 286.365142822266, -171.936828613281, 589.865783691406, 4.0, 61.4959754943848, 1.13003814220428, 761.802612304688, -24.6351089477539, 14.3977718353271, -89.7488784790039, 0.0275825969874859, 39.0328826904297, 0.0, -12.8592205047607, 88.4067077636719, 210.975006103516, 433.580810546875, 0.216248527169228, 307.902587890625, 38.997444152832, 29.7985534667969, 7.51545715332031
InChI%3D1S%2FC16H25NO2%2Fc1-3-4-5-6-7-10-13-19-16-12-9-8-11-15%2816%2917-14%282%2918%2Fh8-9%2C11-12H%2C3-7%2C10%2C13H2%2C1-2H3%2C%28H%2C17%2C18%29, 0.0943762362003326, 5.36753702163696, 0.149945616722107, 0.195314973592758, 0.90562379360199, 3.39339780807495, -0.285411566495895, 125.075813293457, 515.304260253906, -0.0268938671797514, 0.804685056209564, 390.228454589844, -182.771865844727, 753.00830078125, 2.0, 80.0960540771484, 1.1758770942688, 935.780151367188, -17.2222957611084, 21.7278728485107, -117.04345703125, 0.0339296534657478, 38.9501686096191, 1.0, -11.0288152694702, 60.4366569519043, 329.990570068359, 579.943420410156, 0.238273590803146, 482.211486816406, 47.5338249206543, 30.5661754608154, 13.9140958786011
InChI%3D1S%2FC4H6O%2Fc1-2-3-4-5%2Fh1%2C5H%2C3-4H2, 0.235116049647331, 32.9534797668457, 0.339341580867767, 0.351808726787567, 0.764883935451508, 15.2240552902222, -0.217472925782204, 144.345779418945, 265.950408935547, -0.0752983465790749, 0.648191273212433, 121.604637145996, -89.2283172607422, 164.399047851562, 1.0, 59.2245216369629, 0.40068382024765, 253.627349853516, -30.894624710083, 25.1656055450439, -36.6100387573242, 0.0613352172076702, 56.060230255127, 1.0, -12.6759462356567, 96.4672164916992, 109.118438720703, 313.828979492188, 0.638587474822998, 67.4523010253906, 11.8427581787109, 6.559241771698, 10.3253526687622
InChI%3D1S%2FC5H12O%2Fc1-2-3-4-5-6%2Fh6H%2C2-5H2%2C1H3, 0.179989352822304, 17.5786952972412, 0.350636571645737, 0.122949197888374, 0.820010662078857, 9.64945793151855, -0.0735386535525322, 36.9488372802734, 263.572326660156, -0.0370142608880997, 0.877050817012787, 226.623489379883, -22.0999221801758, 157.648483276367, 1.0, 11.1039066314697, 0.524583637714386, 179.748397827148, -11.1235685348511, 13.2254877090454, -6.6414942741394, 0.0440085083246231, 24.3490562438965, 1.0, -3.34286785125732, 54.0906105041504, 79.2090606689453, 246.430557250977, 0.661579966545105, 47.3767051696777, 17.603515625, 13.118483543396, 3.97453880310059
InChI%3D1S%2FC6H6FN%2Fc7-5-1-3-6%288%294-2-5%2Fh1-4H%2C8H2, 0.22900627553463, 9.06889343261719, 0.193486675620079, 0.408145606517792, 0.770993709564209, 5.83407831192017, -0.261779516935349, 119.08504486084, 172.685958862305, -0.0594958923757076, 0.591854393482208, 53.6009063720703, -76.3796768188477, 110.758628845215, 1.0, 34.7455635070801, 0.37960809469223, 187.138305664062, -17.3591766357422, 14.6369714736938, -22.2853736877441, 0.0501659587025642, 31.9961490631104, 1.0, -5.06490421295166, 66.8173904418945, 50.3847541809082, 224.95361328125, 0.471541583538055, 32.3161582946777, 16.2177581787109, 7.10224199295044, 4.27064371109009
InChI%3D1S%2FC6H13NO%2Fc1-5-3-7-4-6%282%298-5%2Fh5-7H%2C3-4H2%2C1-2H3, 0.070248045027256, 4.83549022674561, 0.161214843392372, 0.164762660861015, 0.929751932621002, 3.45584416389465, -0.12495656311512, 55.3711090087891, 280.694793701172, -0.027193758636713, 0.835237324237823, 225.323684692383, -41.9936408996582, 212.8798828125, 2.0, 18.6083431243896, 0.633446872234344, 254.873519897461, -9.13889503479004, 11.9349317550659, -14.1126298904419, 0.0355136655271053, 21.0738277435303, 1.0, -3.07127094268799, 23.6079730987549, 94.3319473266602, 312.457916259766, 0.490729004144669, 71.5416717529297, 21.1303081512451, 16.787691116333, 4.01092386245728
InChI%3D1S%2FC8H14O%2Fc1-7%282%295-4-6-8%283%299%2Fh5H%2C4%2C6H2%2C1-3H3, 0.110392175614834, 22.1709384918213, 0.221254453063011, 0.202259480953217, 0.889607846736908, 6.16492462158203, -0.118727460503578, 79.6246948242188, 314.05126953125, -0.0371319726109505, 0.797740519046783, 234.426574707031, -46.7401466369629, 184.349868774414, 1.0, 31.3463287353516, 0.46827819943428, 231.090026855469, -14.6179656982422, 12.5766191482544, -18.4004726409912, 0.0319466255605221, 27.1945838928223, 0.0, -5.75474166870117, 43.4587478637695, 123.634437561035, 350.217224121094, 0.510160505771637, 72.5741119384766, 24.2171020507812, 16.2628974914551, 4.95111274719238
InChI%3D1S%2F4C2H5.Sn.2H%2Fc4%2A1-2%3B%3B%3B%2Fh4%2A1H2%2C2H3%3B%3B%3B, , , , , , , , , , , , , , , 0.0, , , , , , , , , 0.0, , , , , , , 40.4502029418945, 54.3697967529297, 
InChI%3D1S%2FC6H10O3%2Fc1-5%282%296%288%299-4-3-7%2Fh7H%2C1%2C3-4H2%2C2H3, 0.28883284330368, 11.6970844268799, 0.265050649642944, 0.293404787778854, 0.71116715669632, 1.50038743019104, -0.319209158420563, 100.320983886719, 241.599075317383, -0.0711164772510529, 0.706595182418823, 141.278091430664, -109.144020080566, 262.847229003906, 3.0, 34.3017578125, 0.768738865852356, 371.991271972656, -24.3161506652832, 16.99853515625, -37.318531036377, 0.0497149415314198, 41.3146858215332, 1.0, -8.31417942047119, 98.7577514648438, 82.6075744628906, 243.162307739258, 0.361556887626648, 89.8727416992188, 19.6339302062988, 13.8060703277588, 5.81214046478271
InChI%3D1S%2FC6H10O%2Fc1-3-5-6%287%294-2%2Fh3-4%2C6-7H%2C1-2%2C5H2, 0.133065894246101, 16.620475769043, 0.281464129686356, 0.292606294155121, 0.86693412065506, 3.72971129417419, -0.218916371464729, 99.5904235839844, 240.765960693359, -0.0546509511768818, 0.707393705844879, 141.175537109375, -74.5095825195312, 180.131500244141, 1.0, 33.8962364196777, 0.529243767261505, 254.641082763672, -18.6008014678955, 14.4975938796997, -25.3598136901855, 0.0425953343510628, 33.0983963012695, 1.0, -6.33090162277222, 45.2898292541504, 81.9462356567383, 295.066558837891, 0.518762111663818, 61.3089065551758, 18.0299301147461, 10.9320697784424, 4.93434858322144
InChI%3D1S%2FC8H18S2%2Fc1-3-9-7-5-6-8-10-4-2%2Fh3-8H2%2C1-2H3, 0.0, 11.7511806488037, 0.0682657137513161, 0.236366391181946, 1.0, 0.649376273155212, -0.130980268120766, 101.567558288574, 328.136352539062, -0.0319504514336586, 0.763633608818054, 226.568786621094, -56.2827301025391, 181.833740234375, 0.0, 43.6439781188965, 0.423160552978516, 238.116470336914, -13.7292337417603, 9.99044322967529, -24.1849098205566, 0.0232496000826359, 23.7196769714355, 0.0, -5.89950561523438, 0.0, 141.00146484375, 429.703887939453, 0.291741669178009, 78.1346664428711, 31.8822746276855, 24.2377262115479, 4.29293251037598
InChI%3D1S%2FC7HF5O%2Fc8-3-2%281-13%294%289%296%2811%297%2812%295%283%2910%2Fh1H, 0.667580306529999, 9.90975666046143, 0.153453320264816, 0.667580306529999, 0.332419663667679, 4.44947957992554, -0.869382083415985, 253.145324707031, 126.05297088623, -0.145164832472801, 0.332419663667679, -127.092353820801, -329.668182373047, 164.157302856445, 1.0, 95.9922714233398, 0.432906240224838, 493.825500488281, -55.046257019043, 20.6490383148193, -125.009613037109, 0.0544544607400894, 75.6952972412109, 0.0, -20.8734474182129, 253.145324707031, 47.799072265625, 126.05297088623, 0.228176265954971, 62.2481689453125, 16.5737934112549, 8.06620693206787, 7.83008003234863
InChI%3D1S%2FCHCl3%2Fc2-1%283%294%2Fh1H, 0.075280174612999, 23.0551013946533, 0.712559044361115, 0.813345789909363, 0.92471981048584, 15.4174060821533, -0.29312402009964, 233.768005371094, 53.6472778320312, -0.0977080091834068, 0.186654224991798, -180.120727539062, -84.2483215332031, 19.3340969085693, 0.0, 67.1884994506836, 0.0672688558697701, 103.582420349121, -28.0827751159668, 8.87235546112061, -24.2142543792725, 0.0308694634586573, 36.9551315307617, 0.0, -8.07141876220703, 21.6366729736328, 15.4190464019775, 265.778594970703, 0.333333343267441, 5.55691480636597, 8.96679306030273, 2.35320711135864, 2.55005049705505
InChI%3D1S%2FC20H28O2%2Fc1-13%282%2914-6-8-16-15%2812-14%297-9-17-19%2816%2C3%2910-5-11-20%2817%2C4%2918%2821%2922%2Fh6%2C8%2C12-13%2C17H%2C5%2C7%2C9-11H2%2C1-4H3%2C%28H%2C21%2C22%29%2Ft17-%2C19-%2C20-%2Fm1%2Fs1, 0.115750528872013, 2.96850848197937, 0.208795085549355, 0.224811136722565, 0.884249448776245, 0.039397943764925, -0.308370649814606, 128.815322875977, 444.178192138672, -0.0306144915521145, 0.775188863277435, 315.362884521484, -176.694381713867, 609.273742675781, 2.0, 73.8103485107422, 1.06331694126129, 785.968139648438, -17.5419063568115, 20.6878910064697, -101.244743347168, 0.0361049324274063, 38.2297973632812, 1.0, -10.0513982772827, 66.3243026733398, 254.51123046875, 506.669219970703, 0.239072218537331, 349.109893798828, 51.473445892334, 25.0085544586182, 11.8540277481079
InChI%3D1S%2FC5H10Cl2%2Fc6-4-2-1-3-5-7%2Fh1-5H2, 0.0, 26.9894390106201, 0.107733801007271, 0.441136240959167, 1.0, 2.25221109390259, -0.205091685056686, 146.776779174805, 185.947601318359, -0.0759033709764481, 0.558863759040833, 39.1708183288574, -68.2390060424805, 86.4501800537109, 0.0, 48.8362121582031, 0.259825199842453, 154.689178466797, -25.2549018859863, 7.09097337722778, -22.7047805786133, 0.0213118530809879, 32.345874786377, 0.0, -8.40292167663574, 0.0, 61.8692970275879, 332.724365234375, 0.373046219348907, 28.7640819549561, 19.8279304504395, 11.7720699310303, 2.35933971405029
InChI%3D1S%2FC6H12O%2Fc1-3-4-5-6%282%297%2Fh3-5H2%2C1-2H3, 0.136881694197655, 28.4757690429688, 0.273980647325516, 0.194701880216599, 0.863118290901184, 1.18905234336853, -0.0920801013708115, 63.9631118774414, 264.555084228516, -0.0428691543638706, 0.805298089981079, 200.591979980469, -30.2499885559082, 125.115684509277, 1.0, 21.0130462646484, 0.380848556756973, 155.365676879883, -14.0832967758179, 7.76334857940674, -9.93767166137695, 0.0236314106732607, 21.8466453552246, 0.0, -4.62661933898926, 44.9681282043457, 86.9111633300781, 283.550079345703, 0.633243381977081, 41.1027793884277, 19.3635158538818, 14.0764837265015, 2.55040121078491
InChI%3D1S%2FC9H13N%2Fc1-8-4-6-9%287-5-8%2910%282%293%2Fh4-7H%2C1-3H3, 0.0104567473754287, 1.93189561367035, 0.107782803475857, 0.233119130134583, 0.989543259143829, 1.45685398578644, -0.137669160962105, 90.6111221313477, 298.0791015625, -0.0120628913864493, 0.766880869865417, 207.467971801758, -53.5106582641602, 176.031463623047, 1.0, 35.2196578979492, 0.452883690595627, 229.542114257812, -4.68872785568237, 12.3328638076782, -20.7990684509277, 0.0317292883992195, 17.0215911865234, 0.0, -1.82246255874634, 4.06443548202515, 115.860427856445, 384.625762939453, 0.475317060947418, 68.4217071533203, 25.6083087921143, 16.1916904449463, 4.7936635017395
InChI%3D1S%2FC5Cl5N%2Fc6-1-2%287%294%289%2911-5%2810%293%281%298, 0.0419400110840797, 4.03988885879517, 0.23927104473114, 0.901324987411499, 0.958059966564178, 2.47564339637756, -0.714043021202087, 332.935241699219, 36.4489860534668, -0.108471468091011, 0.0986749902367592, -296.486267089844, -263.756225585938, 28.8754272460938, 1.0, 122.98104095459, 0.0781717896461487, 292.631652832031, -40.0676498413086, 6.07165861129761, -97.4273986816406, 0.0164372436702251, 46.1393089294434, 0.0, -14.8003587722778, 15.4919786453247, 13.4636812210083, 353.892272949219, 0.260772943496704, 10.6661281585693, 20.7999992370605, 3.42000007629395, 2.24277496337891
InChI%3D1S%2FC12H19N%2Fc1-8%282%2910-6-5-7-11%289%283%294%2912%2810%2913%2Fh5-9H%2C13H2%2C1-4H3, 0.0254084467887878, 4.10204458236694, 0.153885245323181, 0.169229671359062, 0.974591553211212, 1.73276662826538, -0.136493489146233, 72.9730453491211, 358.234100341797, -0.0159279480576515, 0.830770313739777, 285.261077880859, -58.8569679260254, 288.936462402344, 1.0, 31.4664993286133, 0.670064151287079, 347.793426513672, -6.86824512481689, 12.9721412658691, -25.379545211792, 0.030083317309618, 19.8403873443604, 1.0, -2.96163654327393, 10.9563045501709, 154.473114013672, 420.250854492188, 0.374400407075882, 124.591468811035, 34.8890686035156, 20.110933303833, 5.59367990493774
InChI%3D1S%2FC7H4Cl4%2Fc8-4-2-1-3-5%289%296%284%297%2810%2911%2Fh1-3%2C7H, 0.0, 12.196400642395, 0.28050097823143, 0.747397005558014, 1.0, 0.0, -0.501352667808533, 275.008087158203, 92.9464111328125, -0.0894538164138794, 0.252602994441986, -182.061676025391, -184.474960327148, 62.3482971191406, 0.0, 101.190460205078, 0.169445678591728, 246.823257446289, -32.9149360656738, 6.17288684844971, -67.8783950805664, 0.0167762245982885, 39.0878219604492, 0.0, -12.111198425293, 0.0, 34.2000465393066, 367.954498291016, 0.208334013819695, 22.9413356781006, 23.7071723937988, 6.05282783508301, 2.27134156227112
InChI%3D1S%2FC5H6ClN3%2Fc1-3-2-4%286%299-5%287%298-3%2Fh2H%2C1H3%2C%28H2%2C7%2C8%2C9%29, 0.133437931537628, 10.575385093689, 0.192339435219765, 0.341984510421753, 0.866562068462372, 7.37806987762451, -0.336732536554337, 120.47061920166, 231.798614501953, -0.0658862963318825, 0.658015489578247, 111.327995300293, -118.62052154541, 228.238815307617, 3.0, 42.4380950927734, 0.647910177707672, 346.859344482422, -23.2097148895264, 19.347972869873, -41.7863578796387, 0.0549238212406635, 42.557689666748, 3.0, -8.17606925964355, 47.0060806274414, 81.6555252075195, 305.263153076172, 0.283175587654114, 80.4015121459961, 20.9479293823242, 12.6720695495605, 6.81569528579712
InChI%3D1S%2FC8H8N2O%2Fc1-5-3-6%282%2910-8%2811%297%285%294-9%2Fh3H%2C1-2H3%2C%28H%2C10%2C11%29, 0.357656180858612, 11.7619934082031, 0.230767548084259, 0.382936358451843, 0.642343819141388, 4.88553380966187, -0.364234834909439, 133.296096801758, 214.793334960938, -0.0858032554388046, 0.617063641548157, 81.4972381591797, -126.78630065918, 204.303451538086, 2.0, 46.3989639282227, 0.586928069591522, 331.089752197266, -29.867208480835, 13.9680395126343, -44.1329727172852, 0.040127731859684, 43.8352470397949, 1.0, -10.3964595794678, 124.496337890625, 74.7672958374023, 223.593109130859, 0.361336678266525, 71.1158752441406, 22.4163436889648, 10.7256555557251, 4.86212682723999
InChI%3D1S%2FC7H6Cl2%2Fc1-5-2-3-6%288%297%289%294-5%2Fh2-4H%2C1H3, 0.0, 20.1429843902588, 0.208355635404587, 0.512837886810303, 1.0, 6.19211626052856, -0.239959985017776, 189.651702880859, 180.156600952148, -0.0537362135946751, 0.487162113189697, -9.49510383605957, -88.7391891479492, 84.2963714599609, 0.0, 70.1347732543945, 0.227946147322655, 173.035568237305, -19.8720970153809, 9.74486446380615, -32.8164901733398, 0.0263511259108782, 29.6169624328613, 0.0, -7.34886598587036, 0.0, 66.623405456543, 369.808288574219, 0.273102194070816, 31.1734981536865, 20.680757522583, 7.39924192428589, 3.60373187065125
InChI%3D1S%2FC6H3Br3O%2Fc7-3-1-4%288%296%2810%295%289%292-3%2Fh1-2%2C10H, 0.160595014691353, 14.4973621368408, 0.316302448511124, 0.690869569778442, 0.839405000209808, 12.4691133499146, -0.474939793348312, 289.775238037109, 129.660308837891, -0.0805068463087082, 0.30913046002388, -160.114944458008, -199.206634521484, 89.1352615356445, 0.0, 121.542037963867, 0.212512403726578, 288.341888427734, -33.7674331665039, 15.6625595092773, -83.5543441772461, 0.0373419933021069, 49.4299926757812, 1.0, -14.1632614135742, 67.3592529296875, 54.3841400146484, 352.076293945312, 0.518916308879852, 37.3864974975586, 22.512378692627, 7.14962100982666, 6.56943416595459
InChI%3D1S%2FC2H3Cl3%2Fc1-2%283%2C4%295%2Fh1H3, 0.111370138823986, 25.478401184082, 0.755373358726501, 0.641016960144043, 0.888629853725433, 29.124210357666, -0.224861204624176, 221.918380737305, 124.278984069824, -0.0720009133219719, 0.358983039855957, -97.6393890380859, -77.8463516235352, 43.5956039428711, 0.0, 76.8275527954102, 0.125927031040192, 121.441955566406, -24.9265251159668, 12.6684532165527, -26.9502010345459, 0.0365931540727615, 37.5949783325195, 0.0, -8.62949752807617, 38.5560455322266, 43.0250549316406, 307.641296386719, 0.332887500524521, 15.0926828384399, 12.0603790283203, 4.53962087631226, 4.38578510284424
InChI%3D1S%2FC6H6ClN%2Fc1-5-3-2-4-6%287%298-5%2Fh2-4H%2C1H3, 0.0522172302007675, 7.71903657913208, 0.335770219564438, 0.459123939275742, 0.947782754898071, 1.76343989372253, -0.220460221171379, 139.32194519043, 164.129760742188, -0.0444511398673058, 0.540876030921936, 24.8078155517578, -66.8990325927734, 78.8111419677734, 1.0, 42.2774810791016, 0.259715616703033, 145.710174560547, -13.4887742996216, 7.97662019729614, -20.3006248474121, 0.0262862909585238, 21.4653949737549, 0.0, -4.09319162368774, 15.8454074859619, 49.8054542541504, 287.606292724609, 0.487146615982056, 23.9153747558594, 17.8407573699951, 8.29924201965332, 2.42051887512207
InChI%3D1S%2FC2Cl4%2Fc3-1%284%292%285%296, 0.044240977615118, 16.4284343719482, 0.5, 0.955759048461914, 0.955759048461914, 2.64168667793274, -0.40477529168129, 264.966125488281, 12.2649736404419, -0.101193822920322, 0.044240977615118, -252.701141357422, -112.216293334961, 5.1943621635437, 0.0, 73.4568405151367, 0.0187365785241127, 117.410652160645, -28.0540733337402, 2.59718108177185, -31.1098442077637, 0.00936828926205635, 30.651252746582, 0.0, -7.77746105194092, 12.2649736404419, 3.4002320766449, 264.966125488281, 0.25, 1.44003856182098, 12.2399997711182, 1.67999994754791, 0.720019280910492
InChI%3D1S%2FC6H14O%2Fc1-4-6%283%2C7%295-2%2Fh7H%2C4-5H2%2C1-3H3, 0.102843351662159, 10.628565788269, 0.347709894180298, 0.204545676708221, 0.897156655788422, 6.58439922332764, -0.123830586671829, 70.5150756835938, 274.224914550781, -0.0268735028803349, 0.795454323291779, 203.709838867188, -42.6893539428711, 166.013931274414, 1.0, 24.3093662261963, 0.481562703847885, 208.703277587891, -9.26437091827393, 10.4305715560913, -14.7167272567749, 0.0302563421428204, 19.6949424743652, 1.0, -3.19379901885986, 35.454216003418, 94.5362930297852, 309.285766601562, 0.643463611602783, 57.2316398620605, 20.6971015930176, 15.3048982620239, 3.59583497047424
InChI%3D1S%2FC10H8%2Fc1-2-6-10-8-4-3-7-9%2810%295-1%2Fh1-8H, 0.0, 1.73939263820648, 0.125589475035667, 0.418697983026505, 1.0, 2.72550868988037, -0.207905307412148, 144.60090637207, 200.757583618164, -0.0231663528829813, 0.581302046775818, 56.1566886901855, -71.8018646240234, 99.6865844726562, 0.0, 49.9391479492188, 0.288646668195724, 171.48844909668, -8.00069618225098, 12.4532918930054, -24.797384262085, 0.0360590294003487, 20.4539890289307, 0.0, -2.76310849189758, 0.0, 69.3333358764648, 345.358489990234, 0.123182572424412, 34.4276084899902, 22.9343433380127, 8.74565601348877, 4.30084991455078
InChI%3D1S%2FC4H11N%2Fc1-3-5-4-2%2Fh5H%2C3-4H2%2C1-2H3, 0.0206080600619316, 5.24292516708374, 0.279890567064285, 0.190988302230835, 0.979391932487488, 3.99368023872375, -0.0831915363669395, 66.8739395141602, 283.272827148438, -0.0124171171337366, 0.809011697769165, 216.398895263672, -29.1292476654053, 123.389236450195, 1.0, 23.4156932830811, 0.352392911911011, 152.518493652344, -4.34781360626221, 9.81197071075439, -10.1995115280151, 0.028022451326251, 14.1597843170166, 1.0, -1.52237284183502, 7.21584558486938, 99.1870651245117, 342.930908203125, 0.72658497095108, 43.2043418884277, 15.4747228622437, 12.6852769851685, 3.43562984466553
InChI%3D1S%2FC7H3Cl2NO%2Fc8-5-1-4%283-10%292-6%289%297%285%2911%2Fh1-2%2C11H, 0.276894688606262, 11.4777584075928, 0.242146223783493, 0.648596346378326, 0.723105311393738, 3.33726787567139, -0.583788931369781, 246.244812011719, 133.413223266602, -0.114810466766357, 0.351403683423996, -112.831581115723, -221.640167236328, 120.082656860352, 1.0, 93.4888229370117, 0.316291600465775, 341.722808837891, -43.5887184143066, 16.8563022613525, -84.1474761962891, 0.0443986430764198, 60.4450187683105, 1.0, -16.548807144165, 105.125289916992, 50.6514053344727, 274.532745361328, 0.396290302276611, 45.5903434753418, 20.5823783874512, 4.77962112426758, 6.39963054656982
InChI%3D1S%2FC7H6O%2Fc8-6-7-4-2-1-3-5-7%2Fh1-6H, 0.130978316068649, 23.7850971221924, 0.255588263273239, 0.433880239725113, 0.869021713733673, 11.3977508544922, -0.254131764173508, 155.188339233398, 202.487167358398, -0.0569366179406643, 0.566119730472565, 47.298828125, -90.8967056274414, 118.600517272949, 1.0, 55.5070648193359, 0.331586927175522, 209.497222900391, -20.3648338317871, 17.3463935852051, -32.5115242004395, 0.0484975725412369, 37.7112274169922, 0.0, -7.28400230407715, 46.8477325439453, 72.4246978759766, 310.827758789062, 0.507710754871368, 42.4204978942871, 17.1227588653564, 7.51724195480347, 6.20438003540039
InChI%3D1S%2FC6H5Cl2N%2Fc7-5-2-1-4%289%293-6%285%298%2Fh1-3H%2C9H2, 0.0537126436829567, 9.22966575622559, 0.190252125263214, 0.533362746238708, 0.946287333965302, 5.71129608154297, -0.347910702228546, 197.703338623047, 172.969970703125, -0.0676653906702995, 0.466637253761292, -24.7333660125732, -128.961212158203, 112.82772064209, 1.0, 73.2833480834961, 0.304385870695114, 241.788940429688, -25.0817546844482, 15.3904123306274, -47.8024787902832, 0.0415201522409916, 40.47216796875, 1.0, -9.29713726043701, 19.9098434448242, 64.115348815918, 350.763458251953, 0.463573008775711, 41.8222236633301, 19.3539657592773, 5.64603519439697, 5.70481491088867
InChI%3D1S%2FC4H5N%2Fc1-2-3-4-5%2Fh2H%2C1%2C3H2, 0.200618833303452, 37.191707611084, 0.270425617694855, 0.438233554363251, 0.799381136894226, 5.24728965759277, -0.193319857120514, 136.649993896484, 175.169998168945, -0.0746964737772942, 0.561766445636749, 38.5200157165527, -60.2809944152832, 77.2734909057617, 1.0, 42.6101989746094, 0.247814431786537, 137.554489135742, -23.2918548583984, 10.5058898925781, -18.7968196868896, 0.0336921624839306, 33.7977447509766, 0.0, -7.26286602020264, 62.5569648742676, 54.621509552002, 249.263031005859, 0.594525456428528, 24.0954208374023, 11.4739646911621, 6.12603521347046, 3.27594661712646
InChI%3D1S%2FC7H5NO3S.Na.H2O%2Fc9-7-5-3-1-2-4-6%285%2912%2810%2C11%298-7%3B%3B%2Fh1-4H%2C%28H%2C8%2C9%29%3B%3B1H2%2Fq%3B%2B1%3B%2Fp-1, , , , , , , , , , , , , , , 5.0, , , , , , , , , 1.0, , , , , , , 47.1287574768066, 13.3972415924072, 
InChI%3D1S%2FC5H10O%2Fc1-3-5%282%294-6%2Fh4-5H%2C3H2%2C1-2H3, 0.166143536567688, 32.8861045837402, 0.260570973157883, 0.260946124792099, 0.833856463432312, 1.42586135864258, -0.122651107609272, 80.2439804077148, 227.267715454102, -0.0561006776988506, 0.739053905010223, 147.023742675781, -37.7166519165039, 106.821434020996, 1.0, 24.6759643554688, 0.34737354516983, 144.5380859375, -17.251615524292, 7.62838649749756, -11.5983114242554, 0.0248068179935217, 24.8800010681152, 0.0, -5.30507373809814, 51.0910835266113, 69.8874816894531, 256.420623779297, 0.643676042556763, 32.8488426208496, 16.2699298858643, 11.8900699615479, 2.34581828117371
InChI%3D1S%2F4C4H9.Sn.2H%2Fc4%2A1-3-4-2%3B%3B%3B%2Fh4%2A1%2C3-4H2%2C2H3%3B%3B%3B, , , , , , , , , , , , , , , 0.0, , , , , , , , , 0.0, , , , , , , 65.1988906860352, 71.8611068725586, 
InChI%3D1S%2FC7H12O4%2Fc1-3-10-6%288%295-7%289%2911-4-2%2Fh3-5H2%2C1-2H3, 0.259151995182037, 3.237459897995, 0.218229219317436, 0.332494467496872, 0.740848004817963, 0.857876837253571, -0.413397878408432, 136.725509643555, 274.485870361328, -0.0696476176381111, 0.667505502700806, 137.760345458984, -169.993896484375, 341.274444580078, 4.0, 56.2230834960938, 0.829924643039703, 511.268341064453, -28.6398906707764, 11.8589248657227, -69.9034271240234, 0.028838999569416, 40.4988174438477, 0.0, -11.7770490646362, 106.566253662109, 112.871704101562, 304.645111083984, 0.253748625516891, 140.3359375, 23.5295162200928, 18.8664836883545, 4.87652444839478
InChI%3D1S%2FC6H12O%2Fc1-2-3-4-5-6-7%2Fh3-4%2C7H%2C2%2C5-6H2%2C1H3%2Fb4-3%2B, 0.208806574344635, 19.5589542388916, 0.307953417301178, 0.192030608654022, 0.791193425655365, 13.7749977111816, -0.130786165595055, 72.1207504272461, 303.448272705078, -0.0403162427246571, 0.807969391345978, 231.327514648438, -49.1192321777344, 206.669311523438, 1.0, 27.0863189697266, 0.550283193588257, 255.788543701172, -15.1415319442749, 19.0445785522461, -18.4476623535156, 0.0507085993885994, 34.1861114501953, 1.0, -5.68669033050537, 78.4212799072266, 113.965766906738, 297.147735595703, 0.580548107624054, 77.6185913085938, 19.3635158538818, 13.118483543396, 7.15255403518677
InChI%3D1S%2FC8H8O%2Fc1-7%289%298-5-3-2-4-6-8%2Fh2-6H%2C1H3, 0.116815753281116, 19.8690395355225, 0.273667603731155, 0.365110009908676, 0.883184254169464, 1.64383709430695, -0.212784603238106, 123.102577209473, 214.06315612793, -0.0454486161470413, 0.634890019893646, 90.9605712890625, -71.7436752319336, 124.75511932373, 1.0, 41.5059700012207, 0.370011270046234, 196.498794555664, -15.3237152099609, 11.0589036941528, -24.1895084381104, 0.0327996090054512, 26.3826198577881, 0.0, -5.1666316986084, 39.3862686157227, 72.1747589111328, 297.779449462891, 0.50446617603302, 42.0631523132324, 20.216344833374, 9.70365619659424, 3.72868323326111
