SMILES,VCH-5,BCUTw-1h,PolarSurfaceArea,SCH-6,KierShape2,MDEN-23,KierShape3,ATSc4,SCH-7,VCH-6,VCH-7,XLogP,MolarRefractivity,khs.dsN,FPSA-3,BCUTw-1l,Kier2,Kier3,MolecularWeight,THSA,khs.sssN,BCUTc-1h,HBA1,khs.sssCH,BCUTp-1l,SC-3,HBA2,LogP,KierShape1,FractionRotatableBonds
InChI%3D1S%2FC7H4N2O3S%2Fc10-9%2811%297-2-1-6%2812-7%295-3-13-4-8-5%2Fh1-4H,0.125307783484459,31.9720726013184,100.09,0.219416096806526,4.02216066481994,0.200000002980232,2.08333333333333,0.140568628907204,0.389442652463913,0.0778684094548225,0.0824442580342293,1.74300003051758,48.638,0.0,0.0359554179012775,11.9885187149048,4.02216053009033,2.08333325386047,192.154997825623,404.211395263672,0.0,0.277896583080292,3.0,1.0,3.41803908348083,0.833333313465118,3.0,2.8345,9.55102040816327,0.142857142857143
InChI%3D1S%2FC3H3N3O3%2Fc7-2-1-6%285-9%293%288%294-2%2Fh1H2%2C%28H%2C4%2C7%2C8%29,0.0353553406894207,16.0061416625977,82.33,0.260491460561752,2.72222222222222,1.41421353816986,1.46938775510204,-0.225979670882225,0.300349175930023,0.0460565350949764,0.0264359842985868,-0.976999998092651,22.9322,2.0,0.0440964922308922,11.9888429641724,2.72222232818604,1.4693877696991,126.05099773407,192.062728881836,1.0,0.413482546806335,6.0,0.0,3.16333985328674,0.6910440325737,6.0,-0.5666,7.11111111111111,0.111111111111111
InChI%3D1S%2FC7H14N2O%2Fc10-8-9-6-4-2-1-3-5-7-9%2Fh1-7H2,0.0,15.9949178695679,32.67,0.0,4.7603305785124,1.0,3.11111111111111,-0.0211227033287287,0.0,0.0,0.0,1.74500000476837,38.2332,1.0,0.0258482582867146,11.8999996185303,4.76033067703247,3.11111116409302,128.089997291565,377.758728027344,1.0,0.097317636013031,3.0,0.0,3.34996628761292,0.20412415266037,3.0,1.8718,8.1,0.1
InChI%3D1S%2FC2H2F4%2Fc3-1-2%284%2C5%296%2Fh1H2,0.0,19.0020332336426,0.0,0.0,1.63265306122449,0.0,5.33333333333333,0.112854935228825,0.0,0.0,0.0,2.26300001144409,12.03,0.0,0.0439442284405231,11.9978256225586,1.63265311717987,5.33333349227905,100.013996124268,226.987075805664,0.0,0.436948537826538,0.0,0.0,2.44442057609558,1.56066012382507,0.0,1.5182,6.0,0.2
InChI%3D1S%2FC16H17NO2%2Fc1-18-15-9-10-16%2819-2%2913%2811-15%296-3-12-4-7-14%2817%298-5-12%2Fh3-11H%2C17H2%2C1-2H3,0.0,15.9959239959717,44.48,0.151374712586403,7.69526627218935,0.0,4.5,-0.00545046851038933,0.286596477031708,0.0518340393900871,0.0656057596206665,2.06800007820129,79.3284,0.0,0.0443980284035206,11.8500003814697,7.69526624679565,4.5,238.180994033813,566.49365234375,0.0,0.102096647024155,3.0,0.0,4.87375020980835,1.03025674819946,3.0,3.4564,15.39,0.2
InChI%3D1S%2FC15H11NO2%2Fc1-8-6-7-11-12%2813%288%2916%2915%2818%2910-5-3-2-4-9%2810%2914%2811%2917%2Fh2-7H%2C16H2%2C1H3,0.0,15.9959230422974,60.16,0.175925925374031,4.83555555555556,0.0,1.98347107438017,-0.0419346615672112,0.445511013269424,0.0642361119389534,0.129106134176254,0.479000002145767,68.8984,0.0,0.0372312068939209,11.9933423995972,4.83555555343628,1.98347103595734,226.169994354248,370.088806152344,0.0,0.19644983112812,3.0,0.0,5.59734344482422,1.33241188526154,3.0,2.3526,13.005,0.0
InChI%3D1S%2FC12H8Cl2%2Fc13-11-5-1-3-9%287-11%2910-4-2-6-12%2814%298-10%2Fh1-8H,0.0,34.970157623291,0.0,0.16666667163372,4.68,0.0,2.75,-2.13390758290188e-05,0.262891709804535,0.0555555559694767,0.0907718539237976,2.96199989318848,61.898,0.0,0.0276620797812939,11.9985237121582,4.67999982833862,2.75,215.037994384766,448.724578857422,0.0,0.121443696320057,0.0,0.0,6.30665922164917,0.910683631896973,0.0,4.6604,10.5155555555556,0.0666666666666667
InChI%3D1S%2FC6H13NO%2Fc1-4-7%285-2%296%283%298%2Fh4-5H2%2C1-3H3,0.0,16.0059261322021,20.31,0.0,3.9375,0.0,2.8125,-0.0183780789375305,0.0,0.0,0.0,0.698000013828278,33.602,0.0,0.024898724630475,11.9886980056763,3.9375,2.8125,102.071997642517,340.897766113281,1.0,0.278118669986725,2.0,0.0,4.32838153839111,0.5,2.0,0.8747,8.0,0.428571428571429
InChI%3D1S%2FC3H4O2%2Fc4-2-1-3-5%2Fh1-4H,0.0,16.0060234069824,37.3,0.0,4.0,0.0,4.0,-0.0898998230695724,0.0,0.0,0.0,-0.0439999997615814,17.8328,0.0,0.0634371489286423,11.9888439178467,4.0,4.0,68.0309982299805,177.228469848633,0.0,0.228288814425468,2.0,0.0,3.27396249771118,0.0,2.0,0.257,5.0,0.25
InChI%3D1S%2FC9H11N3O%2Fc13-11-12-6-2-4-9%2812%298-3-1-5-10-7-8%2Fh1%2C3%2C5%2C7%2C9H%2C2%2C4%2C6H2,0.0912870913743973,15.9949188232422,45.56,0.253436774015427,4.48148148148148,1.0,2.08333333333333,-0.054858572781086,0.286596477031708,0.111313574016094,0.10412809252739,0.165000006556511,46.4932,1.0,0.0321351885795593,11.9884614944458,4.48148155212402,2.08333325386047,166.118996620178,378.296234130859,1.0,0.0949476137757301,4.0,1.0,3.50734829902649,0.469416111707687,4.0,1.8378,9.55102040816327,0.142857142857143
InChI%3D1S%2FC2H5N5O3%2Fc1-6%285-8%292%283%294-7%289%2910%2Fh1H3%2C%28H2%2C3%2C4%29,0.0,16.0169334411621,114.37,0.0,4.7603305785124,2.37841415405273,4.48,-0.145895257592201,0.0,0.0,0.0,-0.790000021457672,33.5824,1.0,0.0370309688150883,11.9989995956421,4.76033067703247,4.48000001907349,142.053997993469,290.715942382812,1.0,0.237160116434097,7.0,0.0,3.15979909896851,0.879652798175812,5.0,-0.1611,10.0,0.444444444444444
InChI%3D1S%2FC10H8N4%2Fc11-8-5-4-7-10%2813-8%2914-6-2-1-3-9%2814%2912-7%2Fh1-6H%2C%28H2%2C11%2C13%29,0.0430331490933895,14.0089263916016,56.94,0.37359693646431,3.53875236294896,1.0,1.546875,-0.0481136068701744,0.648104131221771,0.219020053744316,0.315344512462616,0.861999988555908,52.9034,0.0,0.0512381680309772,11.9944229125977,3.53875231742859,1.546875,176.137996673584,397.844543457031,1.0,0.109640255570412,2.0,3.0,5.55966711044312,0.894173979759216,3.0,1.2951,9.2421875,0.0
InChI%3D1S%2FC6H6ClN%2Fc7-5-1-3-6%288%294-2-5%2Fh1-4H%2C8H2,0.0,34.9688529968262,26.02,0.0833333358168602,2.52,0.0,1.8,-0.0010634494246915,0.16666667163372,0.0277777779847383,0.0475345477461815,0.901000022888184,35.8644,,0.0469085648655891,11.8500003814697,2.51999998092651,1.79999995231628,121.525997161865,330.909484863281,,0.111129604279995,1.0,0.0,5.52943229675293,0.577350258827209,1.0,1.9222,6.125,0.0
InChI%3D1S%2FC26H29NO%2Fc1-4-25%2821-11-7-5-8-12-21%2926%2822-13-9-6-10-14-22%2923-15-17-24%2818-16-23%2928-20-19-27%282%293%2Fh5-18H%2C4%2C19-20H2%2C1-3H3,0.0,15.9949216842651,13.67,0.287457466125488,12.0,0.0,6.76,0.134300261735916,0.22488921880722,0.0919278040528297,0.0573041327297688,6.34200000762939,120.8397,0.0,0.0380934104323387,11.9932527542114,12.0,6.76000022888184,342.291991233826,764.865051269531,1.0,0.0761179253458977,1.0,0.0,5.54172658920288,1.35956633090973,1.0,4.579,22.68,0.266666666666667
InChI%3D1S%2FC7H5NO4%2Fc9-7%2810%295-1-3-6%284-2-5%298%2811%2912%2Fh1-4H%2C%28H%2C9%2C10%29,0.0,16.016996383667,85.95,0.0833333358168602,4.296875,0.0,2.77777777777778,0.0082709826529026,0.096225045621395,0.0277777779847383,0.0263114888221025,1.91999995708466,40.281,0.0,0.0453014113008976,11.9989995956421,4.296875,2.77777767181396,162.079996109009,236.92057800293,0.0,0.266848087310791,3.0,0.0,3.52197456359863,1.0,2.0,0.4815,10.0833333333333,0.166666666666667
InChI%3D1S%2FC3H5NO%2Fc1-2-3%284%295%2Fh2H%2C1H2%2C%28H2%2C4%2C5%29,0.0,15.9979419708252,44.08,0.0,2.25,0.0,4.0,-0.00116690469440073,0.0,0.0,0.0,0.617999970912933,20.5525,0.0,0.0664771348237991,11.9965486526489,2.25,4.0,66.0389986038208,223.405136108398,0.0,0.179498732089996,2.0,0.0,4.28852653503418,0.40824830532074,2.0,0.7077,5.0,0.25
InChI%3D1S%2FC6H12N2O%2Fc1-6-4-2-3-5-8%286%297-9%2Fh6H%2C2-5H2%2C1H3,0.0,16.0168170928955,32.67,0.0833333358168602,3.2396694214876,1.0,1.70414201183432,-0.0169413592666388,0.142258897423744,0.0645497217774391,0.0934172347187996,1.27799999713898,33.5942,1.0,0.0241135749965906,11.9989995956421,3.23966932296753,1.70414197444916,116.078997612,339.218414306641,1.0,0.173909738659859,3.0,1.0,3.34796524047852,0.402368932962418,3.0,1.4801,7.11111111111111,0.111111111111111
InChI%3D1S%2FC4H6O%2Fc1-2-3-4-5%2Fh2-4H%2C1H3,0.0,16.0059242248535,17.07,0.0,4.0,0.0,4.0,0.0135728493332863,0.0,0.0,0.0,0.816999971866608,20.878,0.0,0.0376202277839184,11.988787651062,4.0,4.0,64.0429983139038,233.523712158203,0.0,0.22631847858429,1.0,0.0,3.37411117553711,0.0,1.0,0.7614,5.0,0.25
InChI%3D1S%2FC15H17N5O%2Fc1-2-21-9-8-12-13%2811-6-4-3-5-7-11%2919-15%2816%2920-14%2812%2917-10-18-20%2Fh3-7%2C10H%2C2%2C8-9H2%2C1H3%2C%28H2%2C16%2C19%29,0.0456435456871986,15.9949207305908,79.06,0.283505767583847,7.51300728407908,1.88988161087036,3.50459707950243,-0.0286766160279512,0.469534516334534,0.102765679359436,0.146612524986267,1.74800002574921,78.8254,0.0,0.0502805076539516,11.8500003814697,7.51300716400146,3.50459718704224,266.198994636536,547.626708984375,1.0,0.163799896836281,4.0,3.0,4.85898208618164,0.946699976921082,5.0,1.7829,15.8790170132325,0.217391304347826
InChI%3D1S%2FC14H19N3S%2Fc1-16%282%299-10-17%2812-13-6-5-11-18-13%2914-7-3-4-8-15-14%2Fh3-8%2C11H%2C9-10%2C12H2%2C1-2H3,0.117851130664349,31.9720726013184,48.81,0.20412415266037,7.55555555555556,0.63245552778244,4.89795918367347,0.0686743706464767,0.117851130664349,0.108178533613682,0.04837891086936,1.11800003051758,79.4177,0.0,0.0380680821835995,11.9883604049683,7.55555534362793,4.89795923233032,242.241996765137,516.706420898438,2.0,0.109193965792656,2.0,0.0,5.79819917678833,0.945705771446228,3.0,1.2942,14.409972299169,0.315789473684211
InChI%3D1S%2FC3H6FN3O2%2Fc4-1-2-7%286-9%293%285%298%2Fh1-2H2%2C%28H2%2C5%2C8%29,0.0,18.998405456543,76.75,0.0,4.83950617283951,1.0,3.55555555555556,-0.0157875139266253,0.0,0.0,0.0,0.479000002145767,28.8315,1.0,0.052269134670496,11.9989995956421,4.83950614929199,3.55555558204651,129.049997329712,187.930511474609,1.0,0.233528703451157,5.0,0.0,3.18545818328857,0.5,5.0,0.4321,9.0,0.5
InChI%3D1S%2FC14H9Cl5%2Fc15-11-5-1-9%282-6-11%2913%2814%2817%2C18%2919%2910-3-7-12%2816%298-4-10%2Fh1-8%2C13H,0.0,34.9729804992676,0.0,0.16666667163372,6.18549346016647,0.0,3.98615916955017,0.012772997841239,0.262891709804535,0.0555555559694767,0.095069095492363,4.05600023269653,85.037,0.0,0.0180052202194929,11.9985179901123,6.18549346923828,3.98615908622742,345.418991088867,800.648498535156,0.0,0.306619226932526,0.0,1.0,6.19721698760986,2.37293410301208,0.0,6.4955,15.39,0.15
InChI%3D1S%2FC11H16N4O4%2Fc16-8-4-14%285-9%2817%2912-8%292-1-3-15-6-10%2818%2913-11%2819%297-15%2Fh1-7H2%2C%28H%2C12%2C16%2C17%29%28H%2C13%2C18%2C19%29,0.0,15.9979333877563,108.2,0.136082768440247,7.1358024691358,0.872871577739716,5.12,0.321773022413254,0.368390560150146,0.0500000007450581,0.0781284347176552,-1.40199995040894,59.5068,2.0,0.0625545755028725,11.994402885437,7.13580226898193,5.11999988555908,252.144994735718,318.850402832031,2.0,0.283178865909576,6.0,0.0,4.39067077636719,1.56294882297516,6.0,-1.8507,15.39,0.2
InChI%3D1S%2FC10H14N2O4S%2Fc1-9-3-5-10%286-4-9%2917%2814%2C15%2916-8-7-12%282%2911-13%2Fh3-6H%2C7-8H2%2C1-2H3,0.0,31.9720726013184,84.42,0.0833333358168602,6.80529300567108,1.0,5.0176,-0.00254242424853146,0.125,0.0277777779847383,0.0518641658127308,-0.549000024795532,62.786,1.0,0.0270076207816601,11.9989995956421,6.80529308319092,5.01760005950928,244.186996459961,560.290771484375,1.0,0.297354847192764,6.0,0.0,3.18716621398926,1.77216470241547,6.0,2.3943,15.0588235294118,0.352941176470588
InChI%3D1S%2FC18H16N2O7S2%2Fc1-10-7-11%282%2916%2828%2822%2C23%2924%298-14%2810%2919-20-15-9-17%2829%2825%2C26%2927%2912-5-3-4-6-13%2812%2918%2815%2921%2Fh3-9%2C19H%2C1-2H3%2C%28H%2C22%2C23%2C24%29%28H%2C25%2C26%2C27%29,0.0,31.9735279083252,172.62,0.184249803423882,8.859375,0.0,5.25777777777778,0.0686078891158104,0.438664078712463,0.0666533038020134,0.149838209152222,-0.305999994277954,103.472,1.0,0.0360491201281548,11.9989995956421,8.859375,5.25777769088745,420.338994026184,574.226745605469,0.0,0.315589606761932,7.0,0.0,5.8050422668457,4.23710632324219,9.0,3.9196,23.6586888657648,0.129032258064516
InChI%3D1S%2FC33H40N2O9%2Fc1-38-19-7-8-20-21-9-10-35-16-18-13-27%2844-32%2836%2917-11-25%2839-2%2930%2841-4%2926%2812-17%2940-3%2931%2842-5%2928%2833%2837%2943-6%2922%2818%2915-24%2835%2929%2821%2934-23%2820%2914-19%2Fh7-8%2C11-12%2C14%2C18%2C22%2C24%2C27-28%2C31%2C34H%2C9-10%2C13%2C15-16H2%2C1-6H3,0.0416666679084301,16.0029983520508,118.98,0.492096543312073,14.6319444444444,0.333333343267441,6.43681025275899,0.250449061393738,1.11555051803589,0.277948379516602,0.577194035053253,2.32800006866455,159.4301,0.0,0.0430046617984772,11.8999996185303,14.6319446563721,6.43681001663208,568.367985725403,736.251586914062,1.0,0.293956637382507,9.0,8.0,4.87895727157593,2.90588569641113,9.0,4.3232,33.884214910454,0.204081632653061
InChI%3D1S%2FC9H6N2O2%2Fc12-11%2813%298-5-1-3-7-4-2-6-10-9%287%298%2Fh1-6H,0.0,15.9959211349487,58.71,0.151374712586403,4.02216066481994,0.333333343267441,1.92,-0.031903263181448,0.24254684150219,0.0455728359520435,0.0585863515734673,2.7039999961853,50.565,0.0,0.0337507426738739,11.8500003814697,4.02216053009033,1.91999995708466,168.110996246338,383.356964111328,0.0,0.210926845669746,3.0,0.0,3.77670311927795,0.772165536880493,1.0,2.6662,9.55102040816327,0.0714285714285714
InChI%3D1S%2FC7H10N6O3%2Fc1-11-4-8-6%2812%282%299-15%295%2811%297%2814%2913%283%2910-16%2Fh4H%2C1-3H3,0.0527046285569668,16.0169353485107,100.23,0.207336157560349,6.07438016528926,3.39886260032654,3.02972651605232,-0.0859729424118996,0.325655966997147,0.102627165615559,0.118362203240395,-0.568000018596649,55.2945,2.0,0.0266882460564375,11.9989995956421,6.07438039779663,3.02972650527954,216.115996360779,477.296783447266,3.0,0.244878560304642,8.0,2.0,3.36930584907532,1.14675068855286,9.0,0.2911,14.0625,0.3125
InChI%3D1S%2FC15H11NO2%2Fc1-9%2817%2916-10-6-7-12-11-4-2-3-5-13%2811%2915%2818%2914%2812%298-10%2Fh2-8H%2C1H3%2C%28H%2C16%2C17%29,0.03125,15.9959230422974,49.66,0.396968424320221,5.17479191438763,0.0,2.4,0.000485346652567387,0.71921294927597,0.136760577559471,0.194826200604439,1.26800000667572,70.7083,1.0,0.0393527820706367,11.8500003814697,5.17479181289673,2.40000009536743,226.169994354248,364.721618652344,0.0,0.19425031542778,3.0,0.0,4.79007482528687,1.34915363788605,3.0,3.5059,13.005,0.05
InChI%3D1S%2FC16H16N2O4S%2Fc1-11%2819%2917-13-3-7-15%288-4-13%2923%2821%2C22%2916-9-5-14%286-10-16%2918-12%282%2920%2Fh3-10H%2C1-2H3%2C%28H%2C17%2C19%29%28H%2C18%2C20%29,0.0,31.9720726013184,107.7,0.16666667163372,8.39273356401384,0.0,5.5,0.00239838822744787,0.201184466481209,0.0555555559694767,0.0730179771780968,-0.245000004768372,89.1756,2.0,0.0435719341039658,11.9961776733398,8.39273357391357,5.5,316.252994537354,436.578216552734,0.0,0.206789791584015,6.0,0.0,4.76491069793701,2.42410349845886,6.0,4.816,19.3263888888889,0.166666666666667
InChI%3D1S%2FC15H32N2O%2Fc1-3-4-5-6-7-8-9-10-11-12-13-14-15-17%282%2916-18%2Fh3-15H2%2C1-2H3,0.0,16.0168190002441,32.67,0.0,15.0588235294118,1.0,15.0,-0.0256960652768612,0.0,0.0,0.0,6.7649998664856,79.503,1.0,0.0261978451162577,11.9989995956421,15.0588235855103,15.0,224.177994728088,625.566467285156,1.0,0.173629969358444,3.0,0.0,3.14575481414795,0.288675129413605,3.0,5.3007,18.0,0.823529411764706
InChI%3D1S%2FC3H7N3O3%2Fc4-3%288%296%285-9%291-2-7%2Fh7H%2C1-2H2%2C%28H2%2C4%2C8%29,0.0,16.0169315338135,96.98,0.0,4.83950617283951,1.0,3.55555555555556,-0.0194794684648514,0.0,0.0,0.0,-0.857999980449677,29.9423,1.0,0.0648353025317192,11.9989995956421,4.83950614929199,3.55555558204651,126.05099773407,216.383148193359,1.0,0.233517661690712,6.0,0.0,3.2210738658905,0.5,6.0,-0.5451,9.0,0.5
InChI%3D1S%2FC7H8%2Fc1-7-5-3-2-4-6-7%2Fh2-6H%2C1H3,0.0,12.1500682830811,0.0,0.102062076330185,2.34375,0.0,1.5,-1.5397899915115e-05,0.102062076330185,0.0320750139653683,0.0320750139653683,2.47399997711182,31.179,,0.0306804925203323,11.8500003814697,2.34375,1.5,84.076997756958,345.859283447266,,0.0899037942290306,0.0,0.0,5.76818132400513,0.288675129413605,0.0,1.995,5.14285714285714,0.0
InChI%3D1S%2FC19H27NO6%2Fc1-5-13-10-12%282%2919%283%2C24%2918%2823%2925-11-14-6-8-20%284%299-7-15%2816%2814%2921%2926-17%2813%2922%2Fh5-6%2C12%2C15%2C24H%2C7-11H2%2C1-4H3,0.0,16.0066528320312,94.34,0.0,9.46745562130178,0.0,5.51770095793419,0.0978848561644554,0.0,0.0,0.0,1.02699995040894,92.9477,0.0,0.0311541389673948,11.9884271621704,9.46745586395264,5.51770114898682,338.209991455078,509.094299316406,1.0,0.294287651777267,6.0,2.0,5.13697290420532,2.53575944900513,6.0,1.1616,22.2908093278464,0.0
InChI%3D1S%2FC2H6N2O%2Fc1-3-4%282%295%2Fh1-2H3,,15.9949159622192,41.11,,2.25,1.0,4.0,0.00920144189149141,,,,0.23199999332428,20.071,1.0,0.0381837747991085,11.9938325881958,2.25,4.0,68.0349988937378,347.608459472656,0.0,0.125091403722763,2.0,0.0,3.32837200164795,,2.0,0.7317,5.0,0.0
InChI%3D1S%2FC14H19Cl2NO2%2Fc15-8-10-17%2811-9-16%2913-6-4-12%285-7-13%292-1-3-14%2818%2919%2Fh4-7H%2C1-3%2C8-11H2%2C%28H%2C18%2C19%29,0.0,34.970157623291,43.37,0.0833333358168602,9.8336483931947,0.0,6.81656804733728,0.125722497701645,0.107038088142872,0.0277777779847383,0.0320644564926624,3.21099996566772,78.7265,0.0,0.0436110831797123,11.9985179901123,9.83364868164062,6.81656789779663,285.064992904663,461.967834472656,1.0,0.258930623531342,2.0,0.0,3.77535319328308,0.945705771446228,3.0,2.0432,17.0526315789474,0.473684210526316
InChI%3D1S%2FC9H8N4O2S%2Fc1-13%2812-15%299%2814%2911-8-10-6-4-2-3-5-7%286%2916-8%2Fh2-5H%2C1H3%2C%28H%2C10%2C11%2C14%29,0.0684653222560883,31.9720726013184,106.39,0.287457466125488,5.55765595463138,1.5,3.02972651605232,-0.151890367269516,0.397697448730469,0.137453347444534,0.165573254227638,1.67499995231628,62.9018,2.0,0.0445051863789558,11.9962682723999,5.55765581130981,3.02972650527954,228.191997528076,373.665405273438,1.0,0.259288936853409,6.0,0.0,3.32342195510864,1.00886201858521,7.0,2.455,12.4567474048443,0.176470588235294
InChI%3D1S%2FC4H6N2S%2Fc1-6-3-2-5-4%286%297%2Fh2-3H%2C1H3%2C%28H%2C5%2C7%29,0.0645497217774391,31.972677230835,56.62,0.235702261328697,1.85185185185185,0.5,0.96,-0.0210218951106071,0.117851130664349,0.151152268052101,0.0866025388240814,-0.0450000017881393,30.46,0.0,0.0494871474802494,11.9985370635986,1.85185182094574,0.959999978542328,108.125,325.617919921875,1.0,0.14726722240448,2.0,1.0,6.20124530792236,0.471404522657394,3.0,0.7088,5.14285714285714,0.0
InChI%3D1S%2FC12H11NO2%2Fc1-13-12%2814%2915-11-8-4-6-9-5-2-3-7-10%289%2911%2Fh2-8H%2C1H3%2C%28H%2C13%2C14%29,0.0,15.995922088623,41.82,0.151374712586403,5.36507936507936,0.0,2.76543209876543,-0.0879223123192787,0.251375645399094,0.0518340393900871,0.0675251036882401,2.29200005531311,60.5638,1.0,0.041706096380949,11.8500003814697,5.36507940292358,2.76543211936951,190.136995315552,397.837921142578,0.0,0.283342331647873,3.0,0.0,4.77080821990967,0.75809121131897,3.0,2.7624,11.484375,0.125
InChI%3D1S%2FC7H6O3%2Fc8-5-1-2-6-7%283-5%2910-4-9-6%2Fh1-3%2C8H%2C4H2,0.0,78.9185180664062,38.69,0.0,2.56,0.0,1.2409972299169,0.0,0.0,0.0,0.0,1.72500002384186,34.2298,0.0,0.0267200320959091,11.9989070892334,2.0,0.0,132.073996543884,227.379013061523,0.0,0.0745517313480377,3.0,0.0,5.45749759674072,0.0,3.0,1.1209,6.69421487603306,0.0
InChI%3D1S%2FC6H5Cl%2Fc7-6-4-2-1-3-5-6%2Fh1-5H,0.0,34.9688529968262,0.0,0.102062076330185,2.34375,0.0,1.5,-0.000310150673612952,0.102062076330185,0.0320750139653683,0.0363696478307247,1.60399997234344,31.452,,0.0303737428039312,11.8500003814697,2.34375,1.5,107.518997192383,305.505401611328,,0.101906009018421,0.0,0.0,5.88618183135986,0.288675129413605,0.0,2.34,5.14285714285714,0.0
InChI%3D1S%2FC9H14N8S3%2Fc10-6-7%2817-20-16-6%2913-1-2-18-3-5-4-19-9%2814-5%2915-8%2811%2912%2Fh4H%2C1-3H2%2C%28H2%2C10%2C16%29%28H%2C13%2C17%29%28H4%2C11%2C12%2C14%2C15%29,0.246399641036987,31.9742660522461,220.4,0.367851138114929,8.44444444444444,0.0,5.7315296566077,0.00632217526435852,0.308222562074661,0.284187465906143,0.277662605047226,-0.250999987125397,86.6239,0.0,0.0598057955503464,11.9985609054565,8.44444465637207,5.731529712677,316.356000900269,524.523742675781,0.0,0.14423705637455,9.0,4.0,5.40211343765259,1.21886551380157,11.0,1.2275,16.3718820861678,0.380952380952381
InChI%3D1S%2FC6H13NO2S%2Fc1-2-10-4-3-5%287%296%288%299%2Fh5H%2C2-4%2C7H2%2C1H3%2C%28H%2C8%2C9%29,0.0,31.9720706939697,93.07,0.0,5.76,0.0,5.53086419753086,0.0223692487925291,0.0,0.0,0.0,-1.49500000476837,42.1196,0.0,0.0403892807662487,11.9963550567627,5.76000022888184,5.53086423873901,150.137998580933,263.029907226562,0.0,0.295259267091751,2.0,1.0,4.083909034729,0.569035589694977,3.0,-1.51,10.0,0.555555555555556
InChI%3D1S%2FC34H27N9O7S2%2Fc35-22-10-15-27%2826%2836%2918-22%2941-38-24-11-6-19%287-12-24%2920-8-13-25%2814-9-20%2940-42-32-28%2851%2845%2C46%2947%2916-21-17-29%2852%2848%2C49%2950%2933%2834%2844%2930%2821%2931%2832%2937%2943-39-23-4-2-1-3-5-23%2Fh1-18%2C39H%2C35-37H2%2C%28H%2C45%2C46%2C47%29%28H%2C48%2C49%2C50%29,0.0,31.9730758666992,300.12,0.427491962909698,18.0697278911565,0.0,10.5024005486968,-0.193650022149086,0.787201344966888,0.147771224379539,0.211281001567841,1.7610000371933,193.9072,5.0,0.0399847440421581,11.8500003814697,18.0697269439697,10.5024003982544,710.563988685608,1011.57415771484,0.0,0.298490583896637,14.0,0.0,5.68001699447632,5.53934621810913,16.0,8.5472,41.6288088642659,0.157894736842105
InChI%3D1S%2FC19H29N5O2%2Fc1-23-19%2821-18%2815-25%2922-23%2920-9-6-12-26-17-8-5-7-16%2813-17%2914-24-10-3-2-4-11-24%2Fh5%2C7-8%2C13%2C25H%2C2-4%2C6%2C9-12%2C14-15H2%2C1H3%2C%28H%2C20%2C21%2C22%29,0.0322748608887196,15.9959297180176,79.87,0.417703211307526,11.1111111111111,1.4633172750473,6.84297520661157,-0.06329395622015,0.490369111299515,0.176365107297897,0.154757931828499,1.05599999427795,98.3364,1.0,0.0510068982839584,11.8999996185303,11.1111106872559,6.84297513961792,330.241992950439,690.268188476562,2.0,0.165755107998848,4.0,1.0,4.3419451713562,1.21886551380157,5.0,1.7483,20.7270408163265,0.285714285714286
InChI%3D1S%2FC9H16N2O2S2%2Fc14-9%2810-1-5-12-6-2-10%2915-11-3-7-13-8-4-11%2Fh1-8H2,0.0,31.973072052002,82.33,0.20412415266037,5.915,0.0,3.5,0.335050463676453,0.131094351410866,0.0912870913743973,0.0787234753370285,0.188999995589256,60.5334,0.0,0.0380038656294346,11.8999996185303,5.91499996185303,3.5,232.244998931885,396.79931640625,2.0,0.148180171847343,6.0,0.0,5.98605394363403,0.606493055820465,6.0,0.4597,11.484375,0.1875
InChI%3D1S%2FC5H8%2Fc1-4-5%282%293%2Fh4H%2C1-2H2%2C3H3,0.0,12.1100559234619,0.0,0.0,2.25,0.0,4.0,-7.99172357801581e-06,0.0,0.0,0.0,2.34800004959106,25.011,0.0,0.0297233257442713,11.8900003433228,2.25,4.0,60.0549983978271,330.000122070312,0.0,0.0612239465117455,0.0,0.0,5.24886846542358,0.40824830532074,0.0,1.7485,5.0,0.25
InChI%3D1S%2FC16H23NO6%2Fc1-9-13%2818%2923-11-5-7-17-6-4-10%2812%2811%2917%298-22-14%2819%2916%283%2C21%2915%289%2C2%2920%2Fh4%2C9%2C11-12%2C20-21H%2C5-8H2%2C1-3H3,0.127240225672722,16.0008010864258,97.5,0.383276641368866,6.06375,0.0,2.80612244897959,-0.0446508452296257,0.594116032123566,0.225366085767746,0.301487296819687,0.0179999992251396,78.0545,0.0,0.0428452081978321,11.9961776733398,6.06374979019165,2.80612254142761,302.176992416382,416.970458984375,1.0,0.296647399663925,6.0,3.0,5.16755723953247,2.87230467796326,6.0,-0.240499999999999,17.8112,0.0
InChI%3D1S%2FC9H13N%2Fc1-6-4-8%283%299%2810%295-7%286%292%2Fh4-5H%2C10H2%2C1-3H3,0.0,14.0030784606934,26.02,0.0555555559694767,2.93877551020408,0.0,1.75,0.000671955232974142,0.222222223877907,0.020833333954215,0.0745281279087067,1.5,45.0654,0.0,0.0348951853811741,11.8900003433228,2.93877553939819,1.75,122.105997085571,338.340362548828,0.0,0.0673320740461349,1.0,0.0,5.95733261108398,0.942809045314789,1.0,2.194,8.1,0.0
