SMILES,LOAEL_log_mg/kg_bw/day
'CC(C)(C)C1=NN=C(S1)N2C(CN(C2=O)C)O',1.69897000433602
'S=P(OCC)(OCC)Oc1ccc2C(C)=C(Cl)C(=O)Oc2c1',0.230448921378274
'COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c2nc(OC)nc(C)n2',1.09691001300806
'C1=CC=C(C(=C1)NC2=NC(=NC(=N2)Cl)Cl)Cl',0.0606978403536116
'CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-]',-0.337242168318426
'COc1c(Cl)ccc(Cl)c1C(=O)(O)',2.06069784035361
'CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C',0.397940008672038
'C1=CC=C(C(=C1)C(C2=CC=C(C=C2)F)(C3=CN=CN=C3)O)Cl',0.397940008672038
'c1ccc2nc(NC(=O)OC)n(C(=O)NCCCC)c2c1',2.06069784035361
'CCOC(=O)COC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-]',1.39794000867204
'CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)C3=CC=CC=C3)O',1.39794000867204
'CCNC(=O)NC(=O)C(=NOC)C#N',1.48144262850231
'CCOC1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-]',1.60205999132796
'CC1=NC=C(N1CCO)[N+](=O)[O-]',2.17609125905568
'O=C(N(SC(Cl)(Cl)Cl)C(=O)c1cccc2)c12',2.69897000433602
'CC(C)(C)c2ccc(OC1CCCCC1OS(=O)OCC#C)cc2',2
'CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O',0.672097857935718
'CC(C)(C)C(C(=CC1=C(C=C(C=C1)Cl)Cl)N2C=NC=N2)O',1.69897000433602
'C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl',-0.42021640338319
'C1=CC=C2C(=C1)C(=O)C3=C(C2=O)SC(=C(S3)C#N)C#N',1
'CC1=NN(C(=C1C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C',0.488550716500444
'CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C2=C(ON=C2)C3CC3',1.30102999566398
'CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C',1.09691001300806
'CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC',0.176091259055681
'C1=CC(=CC=C1C(CN)O)O',2.39794000867204
'CC1=C(C(=CC=C1)C)N(C(=O)COC)N2CCOC2=O',1.69897000433602
'c1c(C(F)(F)F)cccc1N2C(=O)C(Cl)=C(NC)C=N2',1.27300127206374
'CCC(C)NC1=C(C=C(C=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-]',1.69897000433602
'C1=CC(=CC=C1S(=O)(=O)C2=CC(=C(C=C2Cl)Cl)Cl)Cl',2.36172783601759
'CCCCC1=C(NC(=NC1=O)NCC)C',1.39794000867204
'n(c(nc(n1)NCC)NCC)c1Cl',0.724275869600789
'FC(F)(F)C(C=C1N(=O)=O)=CC(N(=O)=O)=C1N(CC)CC(C)=C',1.09691001300806
'C1CCC(C1)N(CC2=CC=C(C=C2)Cl)C(=O)NC3=CC=CC=C3',1.39794000867204
'CS(=O)(=O)NC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-]',1.69897000433602
'CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl',0.954242509439325
'CCC1=C(C(=CC=C1)CC)N(CNC(=O)C)C(=O)CCl',1.79588001734408
'NC(=N)NCCCCCCCCCCCC(OC(=O)C)',1.46239799789896
'C1=CC(=CC(=C1)Cl)NC(=O)OCC#CCCl',2.65321251377534
'CC(C)C(C(=O)OC(C(#N))c2cccc(Oc1ccccc1)c2)c3ccc(Cl)cc3',1.39794000867204
'CC(C)C1=C(C=CC(=C1)C(C)(C)C2=CC(=C(C=C2)O)C(C)C)O',1.39794000867204
'CCN(CC1=C(C=CC=C1Cl)F)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]',1.69897000433602
'CCCCCCCCSC(=O)OC1=CC(=NN=C1C2=CC=CC=C2)Cl',1.82930377283102
'CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=C',1.13987908640124
'CCCCNC(=O)N1C2=CC=CC=C2N=C1NC(=O)OC',2.39794000867204
'CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)CC2=CC=CC=C2',1.66275783168157
'CC(C)C(C1=CC=C(C=C1)OC(F)F)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3',0.778151250383644
'Clc1ccccc1c2nnc(c3ccccc3Cl)nn2',1.30102999566398
'CCOC(=O)NCCOC1=CC=C(C=C1)OC2=CC=CC=C2',1
'CCC1=C(C(=CC=C1)CC)N(CC(=O)OCC)C(=O)CCl',1.69897000433602
'c1(O2)c(CC2(C)C)cccc1OC(=O)N(C)SN(CCCC)CCCC',1.39794000867204
'CCCCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC=C(C=C2)C(F)(F)F',0.477121254719662
'COC1=CC(=C(C=C1Cl)OC)Cl',2.09691001300806
'CCOP(=S)(OCC)OC1=NN(C(=N1)Cl)C(C)C',1.09691001300806
'n(c(nc(n1)NC(C)C)NCC)c1Cl',1.39794000867204
'CC(C)(C)C(C(=CC1=CC=C(C=C1)Cl)N2C=NC=N2)O',1.59560643486560
'CCCCCCCCc1cc(N(=O)(=O))c(OC(=O)C=CC)c(c1)N(=O)(=O)',1.69897000433602
'c1cc(OC(F)(F)F)ccc1C(O)(C(C)C)c2cncnc2',1.08278537031645
'COP(=O)(C(C(Cl)(Cl)Cl)O)OC',1.30102999566398
'C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O',2.09691001300806
'CCCN(CC1CC1)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]',0.698970004336019
'CCOC(=O)C(C)OC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-]',1.69897000433602
'CCSC(=O)N1CCCCCC1',1.17055505852121
'CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C',1.68124123737559
'ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2(=O)',1.17609125905568
'COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC(F)F)OC(F)F',2.14612803567824
'CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O',1.39794000867204
'CC1=C(C=CC(=C1)Cl)OCC(=O)O',0.602059991327962
'COC=C(C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)C(=O)OC',1.79413935576777
'C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl',0.361727836017593
'[O-]Br(=O)=O',0.785329835010767
'OP(=O)OCC',2.60205999132796
'COP(N)(=O)SC',-1
'CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1',0.176091259055681
'CCOP(=S)(OCC)SCCSCC',-1.39794000867204
'CCOP(=S)(OCC)SCSP(=S)(OCC)OCC',0.301029995663981
'O=C(OCC(CCCC)CC)CCCCC(=O)OCC(CCCC)CC',3.17609125905568
'CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C',1
'CC(C(O)C1OC)OC(C1)(C)OC(C(OC)C2)C(C)OC2(C)OC(C(C)C=CC=C(CO4)C(O)(C4(C)C6O)C(C)(C5=O)C=C6C)C(C)=CCC(C)(OC3(C=CC7C)OC7(C)C(C)CC)CC...' <Preview truncated at 128 characters>,0.301029995663981
'O=C(N(S(=O)(=O)Nc1cccc2)C(C)C)c12',1.54406804435028
'S=P(OC)(OC)SCN1C(=O)SC(OC)=N1',0.0969100130080564
'C(#N)Cl',1.84509804001426
'C(#N)Br',2.08635983067475
'C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl',-0.602059991327962
'c(cccc1)(c1)C(C)C',2.51982799377572
'CCCN(CCC)C(=O)SCC',1.39794000867204
'NC(CCCC1)C1',1.77815125038364
'ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl',0.778151250383644
'CC(C)OC(=O)NC1=CC(=CC=C1)Cl',3
'COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl',1
'COC(=O)C1=CC=C(C=C1)C(=O)OC',2.09691001300806
'N(C(=S)NC1)C1',-0.602059991327962
'O=C(N(OC)C)Nc(ccc(c1Cl)Cl)c1',0.397940008672038
'c(cccc1)(c1)C=C',2.45484486000851
'COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc2nc(OC)nc(C)n2',2.39794000867204
'C1=CC(=CC=C1N)Cl',1.09691001300806
'FC(F)(F)C(Cl)=CC1C(C)(C)C1C(=O)OC(C(#N))c2cc(Oc3ccccc3)ccc2',1.09691001300806
'C(Cl)(Br)Br',1.45484486000851
'C=C(Cl)Cl',1.14612803567824
'C(C=CCl)Cl',0.707570176097936
'COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl',1.69897000433602
'Oc(ccc(c1)C(c(ccc(O)c2)c2)(C)C)c1',1.69897000433602
'O=C(OCc(cccc1)c1)c(c(ccc2)C(=O)OCCCC)c2',2.67209785793572
'O=C(NCCCC1)C1',2.09691001300806
'c(cccc1)(c1)Cl',2.07918124604762
'C(Cl)(Cl)Cl',1.77815125038364
'ClCCl',1.72082058177034
'C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl',-0.903089986991944
'OCCO',3
'O=C(C=C(CC1(C)C)C)C1',2.25285303097989
'C(F)(Cl)(Cl)Cl',2.54282542695918
'CCc1cccc(CC)c1N(COC)C(=O)CCl',1.14612803567824
'c1ccccc1c2c(C)c(COC(=O)C3C(C)(C)C3C=C(Cl)C(F)(F)F)ccc2',0.698970004336019
'n1c(Cl)cc(OC)nc1NC(=O)NS(=O)(=O)c2ccccc2C(=O)OCC',2.09691001300806
'O=C(NC(=O)c(c(F)ccc1)c1F)Nc(ccc(c2)Cl)c2',0.89209460269048
'c(cccc1)(c1)CC',2.46389298898591
'O=C(N(SC(Cl)(Cl)Cl)C(=O)c1cccc2)c12',1.60205999132796
'Clc1cc(C(F)(F)F)cnc1Oc2ccc(OC(C)C(=O)OC)cc2',0
'C#N',1.49136169383427
'ClC(C(OC(C=C2C(=O)OC(C)C(=O)OCC)=CC=C2N(=O)=O)=C1)=CC=C1C(F)(F)F',1.69897000433602
'c1c(C(F)(F)F)cccc1N2C(=O)C(Cl)=C(NC)C=N2',1.70969386972779
'O=N(=O)C(C(=C1N(=O)=O)N(C(C)C)C(C)C)=CC(=C1)S(=O)(=O)N',1.65321251377534
'CN(=CC=C1C(C=C2)=CC=N2C)C=C1',0.574031267727719
'C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]',1.12417805547468
'C(=C)Cl',0.113943352306837
'C1CCC(=O)CC1',2.95904139232109
'CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C',1.39794000867204
'C1=CC(=O)NNC1(=O)',2.69897000433602
'CCSC(=O)N1CCCCCC1',0.301029995663981
'C(C(Cl)(Cl)Cl)(O)O',2.13033376849501
'ClC2C1OC1C3C2C4(Cl)C(=C(Cl)C3(Cl)C4(Cl)Cl)Cl',-1.60205999132796
'Clc1cc(C(F)(F)F)ccc1Oc2cc(OCC)c(N(=O)(=O))cc2',1
'c1cc(Cl)ccc1C(C(#N))(CCCC)Cn2ncnc2',0.992995098431341
'CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]',0.301029995663981
'CC(C)OC(=O)C(C1=CC=C(C=C1)Br)(C2=CC=C(C=C2)Br)O',1.41497334797082
'C[N+](C)(C)CCCl',2.11394335230684
'CCC(=C1C(=O)CC(CC1=O)CC(C)SCC)NOCC=CCl',1.93449845124357
'CC1=NC(=NC(=C1)C2CC2)NC3=CC=CC=C3',1.55144999797288
'N(c(cccc1)c1)c(cccc2)c2',1.39794000867204
'CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4',1.22530928172586
'CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl',2.46538285144842
'C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N',2.04139268515822
'C(F)(F)(F)c1ccccc1C(=O)Nc2cccc(OC(C)C)c2',1.93951925261862
'C(CCCCN=C(N)N)CCCNCCCCCCCCN=C(N)N',1.27875360095283
'C1CN(C(=N1)N[N+](=O)[O-])CC2=CN=C(C=C2)Cl',1.23044892137827
'COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl',0.556302500767287
'CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC',2.56820172406699
'CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C',2.61384182187607
'C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2)OC(C(OC(F)(F)F)F)(F)F)Cl)F',1.55630250076729
'CC1=CC=C(C=C1)N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C',1.25527250510331
'CC(C)(C)C1=C(C=CC(=C1)O)O',2.35218251811136
'CC(=NOCC1=CC=CC=C1C(=NOC)C(=O)OC)C2=CC(=CC=C2)C(F)(F)F',1.77815125038364
'COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC',0.954242509439325
'CC(C)N1C(=NC(C)(C)C)SCN(C1=O)C2=CC=CC=C2',0.939519252618618
'C1=CC=C(C(=C1)C2=NN=C(N=N2)C3=CC=CC=C3Cl)Cl',1.23804610312880
'CCCC(=C1C(=O)CC(CC1=O)C2CCCSC2)NOCC',1.44715803134222
'C1CC1NC2=NC(=C(C(=N2)N)C#N)N',1.34242268082221
'C(C=C1)(=N(C=C1)CC2)C(N2=C3)=CC=C3',-0.244125144327509
'C1=CC=C2C(=C1)C(=O)C3=C(C2=O)SC(=C(S3)C#N)C#N',0.778151250383644
'CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C',1.07918124604762
'C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N',1.47712125471966
'CC1CN(CC(O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C',0.230448921378274
'C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F',0.301029995663981
'c1cc(Cl)cc(Cl)c1C(OCC=C)Cn2cncc2',1.17609125905568
'CN(=CC=C1C(C=C2)=CC=N2C)C=C1',0.406540180433955
'CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2',2
'Clc1cc(Cl)ccc1C2(Cn3ncnc3)OC(CCC)CO2',1.98227123303957
'C(=CC=C1)(C2=C1)NC(=N2)C(=CS3)N=C3',1.47712125471966
'CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3',1.41497334797082
'CC(C)(C)c2ccc(OC1CCCCC1OS(=O)OCC#C)cc2',1.27875360095283
'CC(COC1=CC=C(C=C1)OC2=CC=CC=C2)OC3=CC=CC=N3',2.14612803567824
'CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl',2.05690485133647
'CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O',2.02118929906994
'c1ccccc1c2c(C)c(COC(=O)C3C(C)(C)C3C=C(Cl)C(F)(F)F)ccc2',0.903089986991944
'CC1(C(C1C(=O)OC(C#N)C2=CC(=C(C=C2)F)OC3=CC=CC=C3)C=C(Cl)Cl)C',0.778151250383644
'CC1(C(C1C(=O)OC(C#N)C2=CC(=C(C=C2)F)OC3=CC=CC=C3)C=C(Cl)Cl)C',1.07918124604762
'ClC(Cl)=CC1C(C)(C)C1C(=O)OC(C(#N))c2cccc(Oc3ccccc3)c2',1.69897000433602
'ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl',-0.602059991327962
'ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl',-1
'C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl',-0.602059991327962
'C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl',0.672097857935718
'CCC(=O)Nc1ccc(Cl)c(Cl)c1',1.88081359228079
'C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-]',2.14612803567824
'C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl',0.462397997898956
'O=C(N(SC(Cl)(Cl)Cl)C(=O)c1cccc2)c12',1.69897000433602
'CC(C(=O)O)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl',-1
'CCCCC(CN1C=NC=N1)(C#N)C2=CC=C(C=C2)Cl',0.991226075692495
'Clc1cc(Cl)cc(Cl)c1OCCN(CCC)C(=O)n2cncc2',0.707570176097936
'COP(=O)(NC(=O)(C))SC',0.397940008672038
'CCOP(=O)(OCC)OC(=CCl)C1=C(C=C(C=C1)Cl)Cl',0.176091259055681
'CCOP(=S)(OCC)SCCSCC',-0.657577319177794
'O=P(O)(O)CCCl',1.07918124604762
'CCCSP(=O)(OCC)SCCC',0.431363764158987
'CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1',0.230448921378274
'COP(=S)(OC)Oc1ccc(SC)c(C)c1',-0.142667503568732
'OC(=O)C(N)CCP(C)(=O)O',0.544068044350276
'OC(=O)CNCP(O)(O)=O',2.47712125471966
'CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC',2.55630250076729
'COP(N)(=O)SC',-0.537602002101044
'CC(=CC(=O)OC)OP(=O)(OC)OC',-0.455931955649724
'CCOP(=S)(OCC)SCSCC',-0.795880017344075
'CCOP(=S)(OCC)SCSC(C)(C)C',-1.22184874961636
'S=P(OC)(OC)SCN1N=Nc2ccccc2C1(=O)',0.41161970596323
'CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl',0
'CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C',0.763427993562937
'CCC1=NC(=CC(=N1)OP(=S)(OC)OC)OCC',-0.346787486224656
'S=P(OC)(OC)SCN1C(=O)SC(OC)=N1',0.204119982655925
'CCOP(=S)(OCC)SCN1C2=C(C=C(C=C2)Cl)OC1=O',0.301029995663981
'COP(=S)(OC)SCN2C(=O)c1ccccc1C2(=O)',0.954242509439325
'CCOC(=O)C1=CN2C(=CC(=N2)OP(=S)(OCC)OCC)N=C1C',0.602059991327962
'CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2',0.113943352306837
'O=C(Oc(c(c(ccc1)cc2)c1)c2)NC',1.77815125038364
'CC1=CC(=CC(=C1SC)C)OC(=O)NC',0.968482948553935
'CNC(=O)ON=C(C)SC',1.30102999566398
'CCCOC(=O)NCCCN(C)C',2.83250891270624
'COC(=O)NC1=NC2=CC=CC=C2N1',1.8750612633917
'CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C',1.08990511143940
'CNC(=O)CCSCCSP(=O)(OC)OC',-0.267606240177031
'N(C(=S)SSC(N(C)C)=S)(C)C',1.07918124604762
'C1=NNC(=N1)N',0.698970004336019
'CCCCCCCCc1cc(N(=O)(=O))c(OC(=O)C=CC)c(c1)N(=O)(=O)',1.80617997398389
'C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)C3=CC=CC=C3',-0.522878745280338
'O=C(NC(=O)c(c(F)ccc1)c1F)Nc(ccc(c2)Cl)c2',0.845098040014257
'N(C(=S)NC1)C1',0.0969100130080564
'C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2F)Cl)F)Cl)F',1.39794000867204
'CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC',1.30102999566398
'C1CN(CCN1CCCC(=O)C2=CC=C(C=C2)F)C3=CC=CC=N3',2.06069784035361
'CC1(C2C(C3C(C(=O)C(=C(N)O)C(=O)C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)N(C)C)O)O',3.7160033436348
'CC1=CC(=C(C=C1NC(=O)C2=CC(=CC(=C2O)I)I)Cl)C(C#N)C3=CC=C(C=C3)Cl',1
'CN1CC2CC1CN2C3=C(C=C4C(=C3)N(C=C(C4=O)C(=O)O)C5CC5)F',1.69897000433602
'C1=CC(=CC=C1C(C#N)C2=C(C=CC(=C2Cl)N3C(=O)NC(=O)C=N3)Cl)Cl',1.17609125905568
'CC1=NC=C(N1C)[N+](=O)[O-]',1.17609125905568
'CCN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F',1.41497334797082
'CC1C=CC=C2COC3C2(C(C=C(C3O)C)C(=O)OC4CC(CC=C(C1OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)NC(=O)C)OC)OC)C)OC7(C4)C=CC(C(O7)C(C)C)C)O',0
'COCC(=O)NC1=C(C=CC(=C1)SC2=CC=CC=C2)NC(=NC(=O)OC)NC(=O)OC',1.60205999132796
'CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O',2.60205999132796
'COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3',0.301029995663981
'CC1(C2CC3C(C(=O)C(=C(N)O)C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O',2.17609125905568
'C1CN(CCN1CCCC(=O)C2=CC=C(C=C2)F)C3=CC=CC=N3',1.47712125471966
'CC(C)NCC(COC1=CC=CC2=C1C3=CC=CC=C3N2)O',0.845098040014257
'C1=CC(=CC=C1C(C#N)C2=C(C=CC(=C2Cl)N3C(=O)NC(=O)C=N3)Cl)Cl',1.36172783601759
'CC1C=CC=C2COC3C2(C(C=C(C3O)C)C(=O)OC4CC(CC=C(C1OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)NC(=O)C)OC)OC)C)OC7(C4)C=CC(C(O7)C(C)C)C)O',0.397940008672038
'COP(=S)(OC)Oc1ccc(SC)c(C)c1',-0.346787486224656
'C(C(C(C(C1Cl)Cl)Cl)Cl)(C1Cl)Cl',0.903089986991944
'C(C(C(C(C1Cl)Cl)Cl)Cl)(C1Cl)Cl',0.602059991327962
'CC(N(C)C)CN(C(=CC=C3)C1=C3)C(=CC=C2)C(=C2)S1',1.22010808804006
'C1=C(C=C(C(=C1Cl)N)Cl)[N+](=O)[O-]',2.38021124171161
'c(cccc1)(c1)C=C',2.60205999132796
