SMILES,THSA,WNSA-1,WPSA-1,nHBAcc,apol,RNCG,WNSA-2,WPSA-2,bpol,WNSA-3,WPSA-3,nHBDon,RPSA,RNCS,PNSA-1,RPCG,FNSA-1,PNSA-2,RPCS,FNSA-2,PNSA-3,RHSA,FNSA-3,PPSA-1,TPSA,FPSA-1,DPSA-1,PPSA-2,FPSA-2,DPSA-2,PPSA-3,FPSA-3,DPSA-3
InChI%3D1S%2FC6H4N4O3S%2Fc7-6-9-8-5%2814-6%293-1-2-4%2813-3%2910%2811%2912%2Fh1-2H%2C%28H2%2C7%2C9%29,341.557983398438,102.282348632812,76.0571823120117,3.0,24.2667579650879,0.213544145226479,-138.596542358398,103.060432434082,12.0112419128418,-14.4697580337524,9.70806407928467,3.0,0.191200986504555,1.52645528316498,242.201522827148,0.173348411917686,0.573525965213776,-328.192474365234,1.43376398086548,-0.77714991569519,-34.2639541625977,0.808799028396606,-0.0811360105872154,180.101119995117,80.7446823120117,0.426474064588547,-62.1004028320312,244.044006347656,0.577888906002045,572.236450195312,22.9884052276611,0.0544358529150486,57.2523574829102
InChI%3D1S%2FC19H16ClNO4%2Fc1-11-15%2810-18%2822%2923%2916-9-14%2825-2%297-8-17%2816%2921%2811%2919%2824%2912-3-5-13%2820%296-4-12%2Fh3-9H%2C10H2%2C1-2H3%2C%28H%2C22%2C23%29,498.955261230469,178.772598266602,240.45849609375,4.0,51.9302749633789,0.184134274721146,-338.492767333984,455.290496826172,25.909725189209,-32.7199020385742,14.5013647079468,1.0,0.22938959300518,3.57636380195618,276.104949951172,0.137058079242706,0.426429718732834,-522.784423828125,0.465511530637741,-0.807413280010223,-50.5341835021973,0.770610392093658,-0.0780474096536636,371.375610351562,148.525299072266,0.573570311069489,95.2706604003906,703.172424316406,1.08601319789886,1225.95690917969,22.3966026306152,0.0345903858542442,72.9307861328125
InChI%3D1S%2FC15H18N2%2Fc1-10-7-12%283-5-14%2810%2916%299-13-4-6-15%2817%2911%282%298-13%2Fh3-8H%2C9%2C16-17H2%2C1-2H3,549.688049316406,147.62272644043,229.098892211914,2.0,40.6022758483887,0.264067322015762,-168.954376220703,262.203948974609,18.3577251434326,-16.4733104705811,13.4527015686035,2.0,0.104416653513908,7.71520519256592,240.515426635742,0.108438834547997,0.39186155796051,-275.270172119141,1.76318359375,-0.448486000299454,-26.8392658233643,0.89558333158493,-0.0437280721962452,373.261108398438,64.088493347168,0.60813844203949,132.745666503906,427.19775390625,0.696015119552612,702.467895507812,21.9179153442383,0.0357099287211895,48.7571792602539
InChI%3D1S%2FC21H27N5O2S%2Fc1-14-4-5-15%2811-24-14%2910-16-12-25-20%2826-19%2816%2927%2923-8-9-29-13-17-6-7-18%2828-17%2921%282%2C3%2922%2Fh4-7%2C11-12H%2C8-10%2C13%2C22H2%2C1-3H3%2C%28H2%2C23%2C25%2C26%2C27%29,759.226684570312,193.668930053711,531.076232910156,6.0,67.6345825195312,0.150902643799782,-484.190826416016,1327.74133300781,41.3854179382324,-26.226354598999,26.9026546478271,4.0,0.108176693320274,3.18877172470093,227.492599487305,0.084744468331337,0.267223477363586,-568.753234863281,1.58976352214813,-0.668084263801575,-30.8067054748535,0.891823291778564,-0.0361870042979717,623.827026367188,92.0929412841797,0.732776522636414,396.334442138672,1559.62719726562,1.83201134204865,2128.38037109375,31.6011199951172,0.037120159715414,62.4078254699707
InChI%3D1S%2FC12H11N3%2Fc1-7-12-8-4-2-3-5-9%288%2915-10%2812%296-11%2813%2914-7%2Fh2-6%2C15H%2C1H3%2C%28H2%2C13%2C14%29,525.0419921875,105.600105285645,233.916366577148,3.0,34.4218940734863,0.255763560533524,-120.983039855957,267.991302490234,17.7181053161621,-13.4787244796753,11.8301000595093,3.0,0.0989194214344025,9.60439491271973,181.23161315918,0.164105772972107,0.311030894517899,-207.631896972656,3.36533975601196,-0.356339246034622,-23.1322765350342,0.90108060836792,-0.0396997667849064,401.448822021484,57.6384086608887,0.688969135284424,220.217208862305,459.928466796875,0.789332330226898,667.560363769531,20.3028964996338,0.0348439663648605,43.435173034668
InChI%3D1S%2FC17H21N3%2Fc1-19%282%2915-9-5-13%286-10-15%2917%2818%2914-7-11-16%2812-8-14%2920%283%294%2Fh5-12%2C18H%2C1-4H3,323.468963623047,63.4926071166992,66.4396896362305,1.0,18.3647575378418,0.43228867650032,-44.4212379455566,46.4831008911133,7.15524196624756,-8.78297328948975,5.64523887634277,1.0,0.102624781429768,15.9913320541382,176.142684936523,0.180824369192123,0.488659143447876,-123.234436035156,1.22832345962524,-0.34187987446785,-24.365930557251,0.897375226020813,-0.0675965398550034,184.318542480469,36.9922523498535,0.511340856552124,8.17587184906006,128.954513549805,0.357748627662659,252.188949584961,15.661153793335,0.0434475392103195,40.0270843505859
InChI%3D1S%2FC4H8N2O2%2Fc1-4%287%293-6%282%295-8%2Fh3H2%2C1-2H3,354.571197509766,72.1327209472656,89.0044250488281,2.0,16.1783447265625,0.503872752189636,-42.6558647155762,52.6329879760742,11.3216562271118,-8.21442890167236,3.34404301643372,0.0,0.116705343127251,23.6052951812744,179.694381713867,0.246145218610764,0.447647988796234,-106.262718200684,0.828280091285706,-0.264717757701874,-20.4634799957275,0.883294641971588,-0.0509778670966625,221.724548339844,46.8477325439453,0.552352011203766,42.0301666259766,131.11735534668,0.326634734869003,237.380081176758,8.33055686950684,0.0207527745515108,28.7940368652344
InChI%3D1S%2FC9H13N%2Fc1-6-4-7%282%299%2810%298%283%295-6%2Fh4-5H%2C10H2%2C1-3H3,336.115692138672,25.9692268371582,97.8037490844727,1.0,25.6083087921143,0.469850182533264,-16.6923484802246,62.8657188415527,13.5516910552979,-2.57803106307983,4.14759111404419,1.0,0.0446206033229828,7.37577676773071,73.8152542114258,0.193095520138741,0.209813386201859,-47.4465370178223,3.11831784248352,-0.134862616658211,-7.32782697677612,0.955379366874695,-0.0208287052810192,277.998596191406,15.698145866394,0.790186583995819,204.183334350586,178.690307617188,0.507911503314972,226.136840820312,11.7891645431519,0.0335096679627895,19.1169910430908
InChI%3D1S%2FC2H4N4%2Fc3-2-4-1-5-6-2%2Fh1H%2C%28H3%2C3%2C4%2C5%2C6%29,232.601226806641,32.6020278930664,68.8678894042969,4.0,11.9207582473755,0.288775503635406,-31.3659954071045,66.2569198608398,7.21924209594727,-8.31711673736572,9.1962776184082,4.0,0.269797414541245,16.4829616546631,102.347198486328,0.196890890598297,0.321297466754913,-98.4669418334961,8.46734428405762,-0.309116214513779,-26.1098384857178,0.730202555656433,-0.0819663405418396,216.196228027344,85.9421920776367,0.678702533245087,113.849029541016,207.999649047852,0.652971088886261,306.466583251953,28.8697776794434,0.0906305909156799,54.9796142578125
InChI%3D1S%2FC13H9NO2%2Fc15-14%2816%2911-5-6-13-10%288-11%297-9-3-1-2-4-12%289%2913%2Fh1-6%2C8H%2C7H2,450.847442626953,95.0093078613281,108.254112243652,0.0,31.5851364135742,0.181901723146439,-66.1845703125,75.4110565185547,11.0948629379272,-7.75686168670654,6.35290622711182,0.0,0.0,8.14869785308838,210.734939575195,0.181909739971161,0.467419594526291,-146.800369262695,1.13272154331207,-0.325609862804413,-17.2050685882568,1.0,-0.0381616204977036,240.112518310547,0.0,0.532580375671387,29.3775806427002,167.26513671875,0.371001601219177,314.065490722656,14.0910329818726,0.0312545485794544,31.2961025238037
InChI%3D1S%2FCCl4%2Fc2-1%283%2C4%295,406.88232421875,195.393264770508,35.2185401916504,0.0,10.4799995422363,0.25,-73.2256393432617,13.1985101699829,1.67999994754791,-18.3064098358154,13.1985101699829,0.0,0.152717858552933,23.1472549438477,406.88232421875,1.0,0.84728217124939,-152.483337402344,73.3382568359375,-0.317527711391449,-38.1208343505859,0.84728217124939,-0.0793819278478622,73.3382568359375,73.3382568359375,0.152717858552933,-333.544067382812,27.4842662811279,0.0572325848042965,179.96760559082,27.4842662811279,0.0572325848042965,65.6051025390625
InChI%3D1S%2FC6H10N3O6P%2Fc1-5-7-4-6%289%2810%2911%298%285%292-3-15-16%2812%2C13%2914%2Fh4H%2C2-3H2%2C1H3%2C%28H2%2C12%2C13%2C14%29,440.512451171875,149.553726196289,186.246429443359,6.0,29.6367225646973,0.162312388420105,-288.690093994141,359.519622802734,26.275276184082,-21.0024185180664,14.9687852859497,3.0,0.239817723631859,0.80312305688858,258.081451416016,0.232512667775154,0.445365279912949,-498.185913085938,0.555045068264008,-0.859708070755005,-36.2433967590332,0.76018226146698,-0.0625443980097771,321.401214599609,138.97021484375,0.554634690284729,63.3197402954102,620.414794921875,1.07063567638397,1118.60070800781,25.8312911987305,0.0445764698088169,62.0746879577637
InChI%3D1S%2FC15H17N3%2Fc1-12-5-4-6-14%2811-12%2917-16-13-7-9-15%2810-8-13%2918%282%293%2Fh4-11H%2C1-3H3,658.511779785156,142.485595703125,296.990142822266,3.0,41.0354804992676,0.275143414735794,-145.362258911133,302.986114501953,21.8845195770264,-8.53573417663574,14.9650621414185,0.0,0.00666415318846703,1.21554636955261,214.933212280273,0.0844603478908539,0.324217230081558,-219.272521972656,0.889814913272858,-0.330762892961502,-12.8757762908936,0.993335843086243,-0.0194225367158651,447.996459960938,4.41786479949951,0.675782799720764,233.063232421875,457.041107177734,0.689426243305206,676.313659667969,22.5741329193115,0.0340520814061165,35.4499092102051
InChI%3D1S%2FC7H6N2O4%2Fc1-5-2-3-6%288%2810%2911%294-7%285%299%2812%2913%2Fh2-4H%2C1H3,394.958984375,95.4696578979492,60.5229415893555,0.0,21.7287578582764,0.194819450378418,-62.0950927734375,39.3651542663574,9.0712423324585,-9.68575286865234,2.97844982147217,0.0,0.0,8.69408702850342,241.720443725586,0.202244848012924,0.612014055252075,-157.219100952148,0.680555105209351,-0.398064374923706,-24.5234394073486,1.0,-0.0620911046862602,153.238540649414,0.0,0.387985974550247,-88.4818954467773,99.6689605712891,0.252352684736252,256.888061523438,7.54116201400757,0.019093532115221,32.0646018981934
InChI%3D1S%2FC13H21NO3%2Fc1-13%282%2C3%2914-7-12%2817%299-4-5-11%2816%2910%286-9%298-15%2Fh4-6%2C12%2C14-17H%2C7-8H2%2C1-3H3,445.920806884766,121.904228210449,241.464096069336,3.0,40.3886528015137,0.224789306521416,-212.024185180664,419.970916748047,23.6173477172852,-22.3137817382812,17.860179901123,4.0,0.260251313447952,7.20196199417114,202.229827880859,0.1252251714468,0.335483908653259,-351.731964111328,4.54041910171509,-0.583496570587158,-37.0168647766113,0.739748656749725,-0.0614081621170044,400.570556640625,156.879608154297,0.664516091346741,198.340744018555,696.699768066406,1.15577185153961,1048.43176269531,29.6286792755127,0.0491517223417759,66.6455459594727
InChI%3D1S%2FC3H5ClO%2Fc4-1-3-2-5-3%2Fh3H%2C1-2H2,292.723937988281,41.8388748168945,73.566780090332,1.0,11.595965385437,0.684822261333466,-22.64524269104,39.8179359436035,7.80203485488892,-10.3310308456421,4.96394538879395,0.0,0.138322576880455,32.1798858642578,123.159088134766,0.18534879386425,0.36253747344017,-66.6597137451172,4.80307102203369,-0.196223005652428,-30.4109573364258,0.861677408218384,-0.089519277215004,216.554992675781,46.9901275634766,0.637462496757507,93.3959045410156,117.210136413574,0.34502586722374,183.869857788086,14.6121282577515,0.0430130176246166,45.0230865478516
InChI%3D1S%2FC62H86N12O16%2Fc1-27%282%2942-59%2884%2973-23-17-19-36%2873%2957%2882%2969%2813%2925-38%2875%2971%2815%2948%2829%285%296%2961%2886%2988-33%2811%2944%2855%2880%2965-42%2967-53%2878%2935-22-21-31%289%2951-46%2835%2964-47-40%2841%2863%2950%2877%2932%2810%2952%2847%2990-51%2954%2879%2968-45-34%2812%2989-62%2887%2949%2830%287%298%2972%2816%2939%2876%2926-70%2814%2958%2883%2937-20-18-24-74%2837%2960%2885%2943%2828%283%294%2966-56%2845%2981%2Fh21-22%2C27-30%2C33-34%2C36-37%2C42-45%2C48-49H%2C17-20%2C23-26%2C63H2%2C1-16H3%2C%28H%2C65%2C80%29%28H%2C66%2C81%29%28H%2C67%2C78%29%28H%2C68%2C79%29,,,,27.0,196.496963500977,,,,132.105041503906,,,6.0,,,,,,,,,,,,,,,,,,,,,
InChI%3D1S%2FC5H11NO2%2Fc1-3-5%284-2%296%287%298%2Fh5H%2C3-4H2%2C1-2H3,324.134490966797,101.334762573242,13.3370780944824,0.0,15.0867929458618,0.225695297122002,-62.2743682861328,8.19618129730225,3.19320702552795,-12.4742851257324,1.82078647613525,0.0,0.042812891304493,15.020359992981,299.247161865234,0.500237584114075,0.883693516254425,-183.899658203125,0.283172369003296,-0.543065905570984,-36.8372573852539,0.957187116146088,-0.108782470226288,39.3851318359375,14.4978284835815,0.116306483745575,-259.862030029297,24.2037792205811,0.0714751034975052,208.103439331055,5.3768835067749,0.0158782359212637,42.2141418457031
InChI%3D1S%2FC4H9NO2%2Fc1-4%282%293-7-5-6%2Fh4H%2C3H2%2C1-2H3,290.263031005859,30.4404850006104,65.1298522949219,0.0,15.7451372146606,0.455862015485764,-14.4602813720703,30.9389305114746,11.3928632736206,-3.94276571273804,2.46967196464539,0.0,0.061076570302248,8.60735321044922,98.4668426513672,0.215010657906532,0.318513929843903,-46.775146484375,3.86287760734558,-0.151305109262466,-12.753794670105,0.938923418521881,-0.0412551201879978,210.677688598633,18.8814868927002,0.681486070156097,112.21085357666,100.079177856445,0.323729395866394,146.85432434082,7.98872900009155,0.0258414056152105,20.7425231933594
InChI%3D1S%2FC15H18N4O%2Fc1-3-18%284-2%2915-7-5-13%286-8-15%2916-17-14-9-11-19%2820%2912-10-14%2Fh5-12H%2C3-4H2%2C1-2H3,609.25439453125,110.350563049316,264.94287109375,3.0,44.271068572998,0.22601293027401,-134.424026489258,322.741302490234,25.6889324188232,-10.353364944458,12.5643491744995,0.0,0.00548075651749969,0.758855819702148,180.131256103516,0.0705091059207916,0.294038087129593,-219.427673339844,0.636398434638977,-0.358183801174164,-16.9003639221191,0.994519233703613,-0.0275873858481646,432.480712890625,3.357577085495,0.705961883068085,252.349456787109,526.828247070312,0.859970569610596,746.255920410156,20.5094738006592,0.0334787368774414,37.409839630127
InChI%3D1S%2FC9H6O2%2Fc10-9-6-5-7-3-1-2-4-8%287%2911-9%2Fh1-6H,252.666091918945,45.6207160949707,83.8883743286133,1.0,22.7783432006836,0.354353904724121,-35.7489128112793,65.7358856201172,11.6196556091309,-7.89542293548584,7.01288557052612,0.0,0.297903448343277,7.11457538604736,126.768676757812,0.340491086244583,0.352258801460266,-99.3373870849609,12.1642713546753,-0.276034027338028,-21.9394264221191,0.702096581459045,-0.0609642378985882,233.105026245117,107.207618713379,0.647741198539734,106.336349487305,182.663772583008,0.507577419281006,282.001159667969,19.4870738983154,0.054149754345417,41.4265022277832
InChI%3D1S%2FC6HCl5O%2Fc7-1-2%288%294%2810%296%2812%295%2811%293%281%299%2Fh12H,332.033264160156,124.885986328125,26.0137252807617,0.0,22.9287929534912,0.362385421991348,-122.743034362793,25.5673484802246,3.19320702552795,-18.1716289520264,4.30238103866577,1.0,0.145253390073776,10.1861610412598,321.491516113281,0.221260190010071,0.827609181404114,-315.974945068359,6.26525259017944,-0.813408017158508,-46.778865814209,0.854746580123901,-0.120421901345253,66.9666137695312,56.424861907959,0.172390818595886,-254.524887084961,65.817512512207,0.16943271458149,381.792449951172,11.0755338668823,0.0285115260630846,57.8543968200684
InChI%3D1S%2FC20H12%2Fc1-2-7-17-15%284-1%2912-16-9-8-13-5-3-6-14-10-11-18%2817%2920%2816%2919%2813%2914%2Fh1-12H,547.587890625,144.19059753418,155.661880493164,0.0,43.2015151977539,0.0818469971418381,-107.756484985352,116.329208374023,13.118483543396,-6.48144578933716,9.68504333496094,0.0,0.0,1.12740218639374,263.319549560547,0.0842571407556534,0.480871766805649,-196.783920288086,1.52656733989716,-0.359364986419678,-11.8363580703735,1.0,-0.0216154493391514,284.268310546875,0.0,0.519128203392029,20.9487609863281,212.439346313477,0.38795480132103,409.223266601562,17.6867370605469,0.0322993583977222,29.5230960845947
InChI%3D1S%2FC6H12N2OS2%2Fc1-4-8%287-9%295%282%2911-6%283%2910-4%2Fh4-6H%2C1-3H3,547.145446777344,104.295211791992,195.072937011719,1.0,27.3635158538818,0.214725717902184,-66.8167877197266,124.973587036133,19.2964839935303,-9.11989784240723,9.36040019989014,0.0,0.0,0.0379451662302017,190.616973876953,0.124115839600563,0.348384469747543,-122.118873596191,14.9885787963867,-0.223192691802979,-16.6681423187256,1.0,-0.030463820323348,356.528472900391,0.0,0.651615560054779,165.911514282227,228.410171508789,0.417457848787308,350.529052734375,17.1076984405518,0.0312671847641468,33.7758407592773
InChI%3D1S%2FC10H16%2Fc1-8%282%2910-6-4-9%283%295-7-10%2Fh4%2C10H%2C1%2C5-7H2%2C2-3H3,303.230865478516,27.8744029998779,85.0885238647461,1.0,20.2231369018555,0.413690388202667,-23.3844337463379,71.3825836181641,11.0948629379272,-4.34967565536499,6.16007709503174,1.0,0.0977945327758789,5.34877014160156,82.9349517822266,0.148024991154671,0.246757090091705,-69.5759124755859,3.56278228759766,-0.207009822130203,-12.9416275024414,0.902205467224121,-0.0385053381323814,253.164627075195,32.8687019348145,0.753242909908295,170.229675292969,212.385238647461,0.631911635398865,281.961151123047,18.3281307220459,0.0545318499207497,31.2697582244873
InChI%3D1S%2FC12H26N2O%2Fc1-3-4-5-6-7-8-9-10-11-12-14%282%2913-15%2Fh3-12H2%2C1-2H3,690.140380859375,138.525741577148,337.768005371094,1.0,41.4586181640625,0.200716927647591,-114.549873352051,279.307495117188,30.0413818359375,-10.9776067733765,9.87648105621338,0.0,0.0,1.61977887153625,200.721115112305,0.0543557703495026,0.290840983390808,-165.980545043945,1.0930370092392,-0.240502581000328,-15.9063386917114,1.0,-0.0230479743331671,489.419250488281,0.0,0.709159016609192,288.698150634766,404.711151123047,0.586418569087982,570.691711425781,14.3108291625977,0.0207361131906509,30.2171669006348
InChI%3D1S%2FC18H16N2O7S2%2Fc1-10-3-6-15%2811%282%297-10%2919-20-17-14-9-13%2828%2822%2C23%2924%295-4-12%2814%298-16%2818%2817%2921%2929%2825%2C26%2927%2Fh3-9%2C19H%2C1-2H3%2C%28H%2C22%2C23%2C24%29%28H%2C25%2C26%2C27%29,580.141479492188,284.504791259766,275.913757324219,9.0,55.9626884460449,0.11506275087595,-704.788391113281,683.50634765625,32.0613136291504,-47.286205291748,28.376371383667,3.0,0.225042894482613,3.0769681930542,380.043518066406,0.120577126741409,0.507664799690247,-941.461364746094,0.0727304071187973,-1.25761079788208,-63.1652488708496,0.774957120418549,-0.0843765884637833,368.567565917969,168.469604492188,0.492335170507431,-11.4759511947632,913.032653808594,1.21963548660278,1854.49401855469,37.9053611755371,0.0506342500448227,101.070610046387
InChI%3D1S%2FC19H27NO7%2Fc1-11-9-19%2812%282%2927-19%2917%2823%2926-14-6-8-20%284%297-5-13%2815%2814%2921%2910-25-16%2822%2918%2811%2C3%2924%2Fh5%2C11-12%2C14%2C24H%2C6-10H2%2C1-4H3,703.517150878906,279.986145019531,440.622772216797,8.0,58.1574096679688,0.141917109489441,-747.681762695312,1176.64965820312,40.1185874938965,-37.5421752929688,28.5577697753906,1.0,0.171247437596321,2.39669132232666,329.827392578125,0.111287288367748,0.388541042804718,-880.779052734375,0.2729871571064,-1.03756940364838,-44.2251815795898,0.82875257730484,-0.0520978532731533,519.059448242188,145.369705200195,0.611458957195282,189.232070922852,1386.10888671875,1.6328547000885,2266.88793945312,33.641429901123,0.039630051702261,77.8666152954102
InChI%3D1S%2FC6H11NO2%2Fc1-3-5-6%284-2%297%288%299%2Fh5H%2C3-4H2%2C1-2H3,376.561370849609,40.4470252990723,101.351440429688,0.0,20.5987224578857,0.265893131494522,-19.3273277282715,48.4300765991211,13.2812767028809,-4.52926635742188,3.10498690605164,0.0,0.0,10.8284378051758,107.411514282227,0.208365708589554,0.285243034362793,-51.3258361816406,0.668387711048126,-0.136301383376122,-12.0279626846313,1.0,-0.0319415740668774,269.149871826172,0.0,0.714756965637207,161.738357543945,128.611373901367,0.341541588306427,179.937210083008,8.24563312530518,0.0218971818685532,20.2735958099365
InChI%3D1S%2FC7H3Cl5O%2Fc1-13-7-5%2811%293%289%292%288%294%2810%296%287%2912%2Fh1H3,415.9228515625,131.486068725586,53.7495727539062,0.0,26.0223789215088,0.354042232036591,-127.949371337891,52.3038177490234,7.29562091827393,-17.8954734802246,4.26272106170654,0.0,0.0336143039166927,5.12202215194702,305.50439453125,0.135009005665779,0.709831357002258,-297.286956787109,0.632631838321686,-0.690738379955292,-41.5796585083008,0.966385722160339,-0.0966092273592949,124.885704040527,14.4672632217407,0.290168613195419,-180.618698120117,121.52653503418,0.282363682985306,418.813507080078,9.90431880950928,0.0230124220252037,51.4839744567871
InChI%3D1S%2FC9H15Br6O4P%2Fc10-1-7%2813%294-17-20%2816%2C18-5-8%2814%292-11%2919-6-9%2815%293-12%2Fh7-9H%2C1-6H2,637.529235839844,286.689392089844,176.066589355469,4.0,50.9798965454102,0.148298472166061,-544.408020019531,334.341125488281,38.324104309082,-42.1389579772949,12.0830783843994,0.0,0.0628176778554916,0.836227655410767,421.439880371094,0.239105775952339,0.619526088237762,-800.2919921875,2.10750961303711,-1.17644727230072,-61.9452171325684,0.937182307243347,-0.0910608619451523,258.821838378906,42.7324600219727,0.380473911762238,-162.618026733398,491.488983154297,0.722499847412109,1291.78100585938,17.7623977661133,0.0261111222207546,79.7076110839844
InChI%3D1S%2FC5H7N3OS%2Fc1-4-2-10-5%287-4%298-6-3-9%2Fh2-3H%2C1H3%2C%28H%2C6%2C9%29%28H%2C7%2C8%29,291.186279296875,39.6644325256348,89.2944030761719,4.0,23.1367225646973,0.296838998794556,-46.7108726501465,105.157669067383,15.6252765655518,-8.68682384490967,7.24816370010376,3.0,0.189140990376472,11.7336492538452,110.452537536621,0.185866251587868,0.307574391365051,-130.074584960938,3.86503767967224,-0.362215399742126,-24.189977645874,0.810859024524689,-0.0673612132668495,248.655853271484,67.922119140625,0.692425608634949,138.203308105469,292.829895019531,0.815435945987701,422.904479980469,20.1837768554688,0.0562052540481091,44.3737525939941
InChI%3D1S%2FC19H28O2%2Fc1-18-9-7-13%2820%2911-12%2818%293-4-14-15-5-6-17%2821%2919%2815%2C2%2910-8-16%2814%2918%2Fh3%2C13-16%2C20H%2C4-11H2%2C1-2H3,444.027740478516,59.6538887023926,224.547439575195,2.0,53.7142028808594,0.307637065649033,-76.1065444946289,286.478057861328,31.5677967071533,-14.1046857833862,8.76644802093506,1.0,0.167091980576515,9.95267200469971,111.898872375488,0.164839565753937,0.209900110960007,-142.760803222656,3.00843572616577,-0.267790973186493,-26.4575958251953,0.832908034324646,-0.0496292039752007,421.206481933594,89.0776290893555,0.790099859237671,309.3076171875,537.376037597656,1.0080109834671,680.136840820312,16.4441184997559,0.0308459065854549,42.9017143249512
InChI%3D1S%2FC7H10N2%2Fc1-5-2-3-6%288%294-7%285%299%2Fh2-4H%2C8-9H2%2C1H3,293.494750976562,29.6587619781494,81.6754837036133,2.0,21.1879291534424,0.377007991075516,-23.7893009185791,65.5119323730469,9.61207008361816,-4.71794986724854,5.97910308837891,2.0,0.120398513972759,7.97252988815308,88.887077331543,0.154730126261711,0.26639387011528,-71.2963485717773,3.17649531364441,-0.213674604892731,-14.1396589279175,0.87960147857666,-0.042376447468996,244.780792236328,40.1731147766113,0.733606100082397,155.893707275391,196.338745117188,0.588425695896149,267.635101318359,17.9193248748779,0.0537040792405605,32.0589828491211
InChI%3D1S%2FC4H8O2%2Fc1-2-6-4-3-5-1%2Fh1-4H2,203.961395263672,11.3952379226685,50.9114151000977,2.0,13.978343963623,0.5,-8.56848526000977,38.2821044921875,12.5776557922363,-4.28424263000488,3.02115654945374,0.0,0.182889580726624,11.4912214279175,45.6516189575195,0.0938867479562759,0.182889580726624,-34.327075958252,0.283450722694397,-0.13752119243145,-17.163537979126,0.817110419273376,-0.0687605962157249,203.961395263672,45.6516189575195,0.817110419273376,158.309768676758,153.365829467773,0.614414393901825,187.692901611328,12.1033611297607,0.0484885014593601,29.2668991088867
InChI%3D1S%2FC14H12FNO%2Fc1-10%2817%2916-14-8-4-12%285-9-14%2911-2-6-13%2815%297-3-11%2Fh2-9H%2C1H3%2C%28H%2C16%2C17%29,359.847290039062,90.4748458862305,144.240997314453,2.0,35.1005172729492,0.302912414073944,-103.99779510498,165.800170898438,15.6414842605591,-13.7397289276123,10.4307870864868,1.0,0.257242530584335,10.1707630157471,186.748306274414,0.190622225403786,0.385465443134308,-214.660888671875,5.39348411560059,-0.443079560995102,-28.3600482940674,0.742757439613342,-0.0585377141833305,297.726501464844,124.62752532959,0.614534556865692,110.978210449219,342.226623535156,0.706386804580688,556.887512207031,21.5300903320312,0.0444400645792484,49.8901405334473
InChI%3D1S%2FC7H8N2O%2Fc1-9%288-10%297-5-3-2-4-6-7%2Fh2-6H%2C1H3,328.255676269531,36.4852752685547,71.2665176391602,1.0,20.656343460083,0.254208505153656,-19.3875484466553,37.8696098327637,10.3636560440063,-3.23331522941589,3.66480255126953,0.0,0.0,0.801115274429321,111.148948669434,0.119887880980968,0.338604807853699,-59.0623397827148,1.89099407196045,-0.179927855730057,-9.84998989105225,1.0,-0.0300070662051439,217.106735229492,0.0,0.661395192146301,105.957778930664,115.366195678711,0.351452231407166,174.428527832031,11.164475440979,0.0340115241706371,21.0144653320312
InChI%3D1S%2FC8H6N4O5%2Fc13-6-4-11%288%2814%2910-6%299-3-5-1-2-7%2817-5%2912%2815%2916%2Fh1-3H%2C4H2%2C%28H%2C10%2C13%2C14%29,326.882049560547,110.269058227539,100.739128112793,5.0,26.490758895874,0.211434304714203,-180.887100219727,165.254043579102,13.9892416000366,-19.7498512268066,11.803337097168,1.0,0.28839099407196,7.44848299026489,240.051284790039,0.209901332855225,0.522581934928894,-393.783874511719,1.41923952102661,-0.857251584529877,-42.99462890625,0.71160900592804,-0.0935975611209869,219.304992675781,132.474212646484,0.477418094873428,-20.7462844848633,359.751373291016,0.783164143562317,753.535217285156,25.6953868865967,0.0559378191828728,68.6900177001953
InChI%3D1S%2FC6H12N3PS%2Fc11-10%287-1-2-7%2C8-3-4-8%299-5-6-9%2Fh1-6H2,392.221221923828,25.4989261627197,133.651321411133,3.0,28.3915157318115,0.326152205467224,-19.6278610229492,102.878433227539,25.3984832763672,-1.05098533630371,5.43107128143311,0.0,0.0168326441198587,0.749266088008881,63.9172744750977,0.157511442899704,0.160219207406044,-49.2004776000977,0.0,-0.123329132795334,-2.63446855545044,0.983167350292206,-0.00660373084247112,335.019104003906,6.71515417098999,0.839780807495117,271.101837158203,257.881805419922,0.64642333984375,307.082275390625,13.6138782501221,0.0341254360973835,16.2483463287354
InChI%3D1S%2FC8H6N4O4S%2Fc1-4%2813%299-8-11-10-7%2817-8%295-2-3-6%2816-5%2912%2814%2915%2Fh2-3H%2C1H3%2C%28H%2C9%2C11%2C13%29,385.300445556641,121.227249145508,100.279235839844,4.0,29.2555503845215,0.233011990785599,-181.125228881836,149.826873779297,15.0844488143921,-16.6290912628174,8.71142196655273,2.0,0.181334882974625,4.99684524536133,257.576965332031,0.157428368926048,0.547285318374634,-384.844909667969,1.21792387962341,-0.81769722700119,-35.332576751709,0.818665146827698,-0.075072705745697,213.067794799805,85.3443069458008,0.452714681625366,-44.5091781616211,318.343872070312,0.676399528980255,703.188781738281,18.5095481872559,0.0393280684947968,53.8421249389648
