SMILES,nAtomLC,MDEC-14,khs.tN,AMR,XLogP,WNSA-1,MDEC-44,apol,nHBAcc,RNCG,WNSA-2,WPOL,naAromAtom,khs.ssCH2,PPSA-1,WNSA-3,TPSA,TopoPSA,topoShape,RPCG,VAdjMat,PPSA-2,SP-0,ATSm1,MDEN-22,PPSA-3,SP-1,ATSm2,nHBDon,SC-3,ATSp1,SP-2,ATSm3,MDEN-23,LipinskiFailures,SC-4,khs.aasC,ATSp2,SP-3,ATSm4,MDEO-22,DPSA-1,SC-5,ATSp3,SP-4,ATSm5,nAtom,C1SP2,RHSA,DPSA-2,MLogP,khs.dNH,SC-6,ATSp4,SP-5,C1SP3,DPSA-3,MDEC-22,ATSp5,SP-6,MDEC-23,PetitjeanNumber,SP-7,ALogp2,MDEC-24,khs.sCH3,khs.sBr,RNCS,khs.dssC,khs.aaNH,VPC-4,khs.dO,khs.dsN,khs.sF,VPC-5,FPSA-1,VPC-6,FPSA-2,nAtomLAC,RPCS,PNSA-1,FPSA-3,khs.aaN,PNSA-2,SPC-4,khs.aasN,SPC-5,MDEN-33,khs.sCl,khs.aaCH,khs.ddsN,PNSA-3,RPSA,SPC-6,khs.ssO,nAromBond,ALogP,khs.ssssC,khs.ssNH,khs.aaS,VCH-3,MDEC-33,Kier1,ATSc1,khs.ssS,MDEC-34,Kier2,ATSc2,khs.dsCH,VCH-4,VCH-5,VP-0,Kier3,ATSc3,bpol,VP-1,VCH-6,fragC,VC-3,ATSc4,VP-2,khs.sOH,VCH-7,khs.sssN,ATSc5,C3SP2,THSA,ECCEN,VP-3,SCH-3,MDEN-11,VC-4,C3SP3,WPSA-1,nB,nAtomP,VP-4,SCH-4,MDEN-12,VC-5,khs.ddssS,WPSA-2,VP-5,SCH-5,WPATH,MDEN-13,VC-6,MDEO-11,WPSA-3,FNSA-1,VP-6,SCH-6,MDEO-12,FNSA-2,VP-7,MDEC-11,khs.sNH2,SCH-7,C2SP2,FNSA-3,C2SP3,khs.sssCH,MDEC-12,khs.aaaC,Zagreb,MDEC-13,nRotB,nHBDon
InChI%3D1S%2FC40H48N2O6.2HI%2Fc1-41%282%2917-15-27-22-34%2844-6%2936-24-30%2827%2931%2841%2919-25-9-12-29%2813-10-25%2947-40-38-28%2823-37%2845-7%2939%2840%2946-8%2916-18-42%283%2C4%2932%2838%2920-26-11-14-33%2843-5%2935%2821-26%2948-36%3B%3B%2Fh9-14%2C21-24%2C31-32H%2C15-20H2%2C1-8H3%3B2%2A1H%2Fq%2B2%3B%3B%2Fp-2%2Ft31-%2C32%2B%3B%3B%2Fm0..%2Fs1,2.0,0.0,0.0,,7.81599998474121,,0.0,120.118064880371,0.0,,,97.0,24.0,6.0,,,,,999.0009765625,,6.64385604858398,,33.7939529418945,276.644104003906,0.0,,23.0438365936279,59.3145866394043,0.0,4.63505458831787,4298.75,22.005708694458,88.3105850219727,0.0,1.0,0.40824830532074,14.0,5176.81982421875,19.2050037384033,106.74055480957,2.24394655227661,,1.11565327644348,7850.59814453125,16.3991889953613,110.295532226562,98.0,0.0,,,4.76000022888184,0.0,0.16666667163372,9049.919921875,14.9211320877075,2.0,,21.9218769073486,9048.5419921875,11.4923038482666,53.8399200439453,0.999000012874603,8.96887397766113,,0.0,8.0,0.0,,0.0,0.0,7.58941078186035,0.0,0.0,0.0,10.5050134658813,,14.6221151351929,,0.0,,,,0.0,,10.0922346115112,0.0,16.3643627166748,0.0,0.0,10.0,0.0,,,25.5195236206055,6.0,24.0,,0.0,0.0,0.0,0.0,26.0867099761963,41.1694107055664,1.26517653465271,0.0,0.0,16.7900066375732,-0.673540115356445,0.0,0.0,0.0,34.7249641418457,8.18812847137451,-0.285271376371384,69.2499389648438,18.5104217529297,0.192771643400192,7954.10009765625,4.31993198394775,0.536272466182709,17.1829242706299,0.0,0.546872437000275,0.0,-0.209399864077568,0.0,,625817472.0,12.9617443084717,0.0,0.0,0.577350258827209,6.0,,54.0,15.0,9.58894157409668,0.0,0.0,0.903111934661865,0.0,,8.00107479095459,0.0,97000005632.0,0.0,0.20412415266037,0.0,,,5.3397331237793,0.348516225814819,0.0,,3.59641408920288,3.07637810707092,0.0,0.956935346126556,0.0,,24.0,2.0,18.3328876495361,0.0,272.0,19.6947536468506,4.0,0.0
InChI%3D1S%2FC19H32N2O5%2Fc1-4-8-14%2819%2825%2926-5-2%2920-12%283%2917%2822%2921-15-10-7-6-9-13%2815%2911-16%2821%2918%2823%2924%2Fh12-16%2C20H%2C4-11H2%2C1-3H3%2C%28H%2C23%2C24%29%2Ft12-%2C13-%2C14-%2C15-%2C16-%2Fm0%2Fs1,14.0,0.0,0.0,85.6710968017578,2.57800006866455,120.859474182129,0.0,60.987377166748,7.0,0.135362908244133,-294.903381347656,41.0,0.0,8.0,534.133056640625,-24.895866394043,146.519012451172,,1.0,0.114208951592445,5.70043992996216,1303.31237792969,19.267219543457,30.592321395874,0.0,22.1467094421387,12.4002847671509,29.8234786987305,2.0,1.71379792690277,1672.49841308594,10.8161325454712,42.5906219482422,0.333333343267441,0.0,0.0,0.0,1951.46752929688,8.77531242370605,47.4487953186035,0.0,362.811614990234,0.612929940223694,2721.28784179688,7.12443113327026,49.3105850219727,58.0,3.0,0.792305529117584,1721.34558105469,2.77999997138977,0.0,0.0,2835.91235351562,5.75973176956177,4.0,57.4372444152832,6.19019412994385,2738.30444335938,3.72704529762268,16.0005989074707,0.5,2.31320762634277,7.22211885452271,0.0,3.0,0.0,2.02386569976807,3.0,0.0,1.94603717327118,3.0,0.0,0.0,3.0907986164093,0.757147431373596,4.07547092437744,1.84747910499573,5.0,0.215503051877022,171.321426391602,0.0313935354351997,0.0,-418.033203125,4.32789516448975,0.0,6.61982774734497,0.0,0.0,0.0,0.0,-35.2905349731445,0.207694500684738,10.2353668212891,1.0,0.0,-2.68740010261536,0.0,1.0,0.0,0.0,9.35665988922119,22.2908096313477,0.750677824020386,0.0,0.0,10.518627166748,-0.409370362758636,0.0,0.0,0.0608580633997917,16.0710258483887,5.51770114898682,-0.0993002355098724,42.4126243591309,9.87829780578613,0.23025768995285,2831.07006835938,0.837820053100586,0.428143471479416,7.42879343032837,1.0,0.344782948493958,1.0,-0.318809747695923,0.0,558.935485839844,500.0,5.5976619720459,0.0,0.0,0.0,1.0,376.806549072266,27.0,3.0,4.39494895935059,0.0,0.0,0.187083512544632,0.0,919.427612304688,3.23142409324646,0.0785674229264259,1665.0,0.0,0.0,1.11485111713409,15.623496055603,0.242852553725243,1.89847135543823,0.285166293382645,0.716379940509796,-0.592572867870331,1.14696478843689,0.451168537139893,0.0,0.541650295257568,0.0,-0.0500252470374107,11.0,5.0,4.04979801177979,0.0,128.0,4.75924587249756,10.0,2.0
InChI%3D1S%2FC11H10O2%2Fc1-7-6-10%2812%298-4-2-3-5-9%288%2911%287%2913%2Fh2-6%2C12-13H%2C1H3,0.0,0.0,0.0,10.6312999725342,2.43600010871887,57.5176124572754,0.0,27.631929397583,0.0,0.350703150033951,-59.0025672912598,21.0,10.0,0.0,237.235595703125,-9.39226722717285,89.6538696289062,40.4599990844727,1.0,0.212343692779541,4.70043992996216,243.360412597656,9.42228507995605,14.5489377975464,0.0,17.5287857055664,6.19837713241577,14.6641836166382,2.0,0.936020135879517,782.432495117188,5.66155290603638,21.3283672332764,0.0,0.0,0.0,3.0,915.000122070312,4.92224454879761,23.3246440887451,0.0,88.2944488525391,0.366430789232254,1282.25720214844,3.94540333747864,17.3246440887451,23.0,0.0,0.767842411994934,396.146850585938,2.45000004768372,0.0,0.0,1235.1875,3.09712505340576,1.0,41.8499450683594,4.50879764556885,765.691101074219,1.76591432094574,10.5838384628296,0.5,0.999250411987305,0.0776179581880569,0.0,1.0,0.0,9.66802406311035,0.0,0.0,0.840243339538574,0.0,0.0,0.0,1.08419322967529,0.614318668842316,1.29649877548218,0.630178809165955,0.0,2.98289823532104,148.941162109375,0.0453905761241913,0.0,-152.786422729492,2.51141977310181,0.0,3.88291001319885,0.0,0.0,5.0,0.0,-24.3211612701416,0.232157602906227,5.82933282852173,0.0,11.0,-0.278600007295609,0.0,0.0,0.0,0.0,6.08364343643188,9.55102062225342,0.151096969842911,0.0,0.0,3.63000011444092,-0.044867854565382,0.0,0.0,0.0,7.28117847442627,1.64609050750732,-0.00593476183712482,10.9320697784424,4.1019139289856,0.0458199754357338,420.019989013672,0.409126549959183,-0.00526440981775522,3.10678124427795,2.0,0.0827907398343086,0.0,-0.0696071237325668,0.0,296.522888183594,126.0,2.18488597869873,0.0,0.0,0.0,3.0,91.614875793457,14.0,12.0,1.47657918930054,0.0,0.0,0.0878795236349106,0.0,93.9801330566406,0.963131964206696,0.0,218.0,0.0,0.0,0.200000002980232,6.76920938491821,0.385681301355362,0.466065466403961,0.128694251179695,0.0,-0.395638585090637,0.215579643845558,0.0,0.0,0.296457827091217,0.0,-0.0629793480038643,7.0,0.0,1.21097099781036,2.0,68.0,2.12570738792419,0.0,2.0
InChI%3D1S%2FC8H9NO2%2Fc1-6%2810%299-7-2-4-8%2811%295-3-7%2Fh2-5%2C11H%2C1H3%2C%28H%2C9%2C10%29,4.0,0.0,,16.4654006958008,1.66600000858307,44.4324607849121,0.0,22.7851371765137,2.0,0.338392823934555,-47.3217506408691,11.0,6.0,0.0,219.467437744141,-10.5112771987915,131.37483215332,52.8199996948242,0.75,0.205735564231873,4.45943164825439,233.738647460938,8.26758480072021,12.9089260101318,0.0,18.6087818145752,5.18154048919678,11.9965543746948,2.0,0.901047587394714,492.451721191406,4.75544691085815,16.0482978820801,0.0,0.0,0.0,2.0,529.390014648438,2.94016623497009,12.3286466598511,0.0,91.5586776733398,0.0,645.596069335938,2.23148417472839,9.16246128082275,20.0,1.0,0.621808230876923,369.964874267578,2.00999999046326,,0.0,511.763366699219,1.74555850028992,1.0,48.8678398132324,3.30192732810974,331.091003417969,0.788991153240204,6.29469060897827,0.428571432828903,0.532657027244568,0.28302401304245,0.0,1.0,,11.8053779602051,1.0,,,,,,,0.631786048412323,,0.67286890745163,0.0,4.41020202636719,127.908767700195,0.053569532930851,,-136.226226806641,1.05047678947449,,1.38447082042694,,,4.0,,-30.2590579986572,0.378191769123077,,,6.0,-0.532000005245209,,,,0.0,0.965489387512207,9.09090900421143,0.223567694425583,,0.0,4.13265323638916,-0.105715855956078,0.0,0.0,0.0,6.15104198455811,3.26530623435974,0.0160901062190533,11.158863067627,3.21579432487488,0.0277777779847383,290.029998779297,0.249071195721626,-0.0116178514435887,2.17541480064392,,0.0248451996594667,,-0.0537859573960304,0.0,216.001388549805,115.0,1.14061212539673,0.0,0.0,0.0,0.0,76.2377700805664,11.0,10.0,0.71400249004364,0.0,0.0,0.0,,81.1952438354492,0.431203037500381,0.0,166.0,0.0,0.0,0.142857149243355,6.46424770355225,0.368213951587677,0.141808107495308,0.0833333358168602,0.0,-0.39215761423111,0.0676819086074829,0.0,,0.142258897423744,0.0,-0.0871074572205544,6.0,0.0,0.894427180290222,0.0,50.0,1.14471423625946,1.0,2.0
InChI%3D1S%2FC21H28O2%2Fc1-4-21%2823%2912-9-18-16-6-5-14-13-15%2822%297-10-19%2814%2C2%2917%2816%298-11-20%2818%2C21%293%2Fh1%2C13%2C16-18%2C23H%2C5-12H2%2C2-3H3%2Ft16%3F%2C17-%2C18-%2C19%3F%2C20%3F%2C21-%2Fm0%2Fs1,2.0,3.15243244171143,0.0,90.1475982666016,3.65599989891052,96.9361114501953,1.10520946979523,57.234203338623,2.0,0.26677992939949,-136.907608032227,51.0,0.0,8.0,454.696716308594,-17.0126953125,96.1658554077148,37.2999992370605,0.833333313465118,0.150120437145233,5.52356195449829,642.190368652344,16.4578189849854,24.5489387512207,0.0,24.312032699585,10.8391008377075,26.6641845703125,1.0,2.85341763496399,2107.244140625,10.9455127716064,44.6604614257812,0.0,0.0,0.344913214445114,0.0,2657.46313476562,10.4837875366211,53.3246421813965,0.0,296.528015136719,1.53400874137878,4298.77734375,8.41479206085205,41.328369140625,51.0,0.0,0.843088150024414,865.579711914062,3.54999995231628,0.0,0.555661499500275,4667.810546875,6.9564642906189,2.0,52.0713005065918,12.3649597167969,3576.53393554688,5.27278089523315,17.6363716125488,0.454545468091965,4.05770874023438,1.78356027603149,10.5430288314819,2.0,0.0,4.64212703704834,2.0,0.0,5.76881265640259,1.0,0.0,0.0,9.44827651977539,0.7419193983078,12.7493619918823,1.04784893989563,2.0,4.58626174926758,158.168685913086,0.0396694503724575,0.0,-223.389358520508,7.9771203994751,0.0,12.9953365325928,0.0,0.0,0.0,0.0,-27.7592678070068,0.156911864876747,18.0248908996582,0.0,0.0,1.33550000190735,3.0,0.0,0.0,0.0,3.92513632774353,16.4674549102783,0.207549974322319,0.0,5.41370964050293,5.2471604347229,-0.066328302025795,1.0,0.0,0.0721687823534012,14.3990678787231,2.08284020423889,-0.0386676490306854,31.5677967071533,9.2802848815918,0.359089314937592,2410.02001953125,2.11418533325195,0.0128785893321037,8.96830081939697,1.0,0.81503427028656,0.0,-0.00455094780772924,1.0,516.699523925781,414.0,8.35234832763672,0.0,0.0,0.243652611970901,4.0,278.667877197266,26.0,4.0,6.81248188018799,0.0,0.0,1.01489782333374,0.0,393.576263427734,5.35576438903809,0.0721687823534012,1034.0,0.0,0.283091068267822,0.100000001490116,14.9000043869019,0.258080631494522,3.9881386756897,0.443216919898987,0.0,-0.364499866962433,2.94014811515808,0.520020961761475,0.0,1.13102793693542,2.0,-0.0452942326664925,8.0,3.0,7.23538827896118,0.0,138.0,3.58335304260254,0.0,1.0
InChI%3D1S%2FC35H38Cl2N8O4%2Fc1-3-25%282%2945-34%2846%2944%2824-40-45%2929-7-5-27%286-8-29%2941-14-16-42%2817-15-41%2928-9-11-30%2812-10-28%2947-19-31-20-48-35%2849-31%2C21-43-23-38-22-39-43%2932-13-4-26%2836%2918-33%2832%2937%2Fh4-13%2C18%2C22-25%2C31H%2C3%2C14-17%2C19-21H2%2C1-2H3%2Ft25%3F%2C31-%2C35-%2Fm0%2Fs1,4.0,0.0930484235286713,0.0,99.0497970581055,6.25299978256226,207.484848022461,0.0,107.30689239502,11.0,0.0862398445606232,-824.515563964844,81.0,18.0,9.0,597.834655761719,-30.0797386169434,69.2649765014648,,0.928571403026581,0.0746995508670807,6.61470985412598,2375.71069335938,33.9592437744141,70.4032897949219,0.298809498548508,32.5296020507812,23.8136329650879,64.7732467651367,3.0,3.39804148674011,3582.21166992188,21.6853885650635,96.6067428588867,1.83971428871155,3.0,0.102062076330185,7.0,4253.42578125,19.1389789581299,99.699333190918,1.04004192352295,351.925048828125,0.748177945613861,6071.94140625,16.105806350708,108.621871948242,89.0,0.0,0.91790759563446,3352.9208984375,3.76999998092651,0.0,0.0416666679084301,6115.13134765625,12.0366916656494,9.0,68.1799011230469,0.0,5760.75390625,8.93509769439697,31.59840965271,0.481481492519379,6.80591297149658,0.0261468905955553,3.46355271339417,2.0,0.0,1.61605644226074,1.0,3.0,3.65771460533142,1.0,0.0,0.0,5.13829755783081,0.708549559116364,5.58373212814331,2.81567621231079,4.0,0.295999228954315,245.909622192383,0.0385538637638092,3.0,-977.210205078125,8.37790870666504,1.0,13.9955320358276,1.25493061542511,2.0,13.0,0.0,-35.6503028869629,0.0820923745632172,17.7479248046875,3.0,23.0,-0.161699995398521,1.0,1.0,0.0,0.0,5.50140428543091,37.3209915161133,1.21788418292999,0.0,1.70586800575256,16.9895858764648,-0.725878596305847,0.0,0.0,0.0991902723908424,29.0554904937744,8.70781898498535,-0.0438830107450485,64.8871078491211,17.3405208587646,0.26834037899971,6673.14013671875,1.75150573253632,0.187949910759926,13.3141422271729,0.0,0.336718499660492,4.0,0.00653585884720087,0.0,774.479309082031,2303.0,9.89716911315918,0.0,0.0,0.0294627826660872,1.0,504.419616699219,55.0,12.0,6.98423290252686,0.0,0.0,0.273690700531006,0.0,2004.49243164062,4.51490259170532,0.342624694108963,12096.0,0.0,0.00850517302751541,0.0,27.4466667175293,0.291450411081314,2.85566282272339,0.830702722072601,0.173946410417557,-1.15818285942078,1.77984952926636,0.333333343267441,0.0,1.13996493816376,0.0,-0.042252492159605,21.0,2.0,3.60191202163696,0.0,268.0,1.94368290901184,11.0,1.0
InChI%3D1S%2FC19H21NS%2Fc1-20-11-8-15%289-12-20%2919-16-5-3-2-4-14%2816%296-7-18-17%2819%2910-13-21-18%2Fh2-5%2C10%2C13H%2C6-9%2C11-12H2%2C1H3,0.0,0.0,0.0,51.9118003845215,5.17000007629395,67.345947265625,0.0,54.1098251342773,1.0,0.300928980112076,-68.3109588623047,37.0,11.0,6.0,457.661041259766,-7.09976577758789,8.45284748077393,,0.800000011920929,0.0617619454860687,5.39231729507446,464.218933105469,14.2338399887085,27.4877414703369,0.0,18.550760269165,10.3264999389648,27.8381252288818,0.0,1.17195177078247,2024.99963378906,9.23788166046143,39.341724395752,0.0,1.0,0.0,4.0,2444.0947265625,8.1876106262207,40.5057563781738,0.0,340.501159667969,0.282360166311264,3540.91284179688,7.14772748947144,40.1755409240723,42.0,0.0,0.985294818878174,583.0576171875,3.32999992370605,0.0,0.0,3901.41186523438,6.06406736373901,3.0,30.902027130127,17.4497928619385,3465.31909179688,4.45192193984985,25.4529914855957,0.444444447755814,3.36245203018188,2.6735520362854,0.0,1.0,0.0,2.5437068939209,2.0,0.0,2.05324673652649,0.0,0.0,0.0,3.09739637374878,0.796180188655853,4.12509536743164,0.807588815689087,0.0,1.06298196315765,117.159873962402,0.03227224573493,0.0,-118.838676452637,3.07014727592468,0.0,5.34440088272095,0.0,0.0,6.0,0.0,-12.3512659072876,0.0147051848471165,8.00914859771729,0.0,11.0,1.63510000705719,0.0,0.0,1.0,0.0,8.25481796264648,14.5833330154419,0.12860170006752,0.0,0.0,6.24567461013794,-0.075224757194519,0.0,0.0,0.102062076330185,13.378701210022,2.8125,-0.0191281586885452,31.5901756286621,8.76272106170654,0.206879302859306,1605.02001953125,0.874012768268585,0.0243005864322186,7.19709539413452,0.0,0.255529761314392,1.0,0.024486193433404,2.0,566.368041992188,335.0,5.84773063659668,0.0,0.0,0.0,3.0,263.073120117188,24.0,13.0,4.53717374801636,0.0,0.0,0.159297168254852,0.0,266.842742919922,3.44794344902039,0.117851130664349,819.0,0.0,0.0,0.0,10.6633653640747,0.203819781541824,2.37259459495544,0.318041384220123,0.0,-0.206740364432335,1.60416615009308,0.0,0.0,0.424089461565018,0.0,-0.0214871559292078,10.0,0.0,2.25336742401123,0.0,116.0,1.047682762146,0.0,0.0
InChI%3D1S%2FC8H11NO5S%2Fc1-8%282%296%287%2811%2912%299-4%2810%293-5%289%2915%288%2C13%2914%2Fh5-6H%2C3H2%2C1-2H3%2C%28H%2C11%2C12%29,2.0,2.0,0.0,48.1198997497559,-1.13199996948242,65.0621719360352,0.0,29.4247226715088,6.0,0.203130796551704,-105.778717041016,29.0,0.0,1.0,206.101303100586,-16.2508506774902,195.113616943359,,0.666666686534882,0.171187236905098,4.90689039230347,335.081512451172,11.5938577651978,25.36008644104,0.0,13.5720815658569,6.70923089981079,25.9472007751465,1.0,2.54892349243164,1155.26013183594,7.61000537872314,39.7182083129883,0.0,0.0,0.288675129413605,0.0,1455.76208496094,6.30130004882812,38.870906829834,0.0,34.0490493774414,1.8349871635437,2247.94091796875,4.82572460174561,34.3184852600098,26.0,2.0,0.484036028385162,614.805725097656,1.57000005245209,0.0,0.729046583175659,2140.96166992188,3.8399543762207,3.0,56.5462913513184,0.0,1188.47924804688,2.05835056304932,2.14913988113403,0.400000005960464,0.767525136470795,0.484137654304504,0.333333343267441,2.0,0.0,4.81306552886963,2.0,0.0,4.29966592788696,4.0,0.0,0.0,5.80951261520386,0.54502010345459,7.38248300552368,0.88609904050827,0.0,0.581429600715637,172.052261352539,0.0358903966844082,0.0,-279.724243164062,6.43870544433594,0.0,9.44797325134277,0.0,0.0,0.0,0.0,-42.9742126464844,0.515963971614838,14.8838224411011,0.0,0.0,-0.695800006389618,1.0,0.0,0.0,0.0,2.94168281555176,11.484375,0.581540763378143,0.0,2.14913988113403,3.01785707473755,-0.206817492842674,0.0,0.0912870913743973,0.233758941292763,8.75633716583252,1.1992861032486,-0.00754280667752028,22.3972778320312,5.35318517684937,0.548808753490448,519.070007324219,1.99758446216583,0.174319818615913,5.85872459411621,1.0,1.08745849132538,1.0,-0.618322432041168,0.0,183.039947509766,131.0,4.78314685821533,0.0,0.0,0.292031943798065,1.0,77.9379425048828,16.0,3.0,3.33239793777466,0.136082768440247,0.0,0.961219370365143,1.0,126.712265014648,2.23369550704956,0.330804079771042,303.0,0.0,0.318773567676544,2.40224885940552,5.13233137130737,0.454979866743088,1.2056530714035,0.722666919231415,0.0,-0.739710688591003,0.386551380157471,0.5,0.0,1.69485938549042,0.0,-0.11364222317934,2.0,2.0,0.5,0.0,88.0,2.74635624885559,1.0,1.0
InChI%3D1S%2FC21H26ClNO%2Fc1-21%2817-7-4-3-5-8-17%2C18-10-12-19%2822%2913-11-18%2924-16-14-20-9-6-15-23%2820%292%2Fh3-5%2C7-8%2C10-13%2C20H%2C6%2C9%2C14-16H2%2C1-2H3%2Ft20-%2C21-%2Fm1%2Fs1,5.0,0.816496610641479,0.0,45.4220008850098,6.50699996948242,133.533798217773,0.0,58.3786163330078,2.0,0.255270719528198,-190.968795776367,36.0,12.0,5.0,466.995269775391,-11.4571256637573,8.0526876449585,,0.833333313465118,0.081016331911087,5.58496236801147,667.857360839844,16.9933528900146,32.8472099304199,0.0,21.3968944549561,11.5931720733643,29.1144771575928,0.0,1.67248523235321,1744.71484375,10.3580436706543,41.7304000854492,0.0,1.0,0.117851130664349,3.0,2020.68981933594,8.81576347351074,41.7301216125488,0.0,266.839874267578,0.606493055820465,2789.24462890625,6.81942415237427,36.1656646728516,50.0,0.0,0.987929701805115,954.102722167969,3.44000005722046,0.0,0.117851130664349,2754.55249023438,4.91475915908813,3.0,38.5701141357422,20.5261306762695,2425.21044921875,3.1237370967865,15.385479927063,0.454545468091965,2.19972109794617,0.000954810006078333,4.61446857452393,2.0,0.0,0.348951369524002,0.0,0.0,2.34161901473999,0.0,0.0,0.0,2.97894477844238,0.699984729290009,2.82805371284485,1.00105929374695,2.0,0.0764356255531311,200.155380249023,0.0320720560848713,0.0,-286.245391845703,4.25027894973755,0.0,6.29417610168457,0.0,1.0,9.0,0.0,-17.1732215881348,0.0120702683925629,7.44131851196289,1.0,12.0,-0.0308999996632338,1.0,0.0,0.0,0.0,1.40753555297852,18.7810649871826,0.294172555208206,0.0,2.0,8.58950614929199,-0.137237250804901,0.0,0.0,0.0912870913743973,15.2983922958374,4.60117721557617,-0.0297047030180693,32.7393836975098,9.12993335723877,0.215689614415169,2152.03002929688,1.04747772216797,-0.028185460716486,7.25639915466309,0.0,0.171616703271866,1.0,0.120600342750549,0.0,659.097961425781,444.0,5.48504161834717,0.0,0.0,0.0510310381650925,3.0,311.556182861328,26.0,6.0,3.72653102874756,0.0,0.0,0.276682496070862,0.0,445.561462402344,2.22860670089722,0.117851130664349,1362.0,0.0,0.0340206921100616,0.0,14.2749509811401,0.300015270709991,1.28246700763702,0.386579871177673,0.0,-0.429056614637375,0.76597398519516,0.142857149243355,0.0,0.318289935588837,0.0,-0.0257411431521177,14.0,1.0,5.71357297897339,0.0,124.0,1.90189588069916,6.0,0.0
InChI%3D1S%2FC23H23N2S2.HI%2Fc1-3-24-18-12-8-10-14-20%2818%2926-22%2824%2916-6-5-7-17-23-25%284-2%2919-13-9-11-15-21%2819%2927-23%3B%2Fh5-17H%2C3-4H2%2C1-2H3%3B1H%2Fq%2B1%3B%2Fp-1,5.0,0.0,0.0,,8.15499973297119,,0.0,69.8330307006836,1.0,,,42.0,12.0,2.0,,,,,999.0009765625,,5.80735492706299,,18.6396179199219,151.614151000977,0.0,,13.313193321228,37.6762504577637,1.0,1.21099770069122,2537.505859375,11.19056224823,56.575122833252,0.0,1.0,0.0,3.0,2958.54858398438,10.0502634048462,56.3553924560547,0.0,,0.383276641368866,4146.48388671875,8.93764019012451,47.6834526062012,52.0,1.0,,,3.44000005722046,0.0,0.0,3896.17846679688,7.0163426399231,5.0,,20.0496158599854,3143.0537109375,4.67424774169922,19.8194828033447,0.999000012874603,3.28225421905518,,0.0,2.0,0.0,,1.0,1.0,3.34992671012878,0.0,0.0,0.0,5.74228620529175,,6.65492582321167,,5.0,,,,1.0,,3.64619517326355,1.0,6.74259757995605,125.0,0.0,8.0,0.0,,,8.84682273864746,0.0,16.0,,0.0,0.0,1.0,0.0,3.43913459777832,22.6800003051758,0.207390621304512,1.0,0.0,10.8578224182129,-0.142431914806366,5.0,0.0,0.193465322256088,19.9781742095947,5.02378129959106,0.0349215269088745,34.0969696044922,11.5863752365112,0.527447938919067,2160.05004882812,1.20613777637482,0.00164215872064233,9.48593521118164,0.0,0.863821387290955,1.0,0.00158675364218652,0.0,,-129542208.0,8.1724157333374,0.0,0.0,0.0,0.0,,30.0,13.0,6.94533586502075,0.0,0.0,0.351429104804993,0.0,,4.74764347076416,0.157134845852852,27000002560.0,0.0,0.0,0.0,,,2.88424301147461,0.611111104488373,0.0,,1.70717513561249,0.0833333358168602,0.0,1.03229403495789,5.0,,12.0,0.0,4.73053693771362,2.0,142.0,2.05885696411133,5.0,1.0
