SMILES,VP-0,XLogP,VP-1,ATSc2,ATSc3,khs.dsCH,WPSA-1,ATSc4,WNSA-1,RNCG,C1SP2,THSA,nAtomP,ALogp2,PNSA-1,ALogP
InChI%3D1S%2FC5H10O%2Fc1-4%282%295%283%296%2Fh4H%2C1-3H3,4.48559856414795,0.731000006198883,2.14749979972839,-0.0240783374756575,-0.0323649272322655,0.0,72.4092864990234,-0.00360973225906491,26.5974292755127,0.718521237373352,0.0,269.371948242188,1.0,0.23078416287899,84.529312133789,0.480399996042252
InChI%3D1S%2FC14H14OS%2Fc15-16%2811-13-7-3-1-4-8-13%2912-14-9-5-2-6-10-14%2Fh1-10H%2C11-12H2,9.46307468414307,4.96799993515015,6.10874891281128,-0.000431486434536055,-0.0375295095145702,0.0,164.459899902344,-0.00435106921941042,87.984733581543,0.276937991380692,0.0,460.005187988281,6.0,0.248004004359245,175.115371704102,-0.497999995946884
InChI%3D1S%2FC8H19N%2Fc1-3-4-5-6-7-8%282%299%2Fh8H%2C3-7%2C9H2%2C1-2H3,6.69023466110229,2.95099997520447,4.026038646698,-0.008552186191082,-0.00479573383927345,0.0,139.677993774414,-0.000169157283380628,14.0637159347534,0.471219152212143,0.0,373.779693603516,0.0,4.56976127624512,35.8677597045898,-2.13770008087158
InChI%3D1S%2FC6H11BrO%2Fc7-5-6-3-1-2-4-8-6%2Fh6H%2C1-5H2,6.48509359359741,2.0239999294281,4.22960424423218,-0.0879903137683868,-0.0628165900707245,0.0,72.0328216552734,0.0685847923159599,27.957633972168,0.606658339500427,0.0,304.650268554688,0.0,0.0244922507554293,88.4140243530273,-0.156499996781349
InChI%3D1S%2FC2H3F3O%2Fc3-2%284%2C5%291-6%2Fh6H%2C1H2,2.7882137298584,0.925999999046326,1.23672783374786,-0.152863025665283,-0.149634882807732,0.0,24.0204200744629,0.106006979942322,39.5567207336426,0.433564394712448,0.0,181.786651611328,0.0,0.42172035574913,156.880798339844,0.649399995803833
InChI%3D1S%2FC11H16O%2Fc1-11%282%2C12%299-8-10-6-4-3-5-7-10%2Fh3-7%2C12H%2C8-9H2%2C1-2H3,7.74817848205566,4.63500022888184,4.34139728546143,-0.0162840001285076,-0.0185532737523317,0.0,128.528884887695,-0.000406778097385541,45.2311553955078,0.453823357820511,0.0,376.342742919922,6.0,0.204123243689537,108.508239746094,0.451799988746643
InChI%3D1S%2FC6H5ClO2%2Fc7-4-1-2-5%288%296%289%293-4%2Fh1-3%2C8-9H,5.26037120819092,1.39499998092651,2.75219416618347,-0.0373336896300316,-0.0668828785419464,0.0,52.3559494018555,-0.01179139316082,57.7749061584473,0.392114788293839,0.0,210.492492675781,8.0,0.0310816895216703,174.094375610352,-0.176300004124641
InChI%3D1S%2FC6H10%2Fc1-3-5-6-4-2%2Fh3-6H%2C1-2H3,4.30940103530884,3.00399994850159,2.15470051765442,-0.0013001092011109,-4.49999570264481e-05,4.0,75.8123779296875,0.00037234285264276,17.5460586547852,0.217903792858124,0.0,305.546142578125,4.0,3.29277324676514,57.425235748291,1.81459999084473
InChI%3D1S%2FC3H6O%2Fc1-2-3-4%2Fh2%2C4H%2C1%2C3H2,2.43877744674683,0.11599999666214,1.13272440433502,-0.0430506281554699,-0.00249569374136627,1.0,55.3716125488281,0.000472597486805171,32.7360572814941,0.701161861419678,1.0,235.922637939453,2.0,0.0669774413108826,110.285781860352,0.258799999952316
InChI%3D1S%2FC12H11NO3S%2Fc14-17%2815%2C16%2912-7-4-8-13%2810-12%299-11-5-2-1-3-6-11%2Fh1-8%2C10H%2C9H2,,0.211999997496605,,-0.178059175610542,0.0212811324745417,0.0,150.894821166992,-0.130712732672691,95.0822372436523,0.237717106938362,0.0,471.259033203125,6.0,,191.713226318359,
InChI%3D1S%2FC8H19NO%2Fc1-7%282%299%285-6-10%298%283%294%2Fh7-8%2C10H%2C5-6H2%2C1-4H3,7.4633412361145,1.12000000476837,3.95825433731079,-0.0790947452187538,-0.0810563489794731,0.0,110.991104125977,0.094440884888172,20.4779949188232,0.443527340888977,0.0,323.530700683594,0.0,0.102080248296261,56.4775161743164,-0.319499999284744
InChI%3D1S%2FC10H14O%2Fc1-2-3-9-11-10-7-5-4-6-8-10%2Fh4-8H%2C2-3%2C9H2%2C1H3,6.91631984710693,3.91300010681152,4.11058950424194,-0.0800573453307152,-0.0142800267785788,0.0,141.103881835938,0.00957489665597677,44.5585021972656,0.467953950166702,0.0,424.933502197266,7.0,0.445155829191208,103.41145324707,-0.667200028896332
InChI%3D1S%2FC8H7BrO3%2Fc1-12-7-3-5%284-10%292-6%289%298%287%2911%2Fh2-4%2C11H%2C1H3,7.95972204208374,1.47399997711182,3.99703764915466,-0.149694293737411,-0.0997314155101776,1.0,68.6012725830078,0.0941215753555298,68.9540557861328,0.311620384454727,1.0,266.109985351562,10.0,0.033966489136219,185.917861938477,0.184300005435944
InChI%3D1S%2FC11H15NO2%2Fc1-3-12%284-2%2910-6-5-9%288-13%2911%2814%297-10%2Fh5-8%2C14H%2C3-4H2%2C1-2H3,8.52628993988037,2.35800004005432,4.75629377365112,-0.10069166123867,-0.0194314923137426,1.0,153.727920532227,-0.12266031652689,55.435489654541,0.315648287534714,1.0,339.310607910156,10.0,0.00434280978515744,121.211837768555,0.0658999979496002
InChI%3D1S%2FC9H11NO%2Fc1-2-9%2811%297-3-5-8%2810%296-4-7%2Fh3-6H%2C2%2C10H2%2C1H3,6.50210618972778,1.52100002765656,3.62482666969299,-0.0327831618487835,-0.0297634247690439,0.0,89.7295379638672,0.00290109985508025,38.6416015625,0.359585016965866,0.0,301.920318603516,9.0,0.860441744327545,107.850318908691,-0.927600026130676
InChI%3D1S%2FC8H11NO%2Fc10-6-2-4-8-3-1-5-9-7-8%2Fh1%2C3%2C5%2C7%2C10H%2C2%2C4%2C6H2,5.8251485824585,1.09599995613098,3.43019580841064,-0.0688171908259392,-0.00546966586261988,0.0,108.159202575684,0.00732237473130226,33.5914001464844,0.472192406654358,0.0,270.348693847656,6.0,0.454680502414703,89.220703125,-0.674300014972687
InChI%3D1S%2FC14H18O4%2Fc1-3-17-13%2815%2912%2814%2816%2918-4-2%2910-11-8-6-5-7-9-11%2Fh5-9%2C12H%2C3-4%2C10H2%2C1-2H3,10.7184152603149,4.87900018692017,6.05789613723755,-0.29723384976387,0.117549858987331,0.0,222.09748840332,-0.347718626260757,106.78173828125,0.19729195535183,2.0,483.827697753906,6.0,0.489580094814301,186.199600219727,0.699699997901917
InChI%3D1S%2FC8H16O2%2Fc1-3-5-6-7-8%289%2910-4-2%2Fh3-7H2%2C1-2H3,6.8520302772522,2.62400007247925,3.96469044685364,-0.166817396879196,0.0585951693356037,0.0,186.856582641602,-0.0217748712748289,63.3893928527832,0.375631362199783,1.0,435.074462890625,3.0,0.266565680503845,126.716468811035,-0.516300022602081
InChI%3D1S%2FC8H10O2%2Fc1-9-7-3-5-8%2810-2%296-4-7%2Fh3-6H%2C1-2H3,6.1258978843689,1.90799999237061,3.04611206054688,-0.187854304909706,0.011730239726603,0.0,97.1249923706055,-0.00762413209304214,41.1890830993652,0.428198307752609,0.0,330.184478759766,8.0,0.0107329599559307,110.751327514648,-0.10360000282526
InChI%3D1S%2FC3H4O%2Fc1-2-3-4%2Fh1%2C4H%2C3H2,2.23167061805725,-0.231000006198883,0.95845627784729,-0.0633222535252571,0.00563787436112761,0.0,34.6953773498535,0.00235952413640916,31.7651863098145,0.662332355976105,0.0,196.270797729492,2.0,0.0999824404716492,123.216651916504,0.316199988126755
InChI%3D1S%2FC11H15NO%2Fc1-3-12%284-2%2911-7-5-10%289-13%296-8-11%2Fh5-9H%2C3-4H2%2C1-2H3,8.15642642974854,2.89199995994568,4.61602067947388,-0.0952577963471413,-0.0174894165247679,1.0,130.730621337891,0.0099668251350522,45.1463050842285,0.344407230615616,1.0,365.345855712891,9.0,0.276886433362961,107.650924682617,0.526199996471405
InChI%3D1S%2FC20H30O2%2Fc1-13%282%2914-6-8-16-15%2812-14%297-9-17-19%2816%2C3%2910-5-11-20%2817%2C4%2918%2821%2922%2Fh12%2C16-17H%2C5-11H2%2C1-4H3%2C%28H%2C21%2C22%29%2Ft16-%2C17%2B%2C19%2B%2C20%2B%2Fm0%2Fs1,14.537260055542,5.77600002288818,8.8904914855957,-0.0988880395889282,0.0151889445260167,1.0,239.888305664062,-0.00609705271199346,59.2798080444336,0.240299105644226,1.0,473.461364746094,4.0,4.61562252044678,108.379997253418,2.14840006828308
InChI%3D1S%2FC9H9Cl%2Fc1-2-8-4-3-5-9%286-8%297-10%2Fh2-6H%2C1%2C7H2,6.43485832214355,4.77500009536743,3.67362785339355,-0.0181642025709152,-0.00253874761983752,1.0,84.5834426879883,0.00113043701276183,70.48876953125,0.278834581375122,1.0,393.792083740234,8.0,2.14153957366943,178.999969482422,1.46340000629425
InChI%3D1S%2FCH2Cl2%2Fc2-1-3%2Fh1H2,2.97489356994629,1.51900005340576,1.60356748104095,-0.0697282329201698,0.0174320582300425,0.0,46.1474456787109,0.0,60.2797927856445,0.5,0.0,326.231872558594,0.0,1.15111446380615,184.775909423828,1.07290005683899
InChI%3D1S%2FC11H9N%2Fc1-2-4-10%285-3-1%2911-6-8-12-9-7-11%2Fh1-9H,6.64336585998535,4.63000011444092,3.92109823226929,-0.0352284945547581,0.000512824684847146,0.0,91.969367980957,0.00273613049648702,45.3913955688477,0.398590117692947,0.0,525.64013671875,12.0,0.0,122.473518371582,0.0
InChI%3D1S%2FC12H17NO2%2Fc1-12%282%2C3%299-5-7-10%288-6-9%2915-11%2814%2913-4%2Fh5-8H%2C1-4H3%2C%28H%2C13%2C14%29,9.61207675933838,5.01399993896484,4.87404251098633,-0.271272033452988,0.211214855313301,0.0,191.487777709961,-0.0962623730301857,58.9948844909668,0.262967467308044,0.0,419.586364746094,10.0,3.20911407470703,117.876029968262,1.79139995574951
InChI%3D1S%2FC10H10N2O2S%2Fc1-9-2-4-10%285-3-9%2915%2813%2C14%2912-7-6-11-8-12%2Fh2-8H%2C1H3,8.61948585510254,2.10999989509583,5.21682691574097,-0.190509706735611,0.145308494567871,0.0,128.54524230957,-0.125675484538078,61.1347732543945,0.254357188940048,0.0,348.544250488281,10.0,0.0867302492260933,140.371032714844,-0.29449999332428
InChI%3D1S%2FC8H6ClNO4%2Fc1-14-8%2811%296-3-2-5%289%294-7%286%2910%2812%2913%2Fh2-4H%2C1H3,7.94615077972412,2.33699989318848,3.96023225784302,-0.158024147152901,0.115340352058411,0.0,85.8106536865234,-0.159094378352165,100.729248046875,0.301402568817139,1.0,384.278045654297,12.0,0.502539217472076,233.222106933594,0.708899974822998
InChI%3D1S%2FC7H5ClN2%2Fc8-6-1-2-7%2810%295%283-6%294-9%2Fh1-3H%2C10H2,5.89050817489624,1.21000003814697,3.06726241111755,-0.0217746645212173,-0.0157693233340979,0.0,88.0211944580078,-0.054708618670702,76.135612487793,0.385465145111084,0.0,328.144592285156,9.0,0.000846809998620301,187.913681030273,0.0291000008583069
InChI%3D1S%2FC2H4Cl2%2Fc3-1-2-4%2Fh1-2H2,3.68200039863586,1.74000000953674,2.10356736183167,-0.0248940158635378,-0.0497880317270756,0.0,22.0430717468262,0.0248940158635378,34.9182357788086,0.5,0.0,238.665679931641,0.0,2.28553915023804,146.306060791016,1.51180005073547
InChI%3D1S%2FC7H4ClFO%2Fc8-6-2-1-3-7%289%295%286%294-10%2Fh1-4H,5.72950744628906,2.50200009346008,3.02432322502136,-0.0516311824321747,-0.00291980430483818,1.0,55.4659881591797,-0.205329179763794,66.343147277832,0.395281612873077,1.0,269.917144775391,8.0,1.06419861316681,190.088623046875,1.03159999847412
InChI%3D1S%2FC10H18O4%2Fc1-3-13-9%2811%297-5-6-8-10%2812%2914-4-2%2Fh3-8H2%2C1-2H3,8.87563419342041,1.49399995803833,5.01516723632812,-0.333402872085571,0.119543395936489,0.0,177.422607421875,-0.0290765035897493,56.5924263000488,0.237101957201958,2.0,394.942321777344,3.0,0.000282240012893453,116.986686706543,0.0167999994009733
InChI%3D1S%2FC9H7NO2%2Fc1-12-9%2811%298-4-2-7%286-10%293-5-8%2Fh2-5H%2C1H3,6.57311105728149,1.70200002193451,3.3614706993103,-0.198395818471909,0.0694977566599846,0.0,128.998565673828,-0.033412653952837,74.4745407104492,0.311341047286987,1.0,327.112030029297,11.0,0.0021068099886179,165.102752685547,0.0458999983966351
InChI%3D1S%2FC7H12O%2Fc8-7-4-5-1-2-6%287%293-5%2Fh5-8H%2C1-4H2%2Ft5-%2C6%2B%2C7%2B%2Fm0%2Fs1,5.00769138336182,1.22500002384186,3.54102206230164,-0.0240267813205719,-0.011879407800734,0.0,89.3656997680664,-0.0016848286613822,17.2130451202393,0.640988647937775,0.0,266.322357177734,0.0,0.0862596929073334,52.7257080078125,-0.293700009584427
InChI%3D1S%2FC6H15N3%2Fc7-1-4-9-5-2-8-3-6-9%2Fh8H%2C1-7H2,5.76720476150513,-1.30900001525879,3.56403827667236,-0.104994580149651,-0.105872131884098,0.0,109.747177124023,0.154904410243034,14.0081157684326,0.349363148212433,0.0,311.969024658203,0.0,1.18265628814697,39.8196868896484,-1.08749997615814
InChI%3D1S%2FC13H11NO3%2Fc14-9-6-7-11%2812%2815%298-9%2913%2816%2917-10-4-2-1-3-5-10%2Fh1-8%2C15H%2C14H2,8.95986270904541,3.33299994468689,5.02337169647217,-0.165715828537941,0.0600268132984638,0.0,158.252456665039,-0.177839636802673,102.074806213379,0.233461573719978,1.0,373.465026855469,17.0,1.69338166713715,200.059310913086,-1.30130004882812
InChI%3D1S%2FC14H20ClNO2%2Fc1-4-11-7-6-8-12%285-2%2914%2811%2916%2810-18-3%2913%2817%299-15%2Fh6-8H%2C4-5%2C9-10H2%2C1-3H3,11.9580812454224,3.94099998474121,6.6851634979248,-0.283845722675323,0.101935885846615,0.0,179.501556396484,-0.0707943215966225,73.1475448608398,0.260415077209473,1.0,464.975250244141,9.0,0.225815042853355,145.526092529297,0.475199997425079
InChI%3D1S%2FC3H7Br%2Fc1-2-3-4%2Fh2-3H2%2C1H3,4.37817478179932,2.09400010108948,2.59583687782288,-0.0119639169424772,-0.00245509226806462,0.0,75.0187149047852,-0.00020084239076823,39.5418243408203,0.578054189682007,0.0,338.467926025391,0.0,0.440497696399689,116.825912475586,0.663699984550476
InChI%3D1S%2FC6H15NO%2Fc1-3-7%284-2%295-6-8%2Fh8H%2C3-6H2%2C1-2H3,5.72285413742065,0.200000002980232,3.17912459373474,-0.0877182856202126,-0.0672216787934303,0.0,114.031288146973,0.094958208501339,28.2231006622314,0.487601637840271,0.0,310.166687011719,0.0,0.0792422518134117,74.8293304443359,0.28150001168251
InChI%3D1S%2FC4H8O%2Fc1-3-4%282%295%2Fh3H2%2C1-2H3,,0.437999993562698,,,,,79.9263458251953,,30.7789440155029,0.823365390300751,,286.730682373047,1.0,0.0281568393111229,92.5059204101562,-0.16779999434948
InChI%3D1S%2FC4H9NO%2Fc1-3-4%282%295-6%2Fh6H%2C3H2%2C1-2H3,4.10153388977051,0.680999994277954,1.98426699638367,0.00603731954470277,-0.0113967172801495,0.0,72.9474487304688,-0.00616778479889035,29.3668174743652,0.520833790302277,0.0,263.521240234375,3.0,0.0158508103340864,91.8097457885742,-0.125900000333786
InChI%3D1S%2FC13H10O%2Fc14-13%2811-7-3-1-4-8-11%2912-9-5-2-6-10-12%2Fh1-10H,7.68175077438354,5.67700004577637,4.52549123764038,-0.0253583323210478,-0.0264648534357548,0.0,315.558319091797,-0.00696021039038897,127.438819885254,0.156758069992065,0.0,555.737365722656,14.0,0.0695904418826103,191.470245361328,-0.263799995183945
InChI%3D1S%2FC11H17O3P%2Fc1-3-13-15%2812%2C14-4-2%2910-11-8-6-5-7-9-11%2Fh5-9H%2C3-4%2C10H2%2C1-2H3,9.40397262573242,3.47499990463257,5.55237483978271,-0.311561793088913,0.217725947499275,0.0,163.554748535156,-0.116869740188122,65.2509918212891,0.237950250506401,0.0,424.506744384766,6.0,0.08168163895607,136.412338256836,0.285800009965897
InChI%3D1S%2FC9H12O%2Fc1-2-3-8-4-6-9%2810%297-5-8%2Fh4-7%2C10H%2C2-3H2%2C1H3,6.17082834243774,3.50500011444092,3.6056342124939,-0.0237379856407642,-0.0129380654543638,0.0,100.005043029785,-0.00100556772667915,40.5778656005859,0.49431374669075,0.0,302.641571044922,7.0,0.402717173099518,108.223838806152,-0.634599983692169
InChI%3D1S%2FC7H5ClO%2Fc8-7-3-1-6%285-9%292-4-7%2Fh1-5H,5.42889308929443,2.54299998283386,2.91269135475159,-0.0573137700557709,-0.016632117331028,1.0,56.4570426940918,0.00878390669822693,57.0507698059082,0.495194613933563,1.0,289.406463623047,8.0,0.304593622684479,169.335739135742,0.551900029182434
InChI%3D1S%2FC5H12O%2Fc1-5%282%2C3%296-4%2Fh1-4H3,4.90824842453003,1.32000005245209,2.11237239837646,-0.0867317318916321,-0.0128095149993896,0.0,95.2437286376953,0.0154554387554526,12.3648509979248,0.77616161108017,0.0,306.194183349609,0.0,0.963931262493134,37.6934089660645,0.981800019741058
InChI%3D1S%2FC6H7ClN.HI%2Fc1-8-5-3-2-4-6%288%297%3B%2Fh2-5H%2C1H3%3B1H%2Fq%2B1%3B%2Fp-1,8.10499858856201,2.8989999294281,3.55177116394043,-0.101551689207554,0.0528423488140106,0.0,,-0.0143275251612067,,,0.0,,0.0,,,
InChI%3D1S%2FC7H5NO3%2Fc9-5-6-3-1-2-4-7%286%298%2810%2911%2Fh1-5H,5.55870962142944,2.54500007629395,2.94048285484314,-0.0213904473930597,-0.00774418050423265,1.0,56.985725402832,-0.071454718708992,64.8652420043945,0.39520263671875,1.0,302.707977294922,11.0,0.0571210011839867,185.822189331055,-0.238999992609024
InChI%3D1S%2FC4H8O%2Fc1-2-4-5-3-1%2Fh1-4H2,3.23667550086975,0.526000022888184,2.0773503780365,-0.0895852074027061,0.00557419145479798,0.0,64.0396118164062,0.0,14.9629888534546,0.874144494533539,0.0,254.161483764648,0.0,0.499707609415054,53.235050201416,-0.706900000572205
InChI%3D1S%2FC10H18O%2Fc1-2-3-4-5-6-7-8-9-10-11%2Fh11H%2C2-7%2C10H2%2C1H3,7.3969612121582,3.67700004577637,4.48044109344482,-0.0677591934800148,-0.0168351531028748,0.0,224.271835327148,0.0368786603212357,68.4188613891602,0.435015439987183,0.0,478.812805175781,2.0,1.40327715873718,126.465301513672,-1.1845999956131
InChI%3D1S%2FC3H6O%2Fc1-3%282%294%2Fh1-2H3,,0.185000002384186,,,,,53.1985321044922,,24.5240898132324,0.961195945739746,,229.376937866211,1.0,0.0595359988510609,87.9668731689453,-0.244000002741814
InChI%3D1S%2FC7H4ClNO3%2Fc8-7-2-1-6%289%2811%2912%293-5%287%294-10%2Fh1-4H,6.61525297164917,2.4300000667572,3.41811323165894,-0.03404526039958,-0.00421808147802949,1.0,66.4536590576172,-0.042327705770731,96.9630126953125,0.389370679855347,1.0,357.913177490234,11.0,0.255328088998795,239.860061645508,0.505299985408783
InChI%3D1S%2FC10H17N%2Fc11-10-4-7-1-8%285-10%293-9%282-7%296-10%2Fh7-9H%2C1-6%2C11H2,7.05204153060913,2.31200003623962,5.02357006072998,-0.00619121035560966,-0.00590305589139462,0.0,111.854598999023,-0.000406366802053526,8.24537086486816,0.477567970752716,0.0,331.032989501953,0.0,2.4922935962677,23.7924270629883,-1.5786999464035
InChI%3D1S%2FC4H11N%2Fc1-2-3-4-5%2Fh2-5H2%2C1H3,3.69867062568665,0.783999979496002,2.11535501480103,-0.0120891099795699,-0.0025251773186028,0.0,94.4869918823242,-0.000195963642909192,31.3383884429932,0.662882149219513,0.0,303.795471191406,0.0,1.59516894817352,88.3471450805664,-1.26300001144409
InChI%3D1S%2FC6H6ClN%2Fc7-5-1-3-6%288%294-2-5%2Fh1-4H%2C8H2,5.0206446647644,1.86199998855591,2.67698907852173,-0.0198609493672848,-0.00337254512123764,0.0,71.447883605957,-0.00221526832319796,50.3584251403809,0.51353257894516,0.0,329.480651855469,7.0,3.13599994115066e-05,144.290344238281,-0.00559999980032444
InChI%3D1S%2FC8H18S2%2Fc1-3-5-9-7-8-10-6-4-2%2Fh3-8H2%2C1-2H3,8.69213008880615,3.71399998664856,6.37831497192383,-0.0291747413575649,-0.0144477123394608,0.0,179.996948242188,0.0287320986390114,64.4742813110352,0.287921130657196,0.0,494.440307617188,0.0,0.568817615509033,130.398513793945,0.754199981689453
InChI%3D1S%2FC7H9N%2Fc1-2-7-5-3-4-6-8-7%2Fh3-6H%2C2H2%2C1H3,4.96372127532959,2.25500011444092,2.83114099502563,-0.0310906525701284,-0.00411734310910106,0.0,78.9005584716797,0.00357204163447022,27.5704116821289,0.546760857105255,0.0,309.010314941406,6.0,0.056026890873909,84.4943466186523,-0.236699998378754
InChI%3D1S%2FC7H6N2O3%2Fc8-7%2810%295-1-3-6%284-2-5%299%2811%2912%2Fh1-4H%2C%28H2%2C8%2C10%29,6.05870962142944,1.19200003147125,3.15292167663574,-0.0538405850529671,-0.0185545794665813,0.0,55.4025344848633,0.00524863880127668,69.8601379394531,0.28859880566597,1.0,282.757263183594,12.0,0.464305967092514,197.387023925781,-0.681400001049042
InChI%3D1S%2FC12H16O%2Fc13-12-9-5-4-8-11%2812%2910-6-2-1-3-7-10%2Fh1-3%2C6-7%2C11-13H%2C4-5%2C8-9H2%2Ft11%3F%2C12-%2Fm1%2Fs1,7.81709241867065,4.53299999237061,5.10738754272461,-0.0240395702421665,-0.0120746847242117,0.0,138.896331787109,-0.00144939380697906,44.4907684326172,0.430741906166077,0.0,370.644683837891,6.0,2.03119492530823,103.892822265625,-1.42519998550415
InChI%3D1S%2FC4H3BrS%2Fc5-4-1-2-6-3-4%2Fh1-3H,5.42075681686401,2.55299997329712,3.30687761306763,-0.0193895921111107,-0.0199024472385645,0.0,42.3652420043945,0.0104947844520211,33.0723114013672,0.486536622047424,0.0,274.658966064453,5.0,2.18862438201904,120.412269592285,1.47940003871918
InChI%3D1S%2FC17H13N%2Fc1-3-8-14%289-4-1%2916-12-7-13-17%2818-16%2915-10-5-2-6-11-15%2Fh1-13H,9.95276737213135,7.36399984359741,6.01259756088257,-0.0270533934235573,-0.00781500805169344,0.0,190.097381591797,0.00321235531009734,121.380546569824,0.258456826210022,0.0,547.734802246094,18.0,0.0,217.488067626953,0.0
InChI%3D1S%2FC10H20O%2Fc1-3-4-5-6-7-8-9-10%282%2911%2Fh3-9H2%2C1-2H3,7.85799598693848,3.85199999809265,4.76478433609009,-0.0234891343861818,-0.0351925380527973,0.0,164.082794189453,-0.00172985868994147,26.0793724060059,0.436604499816895,0.0,395.863708496094,1.0,3.59405755996704,59.8046684265137,-1.89579999446869
InChI%3D1S%2FC2H4O%2Fc1-2-3%2Fh2H%2C1H3,1.98559856414795,0.333999991416931,0.813052535057068,-0.0432371459901333,-0.0235078223049641,1.0,52.4847373962402,0.0,31.4945583343506,0.971684873104095,1.0,231.524063110352,1.0,0.033306248486042,108.679946899414,-0.182500004768372
InChI%3D1S%2FC6H2Cl4O%2Fc7-2-1-3%288%296%2811%295%2810%294%282%299%2Fh1%2C11H,8.06013774871826,2.21700000762939,4.06874370574951,-0.0156864617019892,-0.129288241267204,0.0,28.3456287384033,-0.0498832538723946,107.940574645996,0.409644156694412,0.0,312.406799316406,7.0,6.33478546142578,292.387481689453,2.51690006256104
InChI%3D1S%2FC11H16N2O2%2Fc1-8-7-9%2815-11%2814%2912-2%295-6-10%288%2913%283%294%2Fh5-7H%2C1-4H3%2C%28H%2C12%2C14%29,9.4819402694702,2.50799989700317,4.65874338150024,-0.332147359848022,0.22700223326683,0.0,179.108657836914,-0.10746918618679,65.7521514892578,0.249498307704926,0.0,393.938995361328,11.0,1.19902503490448,132.877151489258,1.09500002861023
InChI%3D1S%2FC7H5NO4%2Fc9-6%2810%294-2-1-3-5%288-4%297%2811%2912%2Fh1-3H%2C%28H%2C9%2C10%29%28H%2C11%2C12%29,5.89018821716309,0.649999976158142,3.04669237136841,-0.211943745613098,-0.147509694099426,0.0,60.2906455993652,0.25457775592804,72.8403549194336,0.214274138212204,2.0,116.600112915039,12.0,0.230016157031059,199.633056640625,-0.479600012302399
InChI%3D1S%2FC13H29NO4%2Fc1-6-15-12%2816-7-2%2910-14%285%2911-13%2817-8-3%2918-9-4%2Fh12-13H%2C6-11H2%2C1-5H3,12.4775476455688,1.34300005435944,6.82210254669189,-0.528468549251556,0.049226138740778,0.0,332.985534667969,0.381618171930313,52.8464698791504,0.186859801411629,0.0,593.312377929688,0.0,1.43400621414185,85.0779190063477,1.19749999046326
InChI%3D1S%2FC8H6BrNO5%2Fc1-15-8-6%2810%2813%2914%294%283-11%292-5%289%297%288%2912%2Fh2-3%2C12H%2C1H3,9.14608192443848,1.36099994182587,4.50844240188599,-0.101764857769012,-0.106670774519444,1.0,81.4510955810547,-0.0129044903442264,115.968467712402,0.259337365627289,1.0,337.358642578125,13.0,0.0189612898975611,261.002593994141,0.137700006365776
InChI%3D1S%2FC12H21N2O3PS%2Fc1-6-15-18%2819%2C16-7-2%2917-11-8-10%285%2913-12%2814-11%299%283%294%2Fh8-9H%2C6-7H2%2C1-5H3,13.7544717788696,4.2960000038147,8.89717674255371,-0.466580539941788,0.441913247108459,0.0,308.100341796875,-0.385480850934982,40.0272102355957,0.201694160699844,0.0,553.539672851562,11.0,6.34133100509644,67.8400421142578,2.5181999206543
InChI%3D1S%2FC6H10O%2Fc7-6-4-2-1-3-5-6%2Fh1-5H2,4.44378232955933,0.9200000166893,2.91123104095459,-0.0240863692015409,-0.0319590643048286,0.0,83.8630828857422,-0.00359773938544095,22.2783050537109,0.673323392868042,0.0,278.262237548828,2.0,1.11978721618652,68.3816833496094,-1.05820000171661
InChI%3D1S%2FC10H11BrO3%2Fc1-13-7-3-4-10%2814-2%298%285-7%299%2812%296-11%2Fh3-5H%2C6H2%2C1-2H3,9.62786388397217,1.98500001430511,5.15918636322021,-0.206110909581184,-0.0559803135693073,0.0,126.680229187012,-0.0465478040277958,73.5285491943359,0.290784299373627,0.0,381.518371582031,10.0,0.102144159376621,164.329071044922,0.319599986076355
InChI%3D1S%2FC7H7NO%2Fc8-7%289%296-4-2-1-3-5-6%2Fh1-5H%2C%28H2%2C8%2C9%29,4.83396482467651,3.07200002670288,2.63429045677185,-0.0463366359472275,0.00452922098338604,0.0,68.5699462890625,-0.00463691959157586,55.5472106933594,0.379434138536453,1.0,258.843719482422,9.0,0.00665856013074517,157.669006347656,-0.0816000029444695
InChI%3D1S%2FC12H22O4%2Fc1-3-5-9-15-11%2813%297-8-12%2814%2916-10-6-4-2%2Fh3-10H2%2C1-2H3,10.2898473739624,2.63199996948242,6.01516723632812,-0.319130003452301,0.159650325775146,0.0,210.975006103516,-0.0796636641025543,61.4959754943848,0.216248527169228,2.0,433.580810546875,3.0,1.29686546325684,117.811195373535,-1.13880002498627
InChI%3D1S%2FC16H25NO2%2Fc1-3-4-5-6-7-10-13-19-16-12-9-8-11-15%2816%2917-14%282%2918%2Fh8-9%2C11-12H%2C3-7%2C10%2C13H2%2C1-2H3%2C%28H%2C17%2C18%29,12.0618238449097,5.81099987030029,7.1980767250061,-0.164131000638008,-0.0493304431438446,0.0,329.990570068359,0.116011403501034,80.0960540771484,0.238273590803146,1.0,579.943420410156,10.0,3.57550287246704,125.075813293457,-1.89090001583099
InChI%3D1S%2FC4H6O%2Fc1-2-3-4-5%2Fh1%2C5H%2C3-4H2,2.93877744674683,-0.0729999989271164,1.45845627784729,-0.028407771140337,-0.0412524342536926,0.0,109.118438720703,0.0137354787439108,59.2245216369629,0.638587474822998,0.0,313.828979492188,2.0,0.326955229043961,144.345779418945,0.571799993515015
