SMILES,pTD50
OC(=O)C1=CC=C(N(=O)=O)C=C1,2.76514367166058
OS(=O)(=O)C1=CC(=C2C(=C1)C=C(C(=NNC1=C(O)C=C(C=C1)C1=CC(=C(NN=C3C(=O)C4=C(N)C=C(S(=O)(=O)O)C=C4C=C3S(=O)(=O)O)C=C1)O)C2=O)S(=O)(=O)O)N,2.74701465834237
OC(CNC(C)(C)C)C1=CC(=CC(=C1)O)O,2.73994687742118
O=C(OCC(CCCC)CC)C1=C(C(=O)OCC(CCCC)CC)C=CC=C1,2.73677040302587
CCCC1=C(COCCOCCOCCCC)C=C2C(=C1)OCO2,2.72807605152009
CC1=CC=C(N(=O)=O)C=C1,2.72721835442704
NC1=NC(=C(C2=NC=NN12)CCOCC)C1=CC=CC=C1,2.71350985717714
OC(=O)CN(CC(=O)O)CC(=O)O,2.71314713104399
CC1=CC=C(O)C(=C1)O,2.69945026452264
OC1=C(N(=O)=O)C=C(N)C=C1,2.6979103834481
OC1=C(Cl)C=C(Cl)C=C1Cl,2.68799221692202
SC1=NC2=C(S1)C=CC=C2,2.6868162528229
O=C1OCC1(C)C,2.67622016675032
CC1=NC=C(N1CCOP(=O)(O)O)N(=O)=O,2.66590622749984
C1=CC=CC=C1,2.66483016353938
ClC1=CC=CC=C1,2.658674012621
ClC(Cl)Cl,2.65861827794525
ClC1=C(N)C=C(N)C=C1,2.65576633202618
NC1=C(N)C=CC=C1,2.63953950363372
BrC(Br)Br,2.59108282254156
OC1=C(O)C=C(O)C2=C1C(=O)C1=C(C2=O)C=CC=C1,2.57736689111712
O=C1C(=CC2=C(C1=NNC1=CC=C(C3=C1C=CC=C3)S(=O)(=O)O)C=CC(=C2)S(=O)(=O)O)S(=O)(=O)O,2.56389305075691
O=C1OC(C2=C1C=CC=C2)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,2.547661208712
NC1=CC=CC=C1,2.53932109431475
O=C(N)NC1=CC=C(OCC)C=C1,2.52578990011192
O1CCOCC1,2.51848993496835
O=C(N)C,2.51607417320709
CCC1OC1,2.51554703696105
O=P(N1CCOCC1)(OC)OC,2.50220797344385
OC1=CC=C(OC)C=C1,2.48644692213418
OC1=CC=C(NC(=O)C)C=C1,2.48483915425016
OC12C(C3=C(OC1)C(O)=C(O)C=C3)C1=CC(=C(O)C=C1C2)O,2.48040768946736
CCCCOC(=O)C1=C(C(=O)OCC2=CC=CC=C2)C=CC=C1,2.47762165774831
ClCC1=CN=CC=C1,2.4692650848219
NC1=C(C)C=C(OC)C=C1,2.46519009129155
O=CC,2.45927972055858
BrC1=C(Br)C(=C(OC2=C(Br)C(=C(Br)C(=C2Br)Br)Br)C(Br)=C1Br)Br,2.45814812392451
O1C2=C(C=C1)C=CC=C2,2.44500390593528
OC(C)C1=CC=CC=C1,2.42607918832763
CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,2.42462032827065
CC1=CC(=C(NN=C2C(=O)C=CC3=C2C=CC=C3)C=C1)N(=O)=O,2.41938178621271
O=C(N)CCCCN1N=C(NC(=NCC(F)(F)F)N)C=C1,2.41794383666603
O=C(C)OC=C,2.40219449486946
OC(=O)C1=CC(=NNC2=CC=C(S(=O)(=O)NC3=NC=CC=C3)C=C2)C=CC1=O,2.39891533776839
O=C(C)OC1CC(C)OC(C)O1,2.38612116689312
ClC1=CC=C(Cl)C=C1,2.35843560350659
O=C(N)OCC(C1=CC=CC=C1)COC(=O)N,2.33958800017459
CC(=C)C=C,2.33771130253881
C=CC=C,2.31648000689718
OC1=C(N)C=C(N(=O)=O)C=C1,2.26410690204423
OC(=O)CCCCCCCCCCN,2.26246381849294
COC1=C(N=C=O)C=CC(=C1)C1=CC(=C(N=C=O)C=C1)OC,2.25951121358256
O=P(C)(OC)OC,2.24858799398046
NC1=NC(=NC(=N1)N)N,2.23449731169154
CC(OCCN(C)C)(C1=NC=CC=C1)C1=CC=CC=C1,2.22513166122608
O=C1NC(=O)NC=C1,2.22283195036795
O=C1C=C(C)N(C)N1C1=CC=CC=C1,2.18477427095239
ClC(Cl)(Cl)SN1C(=O)C2C(C1=O)CC=CC2,2.1599103265753
O=C(C)NC1=CC=C(OCC)C=C1,2.15646628221944
O=CC1=CC=CO1,2.14823064206993
CCN(=C1C=CC(=C(C2=CC=C(N(CC3=CC(=CC=C3)S(=O)(=O)O)CC)C=C2)C2=CC=C(S(=O)(=O)O)C=C2)C=C1)CC1=CC(=CC=C1)S(=O)(=O)O,2.12372181723647
COC(C)(C)C,2.09887623769763
O=C1NC(=NC=C1CC1=CC=C(C)N=C1)NCCSCC1=CC=C(O1)C(N)(C)C,2.09017572556797
ClCCl,2.06933268261446
ClC1=C(C(=C(Cl)C(Cl)=C1C#N)Cl)C#N,2.06870864950788
O=C1C=C(C)CC(C)(C)C1,2.05774435547947
CCN(C1=CC=C(C(=C2C=CC(=[N+](CC3=CC(=CC=C3)S(=O)(=O)O)CC)C=C2)C2=CC=CC=C2)C=C1)CC1=CC(=CC=C1)S(=O)(=O)O,2.04349300781318
OC1=CC=C2C(=C1)OCO2,2.00992500220592
CC1=NC=CN1,1.97584416755473
O=C(OC(COC(=O)CCCCCCC)COC(=O)CCCCCCC)CCCCCCC,1.93315552252686
N=C(N)NC1=NC(=CS1)CSCCNC1=NSN=C1N,1.82101756437355
OC(=O)CCC(=O)NN(C)C,1.80664442064485
OCCOCCO,1.80569079026105
O=C1C(=NNC2=C(C)C=C(C)C(=C2)S(=O)(=O)O)C=C(S(=O)(=O)O)C2=C1C=CC=C2,1.73092448964984
O=C1OC2=C(CC1)C=CC=C2,1.6979704162467
NS(=O)(=O)C1=C(C)C=CC=C1,1.63585398016826
CC1=CC=CC=C1,1.47871933416826
OC(=O)CC1(CN)CCCCC1,1.4664412372466
CC1=CC(=C(C)C=C1)C,1.4413848596212
FC(C)(Cl)Cl,1.34701076846994
O=C1C(=NNC2=CC=C(C3=C2C=CC=C3)S(=O)(=O)O)C2=C(C=C1)C=C(C=C2S(=O)(=O)O)S(=O)(=O)O,1.34204430114055
O=C(OCC=CC1=CC=CC=C1)C1=C(N)C=CC=C1,1.32084261832153
C=C(C)C,1.19878343131215
OCC,0.703885129161544
FCC(F)(F)F,0.533060529194463
OC(=O)CN,0.465513853849645
NC1=C(C)C(=O)C2=C(C(C3(N2CC2NC23)OC)COC(=O)N)C1=O,8.51557179915063
ClCCN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,6.92247217541964
ClC1=C2CC(C)OC(=O)C2=C(O)C(=C1)C(=O)NC(CC1=CC=CC=C1)C(=O)O,6.47264117265955
CC=C1C(=O)OC2C3N(CC2)CC=C3COC(=O)C(O)(CO)C(=C)C1,6.46774909022524
O=NN1CCCN(N=O)CC1,6.41021797082138
O=C(OCC)N(N=O)CC,6.20861434246114
FC1=CC=C(N(C)N=O)C=C1,5.78138024574518
CC1=CC=C2C3=C1CCC3=C1C(=C2)C2=C(C=C1)C=CC=C2,5.73762285875136
O=NN(C)C1=CC=C(C=CC2=CC=NC3=C2C=CC=C3)C=C1,5.61691824263091
NC(=O)N(N=O)CCCCCC,5.52846311850712
NC1=C(C)C=C(C=C1)C1=CC=C(N)C(=C1)C,5.52827950532593
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,5.48885285535388
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,5.4399811298365
OCCN(N=O)CC=C,5.42334666301952
NC(=NN(=O)=O)N(C)N=O,5.26287646032642
O=N(=O)C1=CC=C(O1)C1=NC(=CC(=N1)C)C,5.19781960757642
NC1=NC2=C3N=C(C)C=NC3=CC=C2N1C,5.10875793816446
O=C1NN=C(C2=CC3=C(NC(=O)C3(C)C)C=C2)CC1,5.10722330482252
ClC(CCl)CCl,5.03825180246457
O=N(=O)C1=CC=C(S1)C1=NC2=C(C(=N1)N1CCOCC1)C=CC=C2,4.83293215748787
O=CNNC1=NC(=CS1)C1=CC=C(O1)N(=O)=O,4.70106568919261
O=C(C1=CC=C(N(C)C)C=C1)C1=CC=C(N(C)C)C=C1,4.67742832179827
O=NN(CCO)CCO,4.62647928984967
ClC1=NC(=NC(=N1)NC(C)(C)C#N)NCC,4.58005920868396
BrCC(O)C(O)C(O)C(O)CBr,4.56577604507794
CC1C(C)OC=C2C(=O)C(=C(O)O)C(=O)C(=C12)C,4.52446780256691
ClCC1OC1,4.49496221948995
CC(=O)NC1=NN=C(S1)C1=CC=C(O1)N(=O)=O,4.45876394101934
ClC1=C(C2=C(Cl)C=C(Cl)C=C2)C=CC(=C1)Cl,4.39348121120825
O=N(=O)C1=CC=C(O1)C1=NC(=NC(=N1)NC(=O)C)NC(=O)C,4.33683500354227
CC(=O)NC1=NC(=CS1)C1=CC=C(O1)N(=O)=O,4.1531049281837
ClC1=CC(=CC=C1N)CC1=CC(=C(N)C=C1)Cl,4.14120323414877
COC1=C(N(=O)=O)C=CC=C1,3.99195099892467
NC(=O)C(=CC1=CC=C(O1)N(=O)=O)C1=CC=CO1,3.92643992336428
CN1C(=NC=C1N(=O)=O)C,3.91916457331105
C1=CC=CC2=C1C=CC=C2,3.76339580484023
ClC(Cl)(Cl)C(Cl)(Cl)Cl,3.63075747577641
ClC(Cl)(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,3.62171420741785
CC(=C(Cl)Cl)C(=C(Cl)Cl)Cl,3.56260160882032
O=S(C1=NC2=C(N1)C=C(C=C2)OC)CC1=NC=C(C)C(=C1C)OC,3.46279699800887
ClCF,3.39621640776328
OC(C1=CC=CC=C1)C(C)N(C)N=O,3.30968025617307
ONC1=CC=C(N=O)C=C1,3.1149635959631
O=NN(C1=CC=CC=C1)C1=CC=CC=C1,3.07443253433142
COC1=CC=C(CN(C2=NC=CC=C2)CCN(C)C)C=C1,3.00827189383879
OCC1=NN(C)C(=N1)NCCCOC1=CC(=CC=C1)CN1CCCCC1,2.87532242643053
NC1=C(N)C=CC(=C1)C1=CC(N)=C(N)C=C1,2.73435717993043
C=CCC1=CC=C2C(=C1)OCO2,2.56557263123595
OS(=O)(=O)C1=C(NC2=CC=CC=C2)C=CC(=C1)NC1=C(C=C(C=C1)N(=O)=O)N(=O)=O,2.40086858433636
O1CCCC1,2.24837530855804
FC(F)(F)C(Cl)Cl,1.80974434251832
